depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,474,581,474,581,474,581,0.0567058,0.229863,0,474,310,196,196,0
1,2,0,449,536.5,438,460,460,525,0.0644317,0.20302,108,239,283,190,98,0
2,4,0,308.75,362.25,33,33,479,548,0.0348443,0.12737,133,90,185,125,33,0
3,8,0,281.5,328.625,24,24,596,596,0.150917,0.477072,65,154,166,112,58,0
4,16,4,345,403.333,50,50,625,625,0.23659,0.779689,89,166,202,136,58,0
5,24,2,327.182,382.818,30,30,680,680,0.417228,1.35346,89,162,190,126,58,0
6,44,5,294,344.179,17,17,787,787,0.557015,1.90235,83,130,168,109,43,0
7,78,13,282.262,330.538,11,11,805,912,1.00612,3.39316,75,142,160,103,49,0
8,130,22,257.056,301.694,10,10,876,995,1.19926,4.26685,75,112,143,90,35,0
9,216,44,248.145,290.68,10,10,919,919,2.16198,7.67102,65,123,137,87,41,0
10,344,71,234.81,275.568,4,4,946,946,3.0664,11.1527,63,113,129,80,36,0
11,546,126,218.093,256.048,4,4,943,943,4.32506,15.9739,61,104,118,72,32,0
12,840,201,207.299,243.113,4,4,915,915,6.87761,25.5865,52,109,111,68,34,0
13,1276,343,193.865,227.506,4,4,1100,1100,8.79093,32.5814,51,98,102,61,30,0
14,1860,502,181.68,213.232,4,4,1172,1172,12.1603,45.6498,46,97,94,55,27,0
15,2660,763,172.916,203.157,4,4,1204,1204,16.5172,61.9399,42,95,88,51,27,0
16,3656,1019,162.669,190.517,4,4,937,937,22.013,82.9348,38,94,81,46,26,0
17,5060,1466,151.654,177.146,4,4,1081,1081,27.3317,104.236,35,88,74,42,23,0
18,6800,2084,143.205,166.722,4,4,1033,1033,34.2206,131.756,32,85,69,38,23,0
19,8692,2655,137.672,159.761,4,4,1018,1018,42.1119,165.623,30,84,65,36,22,0
20,10690,3278,133.028,153.734,4,4,939,939,50.6968,197.953,29,81,62,34,21,0
21,12816,3921,129.077,148.466,4,4,1054,1054,56.5439,227.119,28,79,60,33,21,0
22,15166,4648,123.687,141.883,4,4,1075,1075,64.8279,262.015,26,76,56,31,20,0
23,17260,5330,119.938,137.097,4,4,866,866,72.576,295.279,26,74,54,30,19,0
24,18602,5818,116.911,133.327,4,4,767,767,75.1697,340.402,25,71,52,29,18,0
25,19434,6116,113.439,128.985,4,4,844,844,75.3022,534.945,25,68,50,28,17,0
26,19856,6281,108.846,123.535,4,4,855,855,72.8967,749.14,24,65,48,26,16,0
27,5131,1371,119.566,136.176,4,4,849,849,22.4349,270.975,26,72,53,29,18,0
