depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,283,218,283,218,283,218,0.0162031,0.210175,0,283,171
1,2,0,220,340,219,164,221,219,0.0164058,0.17476,55,161,133
2,4,0,185.25,610,159,128,205,205,0.0154574,0.226064,55,126,116
3,8,0,159.75,1124,115,110,217,217,0.0175572,0.306896,56,95,105
4,16,2,136.188,1970,94,94,213,213,0.0258307,0.442199,60,77,106
5,28,2,131.821,3459,83,83,228,228,0.0455049,0.802271,54,80,100
6,52,5,119.481,5966,61,61,231,231,0.0703983,1.20841,55,67,95
7,94,12,108.872,10039,56,56,265,265,0.112364,1.97469,53,64,92
8,164,38,92.872,15154,54,54,261,261,0.14067,2.54485,55,54,90
9,250,62,84.472,21292,40,40,251,251,0.165442,2.99723,58,42,84
10,366,100,77.0792,28862,40,40,248,248,0.211251,4.02083,56,37,80
11,506,174,66.8261,34900,38,38,244,244,0.203927,4.05292,57,30,78
12,632,241,61.3085,40157,35,35,224,224,0.169261,3.2915,61,21,76
13,746,317,55.5282,42982,33,33,212,212,0.119542,2.34114,65,13,73
14,838,334,55.5382,48383,28,28,212,212,0.150794,2.96708,61,14,70
15,952,356,55.3361,54848,28,28,212,212,0.231364,4.15523,55,18,66
16,1096,352,55.7071,63828,28,28,201,201,0.328368,5.81253,49,21,61
17,1368,455,51.4013,73783,20,20,196,196,0.361932,6.64528,45,19,57
18,1584,536,48.0574,80149,20,20,191,191,0.374117,6.95172,43,17,53
19,1796,646,44.8207,84971,20,20,181,181,0.373823,7.03667,42,15,51
20,2010,809,39.5905,84315,20,20,169,169,0.241655,4.95846,42,10,48
21,2190,906,37.5005,87145,20,20,151,151,0.225012,4.77123,41,9,46
22,2362,885,37.71,94890,20,20,151,151,0.331946,6.64772,37,11,43
23,2640,907,36.8784,104065,18,18,143,143,0.43303,8.48523,33,13,39
24,3082,997,35.0445,116261,13,13,134,134,0.537322,10.522,29,13,36
25,3494,1297,30.609,115830,13,13,127,127,0.410699,8.44359,28,9,33
26,3792,1322,29.62,121999,13,13,122,122,0.470261,9.72515,26,10,31
27,4100,1678,25.5746,114307,13,13,100,100,0.272691,6.36516,26,6,29
28,4294,1805,24.5659,115101,13,13,100,100,0.264821,6.17038,25,5,28
29,4588,1664,25.1654,126728,12,12,100,100,0.435952,9.21821,22,8,26
30,4912,1813,23.7761,128513,12,12,95,95,0.430162,9.23543,21,7,25
31,5188,1584,24.3337,139976,10,10,87,87,0.645742,13.2813,18,10,23
32,5696,1753,22.3455,142079,9,9,81,81,0.626604,13.3207,16,9,20
33,6214,2016,20.2807,141556,7,7,76,76,0.606826,12.9459,15,8,19
34,6664,2837,16.3198,122921,7,7,76,76,0.211148,5.85945,16,3,18
35,6954,2728,16.2452,128324,7,7,73,73,0.310794,7.88704,15,4,16
36,7222,2147,16.6152,137747,5,5,64,64,0.554067,12.2615,12,6,14
37,7640,2444,14.7657,130323,5,5,52,52,0.46303,10.6918,11,5,12
38,7992,2348,13.7165,127761,3,3,52,52,0.501236,11.2498,9,5,11
39,8444,2593,12.288,122275,3,3,49,49,0.454439,10.6331,8,4,10
40,8938,2773,11.24,119098,3,3,47,47,0.453579,10.8423,7,4,9
41,9606,3697,9.12867,104936,3,3,34,34,0.226228,6.99693,7,2,8
42,9900,4049,8.29808,98595,3,3,34,34,0.167569,5.7871,7,1,7
43,10076,3484,8.1972,100129,5,5,32,32,0.250178,7.36117,6,2,6
44,10190,3371,7.64485,94805,3,3,27,27,0.249772,7.42491,5,2,5
45,9950,3469,6.89618,84299,3,3,27,27,0.216405,6.47528,5,2,5
46,9514,3265,6.31511,74622,3,3,23,23,0.178548,5.84707,4,2,4
47,8994,3028,5.79097,65544,3,3,22,22,0.158277,5.33987,4,2,4
48,8490,2864,5.14488,55929,3,3,19,19,0.111567,4.39147,3,1,3
49,7978,3378,4.42254,45369,3,3,16,16,0.0457687,2.93018,3,0,3
50,7852,2816,4.21587,42996,3,3,14,14,0.0561934,3.06942,3,0,2
51,7488,2510,3.88007,38642,3,3,11,11,0.0656529,3.05241,2,1,2
52,6946,2463,3.53412,33404,3,3,9,11,0.0494755,2.65795,2,1,2
53,6456,1909,3.33333,29719,3,3,7,7,0.0572207,2.81195,2,1,1
54,5818,2257,2.68804,21678,3,3,5,7,0.018812,1.77431,2,0,1
55,4692,0,3.00064,18768,3,3,4,4,0.0545232,1.97355,1,1,1
