depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,11,16,11,16,11,16,0.000168,0.0081861,0,11,5
1,2,1,11,16,11,16,11,16,0.0002889,0.0065126,0,11,5
2,2,0,11,16,11,11,11,16,0.0002621,0.0084836,0,11,5
3,4,0,11,16,11,11,11,16,0.0006623,0.0178935,0,11,5
4,8,0,11,16,11,11,11,16,0.0011049,0.0350352,0,11,5
5,16,0,9,13,7,7,11,11,0.0019461,0.0568749,0,9,4
6,32,0,8,11.5,5,5,11,11,0.0030642,0.096992,0,8,3
7,46,0,7.04348,10.0652,5,5,11,11,0.0032963,0.11381,0,7,3
8,56,0,5.60714,7.91071,3,3,9,9,0.0024006,0.116129,0,5,2
9,26,0,5.61538,7.92308,5,5,7,7,0.0009564,0.0468179,0,5,2
10,34,3,5.77419,8.16129,5,5,7,7,0.0012491,0.0608898,0,5,2
11,46,5,5.78049,8.17073,5,5,7,7,0.0016272,0.0805439,0,5,2
12,68,2,5.09091,7.13636,3,3,7,7,0.0021963,0.107285,0,5,2
13,108,11,4.42268,6.13402,3,3,5,7,0.0021569,0.130479,0,4,1
14,132,21,4.85586,6.78378,3,3,5,7,0.0033216,0.172884,0,4,1
15,204,30,4.95402,6.93103,3,3,5,5,0.0052297,0.269021,0,4,1
16,324,54,5,7,5,5,5,7,0.0083832,0.436017,0,5,2
17,382,67,5,7,5,5,5,7,0.0088645,0.435138,0,5,2
18,574,120,5,7,5,5,5,7,0.0130179,0.623972,0,5,2
19,780,195,5,7,5,5,5,7,0.0153324,0.815578,0,5,2
20,264,27,4.79747,6.6962,3,3,5,7,0.0058121,0.316583,0,4,1
21,174,5,4.95266,6.92899,3,3,5,7,0.0042391,0.217006,0,4,1
22,110,0,5,7,5,5,5,7,0.002781,0.144617,0,5,2
23,106,0,4.35849,6.03774,3,3,5,7,0.0017637,0.115858,0,4,1
24,72,0,3.16667,4.25,3,3,5,7,0.0001557,0.0535493,0,3,1
25,10,0,3,4,3,3,3,4,0,0.0064952,0,3,1
