depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,867,983,867,983,867,983,0.651137,0.864394,0,867,327,112,112,0
1,2,0,886.5,1018.5,630,630,1143,1341,1.16516,1.55935,0,886,332,110,110,0
2,4,0,746.75,833.5,550,550,998,998,1.67359,2.35243,0,746,256,74,74,0
3,8,0,627.25,742.125,141,141,1024,1024,2.8518,4.0002,0,627,233,56,56,0
4,16,0,600.312,699.25,82,82,1336,1360,5.51545,7.72904,0,600,221,57,57,0
5,32,4,604.286,697.643,166,166,1775,1775,10.3162,14.3042,0,604,218,59,59,0
6,56,2,512.574,580.574,62,62,1656,1714,15.8924,22.3334,0,512,179,50,50,0
7,108,17,483.934,547.703,33,33,2109,2109,26.203,36.5077,0,483,168,48,48,0
8,182,35,434.592,495.061,17,17,1834,1834,36.1786,51.0095,0,434,152,42,42,0
9,294,80,416.355,472.565,5,5,1738,1738,46.2546,66.7142,0,416,142,37,37,0
10,428,107,381.312,428.953,9,9,1773,1773,59.2155,87.2959,0,381,127,32,32,0
11,642,169,344.759,385.772,5,5,2015,2015,72.4205,109.235,0,344,112,27,27,0
12,944,223,310.24,345.161,5,5,1823,1823,92.8053,142.597,0,310,98,23,23,0
13,1436,401,275.712,304.564,9,9,1767,1767,110.133,172.662,0,275,85,19,19,0
14,2054,611,246.128,270.934,5,5,1384,1384,124.452,201.133,0,246,75,16,16,0
15,2746,806,217.903,238.045,5,5,1363,1363,133.008,223.299,0,217,64,13,13,0
16,3634,1111,195.633,212.702,5,5,1288,1288,145.738,250.244,0,195,57,11,11,0
17,4578,1446,171.306,186.048,5,5,1153,1153,144.585,257.117,0,171,48,8,8,0
18,5522,1781,150.516,162.493,5,5,1199,1199,135.433,251.785,0,150,41,6,6,0
19,6408,2134,128.731,139.127,5,5,906,906,116.211,230.247,0,128,34,4,4,0
20,6992,2367,110.819,119.509,5,5,920,920,95.3707,200.478,0,110,29,3,3,0
21,7376,2605,95.7711,103.699,5,5,778,778,74.9926,168.667,0,95,24,2,2,0
22,7214,2636,80.8709,87.4541,5,5,592,592,52.5378,126.705,0,80,20,1,1,0
23,6724,2581,67.2406,72.7758,5,5,611,611,34.3299,88.6704,0,67,16,1,1,0
24,5926,2356,54.7566,59.2263,5,5,437,437,19.9833,57.7366,0,54,12,0,0,0
25,5084,2061,43.258,47.2686,5,5,341,341,10.8716,37.0876,0,43,10,0,0,0
26,4096,1680,33.0604,36.2885,5,5,234,234,5.25367,21.5564,0,33,7,0,0,0
27,3398,1348,24.3102,27.1078,5,5,160,160,2.42787,13.092,0,24,5,0,0,1
28,2670,1025,18.7976,21.2693,5,5,97,97,1.11291,7.60415,0,18,4,0,0,1
29,1966,695,14.6271,16.882,5,5,91,91,0.511684,4.58478,0,14,3,0,0,1
30,1418,450,11.4452,13.4411,5,5,61,61,0.210749,2.872,0,11,2,0,0,1
31,902,267,9.50394,11.3087,5,5,36,36,0.074555,1.53872,0,9,2,0,0,1
32,470,134,7.77976,9.36607,5,5,20,20,0.0195891,0.679972,0,7,1,0,0,1
33,214,43,6.74854,8.1462,5,5,19,19,0.00602309,0.284211,0,6,1,0,0,1
34,60,9,6.17647,7.47059,5,5,13,13,0.0011626,0.074091,0,6,1,0,0,1
35,12,1,5.72727,6.90909,5,5,9,9,0.000140899,0.0132745,0,5,1,0,0,1
36,2,0,5,6,5,5,5,6,0,0.0017497,0,5,1,0,0,1
