depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,90,113,90,113,90,113,0.0015121,0.0278522,0,90,71,48,48
1,2,0,77.5,96,76,79,79,93,0.0017846,0.0230761,31,44,61,42,24
2,4,0,67.25,84.25,64,65,70,79,0.0030107,0.03923,27,38,51,34,20
3,8,0,54,68.875,48,50,59,59,0.0065404,0.0681855,22,30,39,24,14
4,16,0,41.5,53.625,32,32,52,52,0.0075829,0.0879687,16,23,28,16,9
5,32,0,34.0938,45.125,24,24,47,47,0.0108439,0.138549,11,20,22,11,6
6,62,0,27.2581,36.6129,19,19,43,43,0.0157965,0.225644,8,16,16,7,4
7,112,0,22.1786,30.2589,15,15,36,36,0.0244719,0.353628,6,14,12,4,3
8,196,0,19.5714,26.8316,7,9,43,43,0.0390632,0.601282,4,13,10,3,2
9,258,0,16.9535,23.2442,3,4,48,48,0.0422245,0.610036,4,11,9,2,2
10,324,0,14.679,20.2716,3,3,48,48,0.0458127,0.687158,3,10,7,1,1
11,370,0,14,19.3405,3,3,54,54,0.0499994,0.806866,2,10,7,2,1
12,394,0,12.4873,17.2589,3,3,54,54,0.0487704,0.814975,1,9,6,1,1
13,390,0,9.95897,13.7872,3,3,55,55,0.0367624,0.689236,1,7,5,1,1
14,366,0,8.20492,11.2486,3,3,54,54,0.0277612,0.557115,2,6,4,1,1
15,352,0,8.23295,10.9517,3,3,38,38,0.0275936,0.573984,1,7,4,1,1
16,268,0,9.11567,12.0933,3,3,49,49,0.023567,0.488615,0,8,4,1,1
17,198,0,7.82828,10.4242,3,3,42,42,0.0131124,0.253144,1,5,3,1,1
18,148,0,7.88514,10.4932,3,3,31,31,0.0097513,0.180626,2,5,3,1,0
19,136,0,7.83088,10.4706,3,3,30,30,0.0080103,0.155074,1,4,3,1,0
20,126,0,7.39683,9.98413,3,3,30,30,0.0063848,0.131771,1,4,3,0,0
21,116,0,6.71552,9.18966,3,3,17,17,0.0052503,0.108227,1,4,2,0,0
22,104,0,5.94231,8.11538,3,3,18,18,0.0040693,0.0900113,1,3,2,0,0
23,102,0,5.62745,7.63725,3,3,16,16,0.0040424,0.0942143,1,3,2,0,0
24,96,4,4.97826,6.78261,3,3,14,14,0.0031059,0.0740661,1,3,2,0,0
25,74,1,5.0137,6.79452,3,3,15,15,0.0026127,0.0644923,1,4,2,0,0
26,60,4,4.19643,5.78571,3,3,9,9,0.0016248,0.0383591,1,3,1,0,0
27,48,11,3.91892,5.37838,3,3,5,5,0.0009877,0.0282214,1,3,1,0,0
28,20,10,3,4,3,3,3,4,0.0001943,0.0072291,0,2,1,0,0
29,4,2,3,4,3,3,3,4,4e-05,0.0015648,0,3,1,0,0
