depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,885,315,885,315,885,315,0.466365,0.697028,0,885,109,331,331,74
1,2,0,479.5,227,396,178,563,563,0.922588,1.10165,38,392,68,124,115,63
2,4,0,269.25,149,173,138,401,401,0.471933,0.618915,31,168,41,49,35,40
3,8,0,186.75,118.375,59,59,353,353,0.552077,0.781402,20,134,30,26,22,30
4,16,0,114.062,86.625,23,23,338,338,0.599676,0.85331,15,75,21,12,10,21
5,32,0,68.7188,58.0312,11,11,299,299,0.468798,0.738571,11,41,13,5,3,13
6,64,0,40.7188,37.625,5,5,210,210,0.469361,0.786596,6,24,8,1,1,8
7,118,0,25.5763,24.8305,5,5,184,184,0.354428,0.694065,5,14,5,0,0,5
8,168,0,18.5952,18.5298,5,5,162,162,0.250016,0.57526,4,9,3,0,0,3
9,202,0,14.5594,14.5644,5,5,127,127,0.140966,0.421699,3,7,2,0,0,2
10,198,0,12.2172,12.3636,5,5,83,83,0.086931,0.322978,3,6,2,0,0,2
11,166,0,10.7831,11.0602,5,5,62,62,0.0510681,0.221884,3,5,1,0,0,1
12,116,0,9.93103,10.2586,5,5,43,43,0.0238771,0.132432,3,4,1,0,0,1
13,74,0,8.48649,9.05405,5,5,25,25,0.0097001,0.0681975,2,3,1,0,0,1
14,42,0,7,7.85714,5,5,19,19,0.0032456,0.0305415,2,3,1,0,0,1
15,16,0,6.125,7.125,5,5,11,12,0.0008634,0.0102518,2,2,1,0,0,1
16,6,0,5,6,5,5,5,6,0.0002245,0.0029302,3,2,1,0,0,1
