depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,7,10,7,10,7,10,7.85e-05,0.0062074,0,7,3
1,2,0,8,11.5,7,7,9,13,0.0001996,0.007945,0,8,3
2,4,0,9,13,7,9,11,11,0.0005803,0.0181715,0,9,4
3,8,2,9.66667,14,7,7,13,16,0.0007415,0.0240241,0,9,4
4,12,1,11.1818,15.9091,5,5,17,23,0.0018567,0.0484829,0,11,5
5,22,6,10.625,14.9375,3,3,19,25,0.0023816,0.0664169,0,10,5
6,32,6,11.3077,15.7692,3,3,20,25,0.0045637,0.108416,0,11,5
7,52,20,11.7812,16.5625,3,3,23,27,0.0039008,0.109845,0,11,5
8,64,18,11.9348,16.5435,5,5,21,24,0.0053424,0.14228,0,11,5
9,92,28,11.2031,15.7188,3,3,27,27,0.0064985,0.201362,0,11,5
10,118,40,11.7308,16.4615,5,5,24,28,0.008636,0.232376,0,11,5
11,146,44,10.1275,14.1569,3,3,23,32,0.0092614,0.272055,0,10,4
12,192,69,9.65854,13.4146,3,3,25,28,0.0102771,0.309372,0,9,4
13,166,65,9.36634,12.9406,3,3,22,22,0.0089586,0.265056,0,9,4
14,150,57,8.29032,11.5161,3,3,23,23,0.0066865,0.223009,0,8,3
15,84,26,7.2069,10.0517,3,3,16,16,0.002884,0.106676,0,7,3
16,58,20,6.13158,8.39474,3,3,19,19,0.0011897,0.0564606,0,6,2
17,32,15,4.41176,6.11765,3,3,9,9,0.000237,0.0184286,0,4,1
18,12,3,4.77778,6.66667,3,3,7,10,0.0001775,0.0101406,0,4,1
19,6,3,3.66667,5,3,3,5,5,1.56e-05,0.0027933,0,3,1
20,2,1,5,7,5,7,5,7,1.71e-05,0.0011436,0,5,2
