depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,214,248,214,248,214,248,0.0061855,0.0792462,0,214,173,139,139,0
1,2,0,200,233,198,198,202,237,0.0101728,0.127475,0,200,161,128,128,0
2,4,0,182,213,177,177,185,216,0.0144319,0.213876,0,182,144,113,113,0
3,8,0,176.75,208,164,164,224,224,0.02126,0.368689,0,176,139,108,108,0
4,16,0,166.75,197.938,142,149,217,217,0.0394267,0.700277,0,166,130,99,99,0
5,32,0,154.219,184.781,118,125,226,226,0.0697943,1.2827,0,154,120,89,89,0
6,64,0,145.5,174.938,105,113,218,218,0.13068,2.4102,0,145,112,82,82,0
7,128,0,137.453,165.938,82,95,211,211,0.247955,4.6221,0,137,105,76,76,0
8,256,0,128.973,155.977,60,76,210,210,0.465816,8.53084,0,128,97,70,70,0
9,508,0,120.937,146.593,56,57,197,197,0.861159,15.6511,0,120,90,65,65,0
10,964,0,113.137,137.677,39,39,202,202,1.53337,31.1999,0,113,84,59,59,0
11,1814,0,105.05,128.519,33,33,209,209,2.67184,54.4694,0,105,77,53,53,0
12,3352,0,97.7637,120.159,28,29,205,205,4.61703,82.708,0,97,71,48,48,0
13,5084,0,88.6074,109.553,24,24,186,186,6.30012,112.471,0,88,63,42,42,0
14,8084,0,80.01,99.5496,19,19,174,174,10.0129,169.261,0,80,56,37,37,0
15,12256,0,72.5109,90.7995,7,9,169,169,12.7993,222.244,0,72,50,32,32,0
16,16906,0,66.642,83.7175,3,3,165,165,16.0616,278.362,0,66,45,28,28,0
17,23608,0,61.3476,77.3398,3,3,144,144,20.4462,357.223,0,61,41,25,25,0
18,26318,0,56.5345,71.4147,3,3,128,128,19.5356,365.736,0,56,38,23,23,0
19,20460,0,54.8545,69.2265,3,3,122,122,14.9071,258.563,0,54,37,22,22,0
20,18210,0,53.5373,67.707,3,3,122,122,12.9198,223.781,0,53,36,22,22,0
21,16066,0,49.7784,63.2096,3,3,111,111,10.4895,184.779,0,49,33,20,20,0
22,14978,0,46.7936,59.5943,3,3,112,112,9.36698,161.486,0,46,31,18,18,0
23,15342,0,43.4722,55.6575,3,3,97,97,8.85393,153.366,0,43,29,16,16,0
24,16036,0,40.6542,52.2998,3,3,95,95,8.63951,150.093,0,40,27,15,15,0
25,16770,0,37.3589,48.2695,3,3,86,86,8.05106,143.673,0,37,24,13,13,0
26,15944,0,34.2026,44.4801,3,3,86,86,6.6219,124.712,0,34,22,12,12,0
27,12358,0,31.6956,41.4207,3,3,76,76,4.40209,88.0141,0,31,20,10,10,0
28,10816,0,27.7396,36.5433,3,3,76,76,3.32036,71.5516,0,27,17,8,8,0
29,9012,0,24.0873,31.8889,3,3,76,76,2.27988,51.0653,0,24,14,6,6,0
30,8280,0,21.9929,29.2271,3,3,69,69,1.88775,47.3957,0,21,13,5,5,0
31,7798,0,19.4764,25.8739,3,3,65,65,1.51775,39.2925,0,19,11,4,4,0
32,7528,0,16.9888,22.5788,3,3,62,62,1.20678,29.4681,0,16,9,4,4,0
33,6760,1,15.009,19.9322,3,3,53,53,0.895349,23.3089,0,15,8,3,3,0
34,4948,5,13.2772,17.5887,3,3,48,48,0.584454,15.5162,0,13,7,3,3,0
35,4014,21,11.7451,15.5968,3,3,44,44,0.376413,10.7479,0,11,6,2,2,0
36,3246,27,10.1038,13.4784,3,3,46,46,0.238651,7.5076,0,10,5,2,2,0
37,1976,17,7.95151,10.684,3,3,41,41,0.093002,3.54196,0,7,3,1,1,0
38,1288,7,6.30289,8.50195,3,3,33,33,0.0392726,1.81641,0,6,2,0,0,0
39,1006,7,5.45546,7.41041,3,3,25,25,0.0220432,1.19936,0,5,2,0,0,0
40,696,5,4.7424,6.46744,3,3,11,11,0.0107554,0.727622,0,4,1,0,0,0
41,504,7,4.21529,5.74648,3,3,11,11,0.0052367,0.457632,0,4,1,0,0,0
42,322,7,4.32063,5.93968,3,3,11,11,0.0035318,0.287861,0,4,1,0,0,0
43,184,8,4.04545,5.52841,3,3,9,9,0.001552,0.152909,0,4,1,0,0,0
44,76,0,4.5,6.21053,3,3,7,7,0.0009464,0.0750447,0,4,1,0,0,0
45,54,0,4.22222,5.77778,3,3,7,7,0.0005608,0.0488825,0,4,1,0,0,0
46,42,0,4.14286,5.66667,3,3,7,7,0.0004233,0.0388535,0,4,1,0,0,0
47,30,0,4,5.5,3,3,5,5,0.000264,0.0265241,0,4,1,0,0,0
48,22,4,3.88889,5.33333,3,3,5,5,0.0001419,0.0155358,0,3,1,0,0,0
49,14,3,3,4,3,3,3,4,0,0.0073828,0,3,1,0,0,0
50,6,3,3,4,3,3,3,4,0,0.0024102,0,3,1,0,0,1
