depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,114,158,114,158,114,158,0.0058947,0.0525084,0,114,52,8,8,0
1,2,1,111,154,111,154,111,154,0.0083442,0.0544581,0,111,50,7,7,0
2,2,0,99,137,86,112,112,119,0.0172793,0.0869674,0,99,43,5,5,0
3,4,0,94,129.75,72,86,113,113,0.0230507,0.135696,0,94,40,5,5,0
4,8,0,87.625,121.125,72,72,108,108,0.0416547,0.251332,0,87,37,3,3,0
5,16,0,81.1875,112.188,57,60,108,108,0.0726852,0.466854,0,81,33,2,2,0
6,32,0,78.7188,108.719,54,56,108,108,0.138358,0.905984,0,78,32,2,2,0
7,64,0,74,102.172,42,44,104,104,0.249076,1.68117,0,73,30,1,1,0
8,128,0,69.3594,95.7812,37,37,105,105,0.464672,3.12908,0,68,28,1,1,0
9,256,0,65.0469,89.7695,31,31,109,109,0.847868,5.81632,0,64,26,1,1,0
10,512,0,60.873,83.9141,26,26,109,109,1.56062,11.7322,1,60,24,1,1,0
11,1024,0,56.9912,78.4971,21,21,112,112,2.87382,22.3237,1,56,22,1,1,0
12,2048,0,52.7207,72.5195,16,16,104,104,5.11336,39.5183,1,51,20,1,1,0
13,4096,0,48.2041,66.1707,13,13,101,101,9.11373,72.2059,1,46,19,1,1,0
14,8190,0,43.7731,59.9663,10,10,100,100,15.7283,127.066,2,41,17,1,1,0
15,14972,0,39.9642,54.6785,13,13,104,104,24.7406,217.889,2,37,15,0,0,0
16,16796,0,38.3891,52.5461,10,10,107,107,25.5219,245.866,2,34,14,0,0,1
17,10896,0,30.0991,41.0401,12,12,76,76,11.2422,129.511,2,25,10,0,0,2
18,3238,0,23.4422,31.7187,7,7,56,56,2.31945,29.1655,2,19,8,0,0,4
19,1336,0,17.137,22.9813,4,4,42,42,0.521495,7.79699,2,12,5,0,0,5
20,622,0,15.5466,20.5916,6,6,31,31,0.150818,2.30041,2,7,4,0,0,4
21,1124,306,15.5941,20.632,6,6,31,31,0.125802,2.0708,3,4,4,0,0,4
22,1546,562,15.7185,20.7846,6,6,31,31,0.105207,1.90271,3,3,4,0,0,4
23,1874,249,14.6505,19.3551,6,6,31,31,0.238245,4.20167,3,5,4,0,0,4
24,2802,576,13.9973,18.4659,6,6,31,31,0.274996,5.05349,3,4,4,0,0,4
25,3844,726,13.2835,17.4945,6,6,31,31,0.343171,6.86948,2,4,4,0,0,4
26,5150,824,12.5275,16.4697,6,6,31,31,0.442033,9.7199,2,4,3,0,0,3
27,7000,1077,11.8322,15.5151,6,6,31,31,0.5447,13.5373,2,4,3,0,0,3
28,9448,1567,11.1221,14.5449,4,4,31,31,0.648683,18.3865,2,3,3,0,0,3
29,12326,2069,10.6033,13.8304,4,4,31,31,0.828119,26.5848,2,3,3,0,0,3
30,15582,2981,10.1854,13.2531,4,4,31,31,0.92923,36.2602,2,3,3,0,0,3
31,19080,4007,9.74345,12.6494,4,4,31,31,1.02971,48.4926,2,3,2,0,0,2
32,21686,4843,9.58012,12.4251,4,4,31,31,1.10821,58.0844,2,3,2,0,0,2
33,24266,5243,9.46339,12.2596,4,4,31,31,1.27531,69.7194,1,3,2,0,0,2
34,26710,5933,9.43587,12.2064,4,4,26,26,1.41695,77.4912,1,3,2,0,0,2
35,29116,7115,9.39935,12.1469,4,4,26,26,1.39434,83.6281,1,2,2,0,0,2
36,30876,7509,9.25459,11.9447,4,4,26,26,1.41654,91.8048,1,2,2,0,0,2
37,32400,7303,9.0816,11.7037,4,4,26,26,1.49823,105.053,1,2,2,0,0,2
38,33856,6763,8.94829,11.516,4,4,26,26,1.6644,121.652,1,2,2,0,0,2
39,35788,6443,8.823,11.3417,4,4,26,26,1.83172,143.882,1,3,2,0,0,2
40,37246,7248,8.72875,11.2117,4,4,24,24,1.76457,155.877,1,2,2,0,0,2
41,37140,7224,8.54239,10.9608,4,4,24,24,1.64262,163.709,1,2,2,0,0,2
42,36646,6474,8.31257,10.6545,4,4,24,24,1.53186,172.173,1,2,2,0,0,2
43,34916,5108,8.21139,10.5127,4,4,24,24,1.47558,183.212,1,2,2,0,0,2
44,32450,3563,8.16436,10.4452,4,4,22,22,1.44952,203.099,1,2,2,0,0,2
45,28190,2459,8.11228,10.3898,4,4,22,22,1.34796,203.068,1,2,2,0,0,2
46,25260,2269,7.92897,10.1608,4,4,22,22,1.19628,184.841,1,2,2,0,0,2
47,22912,1966,7.86064,10.0657,4,4,22,22,1.08003,175.259,1,2,2,0,0,2
48,19314,1281,8.02013,10.2787,4,4,22,22,0.956365,164.761,1,2,2,0,0,2
49,14881,600,8.21273,10.5388,4,4,21,21,0.799245,141.95,1,3,2,0,0,2
