depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,11,16,11,16,11,16,0.0001045,0.0052736,0,11,5
1,2,1,6.5,19,13,19,13,19,0.0001094,0.0034576,0,13,6
2,2,0,12,35,11,13,13,16,0.0002581,0.0075051,0,12,5
3,4,0,11.5,67,9,11,13,13,0.0003501,0.0108814,0,11,5
4,8,0,10.5,122,9,9,13,13,0.0007539,0.0230134,0,10,4
5,16,0,9.5,220,7,7,11,13,0.0011648,0.0398467,0,9,4
6,32,0,7.25,332,5,5,9,9,0.0016242,0.0604312,0,7,3
7,64,0,5.75,520,3,3,9,9,0.0019757,0.0910398,0,5,2
8,102,0,4.57843,647,3,3,10,10,0.0016273,0.104861,0,4,1
9,28,0,5.42857,214,5,5,7,7,0.0006411,0.0319446,0,5,2
10,52,13,4.09615,300,5,5,7,7,0.0008859,0.0469761,0,5,2
11,72,24,3.61111,366,5,5,7,7,0.0010889,0.0575685,0,5,2
12,94,15,4.28723,565,3,3,7,7,0.0016457,0.0856168,0,5,2
13,136,27,4.05147,772,3,3,7,7,0.0022246,0.118637,0,5,2
14,180,31,4.16111,1049,3,3,7,7,0.0029727,0.158614,0,5,2
15,244,37,4.10246,1398,3,3,7,7,0.0036784,0.20858,0,4,1
16,322,33,4.1646,1867,3,3,7,7,0.004535,0.274001,0,4,1
17,392,30,4.13776,2252,3,3,7,7,0.0051698,0.330071,0,4,1
18,442,27,4.07466,2494,3,3,7,7,0.0052889,0.365721,0,4,1
19,450,17,4.05111,2518,3,3,7,7,0.0052364,0.367058,0,4,1
20,444,10,4.03604,2471,3,3,7,7,0.0047761,0.361786,0,4,1
21,436,7,4.0344,2424,3,3,7,7,0.0045098,0.353555,0,4,1
22,434,4,4.04608,2419,3,3,7,7,0.0045866,0.354845,0,4,1
23,428,2,4.06075,2394,3,3,7,7,0.0047128,0.354866,0,4,1
24,420,2,4.05238,2344,3,3,7,7,0.004483,0.344052,0,4,1
25,414,2,4.04348,2305,3,3,7,7,0.0044372,0.339794,0,4,1
26,410,2,4.0439,2283,3,3,7,7,0.004406,0.337866,0,4,1
27,414,2,4.04348,2305,3,3,7,7,0.0042292,0.342018,0,4,1
28,408,2,4.04412,2272,3,3,7,7,0.0042009,0.335491,0,4,1
29,406,2,4.04433,2261,3,3,7,7,0.0040576,0.330442,0,4,1
30,400,2,4.035,2222,3,3,7,7,0.0039372,0.325704,0,4,1
31,396,2,4.02525,2194,3,3,7,7,0.0039691,0.318096,0,4,1
32,396,2,4.02525,2194,3,3,7,7,0.0039249,0.320229,0,4,1
33,390,2,4.02564,2161,3,3,7,7,0.0039819,0.316971,0,4,1
34,384,2,4.02604,2128,3,3,7,7,0.003838,0.309311,0,4,1
35,382,2,4.02618,2117,3,3,7,7,0.003778,0.308917,0,4,1
36,370,2,4.00541,2039,3,3,7,7,0.0036198,0.29823,0,4,1
37,366,2,4,2014,3,3,7,7,0.003621,0.297489,0,4,1
38,348,1,4.00862,1919,3,3,7,7,0.0034966,0.281771,0,4,1
39,326,1,4.0092,1798,3,3,7,7,0.0031748,0.261123,0,4,1
40,310,1,4.00968,1710,3,3,7,7,0.0030332,0.248633,0,4,1
41,300,1,4.01,1655,3,3,7,7,0.0029916,0.242982,0,4,1
42,286,1,3.9965,1572,3,3,5,7,0.0027304,0.23381,0,4,1
43,266,1,3.98872,1459,3,3,5,7,0.0026581,0.215068,0,4,1
44,248,0,4,1364,3,3,5,7,0.0024187,0.20079,0,4,1
45,234,0,3.98291,1281,3,3,5,7,0.0023343,0.189695,0,3,1
46,224,0,3.97321,1223,3,3,5,7,0.0021116,0.179731,0,3,1
47,218,0,3.99083,1196,3,3,5,7,0.0021104,0.174787,0,3,1
48,216,0,3.99074,1185,3,3,5,7,0.0020919,0.172317,0,3,1
49,214,0,3.99065,1174,3,3,5,7,0.0022895,0.179651,0,3,1
50,210,0,3.99048,1152,3,3,5,7,0.002096,0.171597,0,3,1
51,208,0,3.99038,1141,3,3,5,7,0.0021261,0.168315,0,3,1
52,206,0,3.99029,1130,3,3,5,7,0.0019684,0.166366,0,3,1
53,204,0,3.9902,1119,3,3,5,7,0.0020378,0.164662,0,3,1
54,198,0,3.9899,1086,3,3,5,7,0.0020741,0.165936,0,3,1
55,190,0,3.97895,1039,3,3,5,7,0.0018096,0.154828,0,3,1
56,174,0,3.96552,948,3,3,5,7,0.0015754,0.139666,0,3,1
57,162,0,3.97531,885,3,3,5,7,0.0014656,0.130018,0,3,1
58,148,0,3.97297,808,3,3,5,7,0.0012991,0.119159,0,3,1
59,134,0,3.97015,731,3,3,5,7,0.001213,0.108375,0,3,1
60,120,0,3.95,651,3,3,5,7,0.0011056,0.100975,0,3,1
61,106,0,3.92453,571,3,3,5,7,0.0008935,0.0845414,0,3,1
62,94,0,3.91489,505,3,3,5,7,0.0007779,0.0742866,0,3,1
63,86,0,3.95349,467,3,3,5,7,0.0007531,0.0692757,0,3,1
64,82,0,3.95122,445,3,3,5,7,0.0007245,0.0672004,0,3,1
65,78,0,3.94872,423,3,3,5,7,0.0006472,0.0623716,0,3,1
66,74,0,3.94595,401,3,3,5,7,0.0006447,0.0598076,0,3,1
67,70,0,3.94286,379,3,3,5,7,0.0005943,0.0559535,0,3,1
68,66,0,3.93939,357,3,3,5,7,0.0005537,0.0541743,0,3,1
69,62,0,3.93548,335,3,3,5,7,0.0005081,0.0495168,0,3,1
70,58,0,3.93103,313,3,3,5,7,0.0004739,0.0469139,0,3,1
71,54,0,3.92593,291,3,3,5,7,0.0004495,0.0431272,0,3,1
72,50,0,3.92,269,3,3,5,7,0.0004133,0.0402891,0,3,1
73,46,0,3.91304,247,3,3,5,7,0.0004221,0.0396285,0,3,1
74,42,0,3.95238,228,3,3,5,7,0.0004277,0.0362657,0,3,1
75,40,0,3.95,217,3,3,5,7,0.0003415,0.033358,0,3,1
76,38,0,3.94737,206,3,3,5,7,0.0003398,0.0324197,0,3,1
77,36,0,3.94444,195,3,3,5,7,0.0003063,0.0294925,0,3,1
78,34,0,3.94118,184,3,3,5,7,0.0003545,0.027858,0,3,1
79,32,0,3.9375,173,3,3,5,7,0.0002835,0.0263284,0,3,1
80,30,0,3.93333,162,3,3,5,7,0.0003171,0.0256713,0,3,1
81,28,0,3.92857,151,3,3,5,7,0.000238,0.0227046,0,3,1
82,26,0,3.92308,140,3,3,5,7,0.000224,0.0213895,0,3,1
83,24,0,3.91667,129,3,3,5,7,0.0002084,0.0198333,0,3,1
84,22,0,3.90909,118,3,3,5,7,0.0001786,0.017714,0,3,1
85,20,0,4,110,3,3,5,7,0.0001809,0.0167381,0,4,1
86,20,0,4,110,3,3,5,7,0.0001725,0.016274,0,4,1
87,20,0,4,110,3,3,5,7,0.0002287,0.0171818,0,4,1
88,20,0,4,110,3,3,5,7,0.0001814,0.0163226,0,4,1
