depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,45,54,45,54,45,54,0.0032266,0.0164912,0,45,11,0,0,0
1,2,1,45,54,45,54,45,54,0.0047311,0.0159246,0,45,11,0,0,0
2,2,0,43,51.5,38,45,48,48,0.0111742,0.0334038,0,43,10,0,0,0
3,4,0,43,51.5,38,38,48,48,0.025295,0.0751008,0,43,10,0,0,0
4,8,0,43,51.5,38,38,48,48,0.0382292,0.130187,0,43,10,0,0,0
5,16,0,35,41,25,25,48,48,0.0513647,0.176724,0,35,8,0,0,0
6,32,0,35,41,25,25,48,48,0.0928826,0.327588,0,35,8,0,0,0
7,64,0,29.625,34.375,18,18,46,46,0.121609,0.488937,2,28,6,0,0,0
8,64,0,22.1094,25.5625,11,11,47,47,0.0796306,0.3334,1,20,4,0,0,1
9,38,0,17.6053,20.4737,9,9,43,43,0.0277039,0.159438,1,15,3,0,0,2
10,34,0,15.7647,17.4706,5,5,38,38,0.0205815,0.112346,1,11,3,0,0,3
11,14,0,10.1429,11.1429,5,5,11,12,0.0006231,0.0110685,1,2,1,0,0,1
12,16,0,9.875,10.875,5,5,11,12,0.0006948,0.0129127,1,2,1,0,0,1
13,22,0,9.36364,10.3636,5,5,11,12,0.0009118,0.015192,2,2,1,0,0,1
14,22,0,8.81818,9.81818,5,5,11,12,0.0009036,0.01502,2,2,1,0,0,1
15,26,0,8,9,5,5,11,11,0.001019,0.016948,2,2,1,0,0,1
16,22,0,7.72727,8.72727,5,5,11,12,0.0009036,0.0142835,2,2,1,0,0,1
17,14,0,7.57143,8.57143,5,5,11,12,0.0005937,0.0090123,2,2,1,0,0,1
18,12,0,7.5,8.5,5,5,11,11,0.0004722,0.0074186,2,2,1,0,0,1
19,6,0,8,9,5,5,11,12,0.0002288,0.0038337,2,2,1,0,0,1
20,6,0,6,7,5,5,11,12,0.0002115,0.0034338,2,2,1,0,0,1
21,2,0,8,9,5,6,11,11,7.87e-05,0.0013484,2,2,1,0,0,1
22,2,0,5,6,5,5,5,6,6.78e-05,0.0011146,3,2,1,0,0,1
