depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1066,1155,1066,1155,1066,1155,0.859865,1.14101,0,1066,352,145,145,0
1,2,0,1045,1160,706,706,1384,1587,1.49383,1.77087,126,518,365,145,58,0
2,4,0,892,998,205,205,1403,1719,2.19828,2.61799,137,414,320,130,53,0
3,8,0,873.125,968.875,231,231,1684,2048,5.86316,6.80293,105,444,311,129,56,0
4,16,0,775.375,860.75,53,53,1786,2014,11.5304,13.5252,78,487,273,103,56,0
5,32,2,599.433,673.133,16,16,1818,1818,14.8452,17.47,74,348,207,70,36,0
6,60,5,543.091,609.018,15,15,1986,1986,22.3952,27.0482,61,330,186,60,32,0
7,110,22,480.943,544.83,9,9,1899,1899,32.8019,39.3972,54,298,163,48,27,0
8,176,25,417.364,471.821,9,9,1914,1914,44.1031,54.163,45,268,139,39,23,0
9,300,53,354.943,399.729,5,5,1598,1598,57.1906,71.205,40,229,115,29,17,0
10,488,112,330.907,370.133,5,5,1357,1357,65.5535,84.4471,40,200,105,25,14,0
11,742,144,284.642,318.609,5,5,1706,1706,88.4961,115.983,31,187,88,19,12,0
12,1178,258,247.604,274.361,5,5,1545,1545,107.386,143.158,27,162,74,15,9,0
13,1784,396,217.349,239.999,5,5,1491,1491,123.05,168.216,24,140,63,12,7,0
14,2622,654,197.973,217.488,5,5,1277,1277,153.358,211.182,21,129,56,9,6,0
15,3584,898,180.297,197.586,5,5,1213,1213,172.052,242.262,20,116,50,8,4,0
16,4662,1222,168.664,184.367,5,5,1355,1355,196.628,280.496,18,109,46,6,4,0
17,253,33,211.459,202.859,5,5,12860,12860,3318.14,3615.23,103,155,56,9,8,0
