depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,12,17,12,17,12,17,0.000338,0.0113987,0,12,7
1,2,0,8,23,7,9,9,10,0.0002747,0.0045563,2,6,4
2,4,0,6.5,37,3,4,9,9,0.0006167,0.0109385,0,6,3
3,6,0,7.33333,62,3,3,13,13,0.0011575,0.0180428,1,6,3
4,4,0,6.5,35,5,5,9,9,0.0003939,0.0057901,1,4,2
5,4,2,2,11,3,4,5,5,8.95e-05,0.0039067,2,1,1
6,2,0,5,13,3,4,7,7,0.0002141,0.0043076,0,5,2
7,2,0,4,11,3,4,5,5,6.33e-05,0.0015379,1,2,1
8,2,0,3,8,3,3,3,4,5.7e-05,0.0013918,1,2,1
9,2,1,1.5,4,3,4,3,4,3.15e-05,0.0010091,0,3,1
