depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,2741,730,2741,730,2741,730,2.55496,3.34229,0,2741,334
1,2,0,1710,1136,1609,509,1811,1811,6.57404,7.32485,108,1323,230
2,4,0,1093.5,1883,792,308,1331,1331,7.08528,8.06937,88,834,167
3,8,0,687.75,2881,325,260,1212,1212,4.33359,5.31554,79,385,120
4,16,2,459.625,4328,220,220,967,967,4.68425,6.11763,62,298,102
5,28,7,338.893,6106,210,134,823,823,5.22438,6.68897,68,200,95
6,42,13,269.429,7434,132,132,814,814,3.13161,4.47028,69,119,82
7,58,8,244.241,10300,91,91,788,788,5.72426,8.15709,47,135,62
8,100,30,171.43,12859,76,76,653,653,4.28619,6.30248,44,83,53
9,140,46,143.979,15811,37,37,546,546,3.9975,5.93702,40,64,48
10,188,71,116.824,17645,37,37,510,510,2.11502,3.31065,39,34,42
11,234,81,105.462,20155,37,37,495,495,2.51079,4.22132,32,36,36
12,306,93,93.2222,23824,37,37,495,495,3.83427,6.41914,26,40,29
13,426,145,75.5798,27528,34,34,422,422,3.7343,6.3975,22,31,25
14,562,199,64.1584,30876,26,26,359,359,3.00885,5.46457,19,24,21
15,722,268,54.1967,34153,21,21,313,313,2.57828,4.87295,16,18,18
16,902,366,45.3858,36150,15,15,267,267,1.46868,3.13215,15,10,15
17,1058,388,40.1503,38129,9,9,224,224,1.64638,3.93844,12,11,13
18,1314,379,34.4772,41909,9,9,185,185,3.07045,6.86623,9,15,9
19,1832,660,25.7855,44564,9,9,162,162,1.78719,5.17208,7,9,7
20,2292,877,21.0161,46309,5,5,122,122,1.07646,4.2681,6,5,6
21,2656,1032,18.1999,47378,5,5,103,103,0.808882,4.20963,5,4,5
22,3050,1159,15.6407,47806,5,5,77,77,0.650467,4.30013,4,4,4
23,3412,1192,13.8836,48697,5,5,66,66,0.832525,5.66105,4,4,4
24,3804,1341,11.994,47697,5,5,49,49,0.709429,5.53714,3,4,3
25,4300,1753,10.0686,45605,5,5,33,33,0.361486,4.66,3,2,3
26,4606,1732,8.72015,43981,5,5,23,23,0.244245,5.30388,2,2,2
27,5112,1558,7.49765,42340,5,5,17,17,0.312205,8.33304,2,2,2
28,6140,2525,5.45977,37709,5,5,11,12,0.0644869,4.61116,2,0,1
29,5448,0,5,32688,5,5,5,6,0.220012,2.785,2,2,1
