depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,90,102,90,102,90,102,0.0029289,0.0537754,0,90,62
1,2,0,60,139,27,27,93,106,0.0008576,0.0149299,30,15,39
2,4,1,56.75,257,28,28,102,110,0.0073198,0.0914715,12,52,54
3,6,1,62.5,447,9,9,113,137,0.0119672,0.158726,12,56,57
4,10,2,58.5,698,26,26,137,160,0.0113154,0.152848,23,37,55
5,16,1,67.75,1284,12,12,144,144,0.024056,0.339531,18,46,53
6,30,3,58.1,2085,7,7,146,146,0.0440046,0.583679,15,42,47
7,54,10,49.8148,3206,13,13,162,162,0.0607409,0.888682,16,37,44
8,88,14,48.5568,5125,7,7,155,155,0.121977,1.65263,13,39,41
9,148,29,41.75,7415,5,5,156,156,0.181234,2.22986,14,32,37
10,238,65,35.9874,10304,5,5,151,151,0.1795,2.6731,13,31,35
11,346,97,33.7601,14012,3,3,154,154,0.356763,4.97836,11,31,32
12,492,148,31.9451,18915,3,3,152,152,0.390689,5.66405,11,30,32
13,672,203,31.2292,25267,5,5,144,144,0.465905,6.76469,12,28,30
14,926,291,29.2851,32594,5,5,143,143,0.680632,9.83484,11,27,29
15,1244,411,27.0209,40428,3,3,180,180,0.688257,10.2229,10,26,27
16,1496,504,26.732,48078,3,3,153,153,0.670705,10.5013,11,25,27
17,1880,634,25.4532,57417,3,3,161,161,0.785858,12.312,10,25,25
18,2332,794,24.3062,68049,3,3,169,169,0.920606,14.5373,9,24,24
19,2520,866,23.6401,71656,3,3,192,192,0.965559,14.5675,10,23,23
20,2824,944,23,78153,3,3,149,149,1.02993,15.591,9,22,22
21,3226,1124,21.7477,84513,3,3,152,152,1.08694,16.4651,9,21,21
22,3388,1154,21.3872,87300,3,3,154,154,1.11306,16.8779,9,20,20
23,3224,1114,20.7922,80820,3,3,158,158,1.00532,15.3134,9,20,20
24,3224,1125,19.6529,76672,3,3,136,136,0.957314,14.4085,8,19,19
25,3198,1112,18.3765,71397,3,3,153,153,0.879391,13.2585,8,18,17
26,3226,1154,17.4117,68191,3,3,130,130,0.859664,13.1274,7,17,16
27,3110,1121,16.4646,62388,3,3,120,120,0.736351,11.3475,7,16,15
28,3040,1145,15.1385,56324,3,3,117,117,0.634669,10.2505,7,14,14
29,2756,1045,13.8933,46871,3,3,106,106,0.498935,8.30903,6,13,13
30,2586,1008,12.7742,40549,3,3,109,109,0.414872,6.96436,6,12,12
31,2238,899,11.7502,32279,3,3,90,90,0.328447,5.62075,6,11,11
32,1644,677,10.8206,21840,3,3,92,92,0.209306,3.6489,5,10,10
33,1408,566,10.0376,17397,3,3,82,82,0.171203,2.97221,5,9,9
34,736,298,8.94293,8119,3,3,74,74,0.0704111,1.27159,5,8,8
35,490,198,7.85306,4773,3,3,59,59,0.0391498,0.727273,4,7,7
36,342,144,6.37427,2766,3,3,59,59,0.0234764,0.449488,3,5,5
37,258,113,5.73256,1883,3,3,40,40,0.016403,0.3292,3,5,5
38,176,74,5.40341,1212,3,3,43,43,0.0100471,0.202739,3,5,4
39,102,43,4.80392,633,3,3,35,35,0.0040457,0.0939981,2,4,4
40,72,33,4.625,436,3,3,28,28,0.0029911,0.0687177,2,4,4
41,44,17,4.31818,250,3,3,23,23,0.0018369,0.0374147,2,3,3
42,26,10,4.46154,155,3,3,18,18,0.000751,0.0175135,2,3,3
43,20,8,4.05,108,3,3,15,15,0.0007488,0.0160691,2,4,3
44,10,4,2.8,37,3,3,9,9,0.0001003,0.0043538,1,1,1
45,8,3,2.375,25,3,3,7,7,8.23e-05,0.00318,1,1,1
46,2,1,2.5,7,5,7,5,7,3.69e-05,0.0008968,2,3,2
