depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,101,108,101,108,101,108,0.0095468,0.0335617,0,101,25,1,1
1,2,0,137,149.5,112,112,162,172,0.0307501,0.0644461,9,72,35,1,0
2,4,0,143.75,166,105,105,199,247,0.08256,0.137795,16,58,40,1,0
3,8,0,123.625,143.125,70,70,207,207,0.0932392,0.174989,18,51,34,0,0
4,16,2,119.571,137.5,70,70,196,196,0.172333,0.320194,16,58,32,0,0
5,28,1,106.037,123.037,31,31,192,192,0.321588,0.587957,13,53,28,0,0
6,54,5,92.2449,105.02,21,21,189,189,0.519145,0.958711,11,50,24,0,0
7,98,11,75.2529,84.7126,21,21,208,208,0.681481,1.31446,9,41,19,0,0
8,174,40,64.2015,72.1716,9,9,200,200,0.740502,1.55541,8,34,16,0,0
9,268,53,54.293,60.386,5,5,208,208,0.98964,2.14324,6,31,13,0,0
10,428,120,43.6104,48.1234,5,5,169,169,1.06514,2.41651,5,26,10,0,0
11,606,203,34.928,38.7122,5,5,152,152,1.01927,2.46332,4,21,7,0,0
12,788,289,27.6172,31.004,5,5,126,126,0.820633,2.24325,3,16,6,0,0
13,894,325,21.645,24.3691,5,5,116,116,0.573083,1.83464,3,13,4,0,0
14,968,349,16.5961,19.0113,5,5,107,107,0.370479,1.40335,2,9,3,0,0
15,942,312,12.8095,14.9492,5,5,86,86,0.207951,1.00233,2,7,2,0,0
16,852,240,10.0866,11.9706,5,5,47,47,0.118336,0.73478,2,5,2,0,0
17,636,148,8.48975,10.0984,5,5,41,41,0.0684913,0.474407,2,4,1,0,0
18,396,89,7.23127,8.68078,5,5,31,31,0.0302877,0.241031,2,3,1,0,0
19,166,39,7.54331,8.98425,5,5,26,26,0.013532,0.107298,2,4,1,0,0
20,84,16,6.75,8.04412,5,5,26,26,0.0053709,0.0492092,2,3,1,0,0
21,40,10,6.2,7.33333,5,5,15,15,0.0025822,0.0209406,2,3,1,0,0
22,6,2,6,7.25,5,5,9,11,0.0003063,0.0028466,3,3,1,0,0
23,2,1,5,6,5,6,5,6,5.88e-05,0.0007004,4,4,1,0,0
