depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1351,1708,1351,1708,1351,1708,0.249371,0.625353,0,1351,935,589,589,0
1,2,0,1182,1510,1124,1240,1240,1452,0.255569,0.56264,427,651,817,495,287,0
2,4,0,988.5,1274.5,925,966,1072,1216,0.378207,0.854664,374,531,665,381,209,0
3,8,0,827.25,1077.5,733,793,878,947,0.590958,1.38132,304,445,539,290,160,0
4,16,0,688.188,901.75,593,612,764,769,0.92229,2.26044,247,383,439,225,128,0
5,32,0,573.656,755,444,488,654,654,1.44938,3.66958,199,321,354,172,98,0
6,64,0,473.094,624.297,365,365,585,585,2.0891,5.6759,158,268,277,123,70,0
7,128,0,400.422,531.438,321,322,465,465,3.25105,9.36313,122,230,222,88,52,0
8,256,0,342.738,459.066,252,252,404,404,5.10408,15.5251,98,198,181,62,37,0
9,512,0,292.885,395.895,177,226,376,376,7.94684,26.5079,80,168,149,43,26,0
10,1024,0,250.14,339.505,132,155,342,342,12.5814,43.9653,65,145,122,31,19,0
11,2044,0,215.415,293.639,80,105,315,315,20.03,74.683,53,126,102,22,14,0
12,3952,0,185.525,253.568,33,36,283,283,31.068,121.554,44,109,85,16,10,0
13,7308,0,157.864,215.531,4,5,242,242,45.6573,179.738,36,93,70,11,7,0
14,12348,0,132.722,180.559,4,4,208,208,66.6875,260.923,29,79,57,7,5,0
15,19734,0,112.795,153.293,4,4,197,197,90.8718,365.902,23,69,47,5,3,0
16,29642,0,96.44,130.974,4,4,176,176,113.268,475.479,19,60,39,3,2,0
17,41696,0,82.1519,111.389,4,4,167,167,132.874,582.54,15,52,33,3,2,0
18,54364,0,69.2974,93.3955,4,4,152,152,143.665,734.762,12,45,27,2,1,0
19,41274,0,55.9814,74.9908,4,4,152,152,85.519,671.06,10,37,21,1,1,0
