depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,25,35,25,35,25,35,0.0007402,0.011861,0,25,9,0,0
1,2,0,18.5,24.5,11,13,26,26,0.0011636,0.0076205,5,15,7,0,0
2,4,0,10.5,13.75,4,5,19,19,0.0006655,0.0047684,2,6,3,0,0
3,6,0,7.5,9.66667,4,4,11,11,0.0005491,0.0054843,1,5,2,0,0
4,8,0,7.125,8.875,4,4,11,11,0.000959,0.0100111,1,5,1,0,0
5,10,2,7,9,4,4,14,14,0.0008246,0.0095173,1,6,2,0,0
6,6,1,6,7.4,4,4,11,11,0.0006074,0.0070659,0,5,1,0,0
7,2,0,4,5,4,4,4,5,6.32e-05,0.0009844,0,2,1,0,0
8,2,0,4,5,4,4,4,5,7.5e-05,0.0013854,0,4,1,0,0
9,2,1,4,5,4,5,4,5,3.73e-05,0.0007992,0,4,1,0,0
