depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,742,927,742,927,742,927,0.0904124,0.318497,0,742,483,278,278
1,2,0,649,809,577,577,721,869,0.108166,0.449076,0,649,413,236,236
2,4,0,659.25,815.25,506,506,825,978,0.217601,0.907363,0,659,429,262,262
3,8,0,730.5,900.625,388,388,1363,1673,0.554466,2.11342,0,730,488,309,309
4,16,0,657.312,802.938,140,140,1419,1765,0.95872,3.72245,0,657,424,269,269
5,32,0,641.875,767.375,51,51,1554,1929,1.85499,7.232,0,641,404,267,267
6,64,0,615.078,734.469,39,39,1562,1898,3.57643,13.9157,0,615,388,258,258
7,128,2,595,702.825,21,21,1903,2196,7.1186,26.9925,0,595,372,252,252
8,252,9,556.115,652.881,13,13,1840,1840,12.5078,47.8163,0,556,344,236,236
9,486,40,529.915,620.717,7,7,1848,1848,21.394,82.76,0,529,324,221,221
10,892,74,504.196,588.896,7,7,1857,1857,37.3157,145.295,0,504,306,209,209
11,1636,134,463.001,540.209,4,4,1825,1825,61.6808,243.678,0,463,278,189,189
12,3004,319,430.682,502.007,4,4,1886,1886,101.483,404.189,0,430,255,172,172
13,5370,632,396.783,462.564,4,4,2081,2081,166.162,662.775,0,396,231,155,155
14,9442,1230,365.522,426.249,4,4,2447,2447,270.34,1085.66,0,365,210,139,139
15,5960,623,425.079,497.531,4,4,2215,2215,227.42,858.393,0,425,249,166,166
