depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,705,919,705,919,705,919,0.0836637,0.25994,0,705,460,251,251
1,2,0,581,757,572,572,590,767,0.096858,0.355431,0,581,376,200,200
2,4,0,477.75,628,459,459,512,615,0.145223,0.577988,0,477,301,152,152
3,8,0,394.625,525.875,371,371,420,504,0.200971,0.887108,0,394,235,105,105
4,16,0,327.375,440.688,283,296,374,378,0.297855,1.31071,0,327,182,69,69
5,32,0,277,377.094,220,233,322,322,0.454722,2.1257,0,277,146,46,46
6,64,0,227.875,311.141,140,177,258,258,0.663703,3.64827,0,227,113,28,28
7,128,0,186.227,254.352,79,110,239,239,0.969482,5.8075,0,186,87,18,18
8,256,0,151.383,207.277,27,34,233,233,1.44638,9.20459,0,151,69,12,12
9,512,0,119.08,163.027,4,5,212,212,2.08628,13.0448,0,119,52,6,6
10,1018,0,99.5855,135.895,4,4,184,184,3.27616,21.4357,0,99,42,5,5
11,1890,0,82.6333,112.194,4,4,177,177,4.79505,32.6747,0,82,34,3,3
12,3326,0,71.4068,96.7643,4,4,158,158,7.07183,49.2784,0,71,29,3,3
13,5230,0,61.6966,83.3371,4,4,147,147,9.46891,70.9872,0,61,25,2,2
14,7510,2,51.7635,69.5145,4,4,135,135,11.2336,85.3918,0,51,20,2,2
15,9716,5,44.8042,59.9481,4,4,109,109,12.3762,95.7289,0,44,17,2,2
16,9316,13,37.5357,49.9283,4,4,112,112,9.61053,77.5189,0,37,14,1,1
17,8568,14,29.5452,39.2269,4,4,99,99,6.19452,55.3845,0,29,11,0,0
18,6682,31,22.6772,30.0854,4,4,92,92,3.36245,32.9925,0,22,8,0,0
19,5412,90,19.7007,26.286,4,4,92,92,2.25741,22.5116,0,19,7,0,0
20,3574,31,12.8518,16.8671,4,4,84,84,0.715826,9.37489,0,12,4,0,0
21,2260,12,12.6681,15.8519,4,4,56,56,0.432393,5.82385,0,12,3,0,0
22,1642,8,10.2644,12.6248,4,4,43,43,0.191182,3.52366,0,10,3,0,0
23,1352,8,8.3631,10.3073,4,4,28,28,0.101504,2.29177,0,8,2,0,0
24,1250,25,7.70939,9.62857,4,4,19,19,0.0697892,1.89636,0,7,2,0,0
25,1010,7,5.29811,6.67697,4,4,14,14,0.0182709,1.03188,0,5,1,0,0
26,878,13,4.97919,6.23006,4,4,11,11,0.0114878,0.819715,0,4,1,0,0
27,492,63,5.28438,6.60606,4,4,8,8,0.0074094,0.430587,0,5,1,0,0
28,100,7,4,5,4,4,4,5,0,0.0790112,0,4,1,0,0
29,36,9,4,5,4,4,4,5,0,0.0229062,0,4,1,0,0
30,4,2,4,5,4,4,4,5,0,0.0019195,0,4,1,0,0
