depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,46,60,46,60,46,60,0.0020346,0.0251736,0,46,17,1,1
1,2,0,66,83.5,37,37,95,119,0.004634,0.0238066,7,39,27,7,6
2,4,0,66.5,82,30,30,115,115,0.0101703,0.049596,10,40,26,7,4
3,8,0,67.25,84.75,21,21,136,137,0.0166611,0.0768114,10,29,27,6,1
4,16,1,63.1333,79.5333,18,18,150,150,0.0294159,0.141158,10,34,26,6,3
5,30,2,51.2857,64.3214,10,10,143,143,0.036791,0.176458,9,25,20,4,1
6,52,5,44.383,55.9362,10,10,117,117,0.0599036,0.279687,7,24,17,3,1
7,86,12,41.8919,52.8514,7,7,128,128,0.0946897,0.463179,6,25,15,2,1
8,128,16,37.3482,47.0714,7,7,132,132,0.118268,0.599625,6,22,13,2,1
9,184,31,30.8301,38.719,7,7,119,119,0.128126,0.638739,5,17,11,1,0
10,248,51,26.1929,32.8426,4,4,132,132,0.134793,0.712862,4,16,9,1,0
11,320,77,24.0905,30.1523,4,4,119,119,0.138672,0.772946,4,14,8,0,0
12,368,104,21.7538,27.4773,4,4,86,86,0.12419,0.716195,4,12,7,0,0
13,376,107,19.0186,24.0743,4,4,75,75,0.102499,0.631835,3,11,6,0,0
14,374,121,16.6601,21.1383,4,4,65,65,0.0874546,0.550267,3,10,5,0,0
15,340,117,14.0628,18.0493,4,4,56,56,0.0570947,0.389999,3,8,4,0,0
16,280,91,11.0053,14.0423,4,4,38,38,0.0326583,0.255953,2,6,3,0,0
17,224,70,8.77922,11.3312,4,4,55,55,0.01801,0.164224,2,5,2,0,0
18,148,35,6.9823,8.9469,4,4,23,23,0.0093034,0.0948765,2,4,2,0,0
19,84,24,6.86667,8.81667,4,4,19,19,0.0043988,0.0510469,2,4,1,0,0
20,42,9,6.0303,7.69697,4,4,12,12,0.0018132,0.022524,1,3,1,0,0
21,20,5,4.8,6.06667,4,4,7,7,0.0005065,0.0077813,1,2,1,0,0
22,4,1,4,5,4,4,4,5,7.62e-05,0.0012511,1,2,1,0,0
