depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,163,193,163,193,163,193,0.0034459,0.0498908,0,163,133,103,103
1,2,0,134,157.5,128,128,140,161,0.0041419,0.0426105,57,78,106,83,47
2,4,0,116,140,104,104,124,146,0.0083361,0.0800524,46,65,90,66,37
3,8,0,101,125.5,88,88,111,134,0.0101391,0.121588,39,56,76,51,28
4,16,0,85.625,109.25,72,72,99,111,0.01439,0.181881,33,47,62,38,21
5,32,0,74.0625,96.2188,60,60,100,100,0.024861,0.318012,26,42,51,28,16
6,64,0,66.0312,87.3281,49,49,85,85,0.0429151,0.606497,22,38,43,22,14
7,118,0,58.5932,77.9915,40,40,81,81,0.0697351,0.983078,19,34,37,18,11
8,208,0,50.2933,67.9423,33,33,77,77,0.103151,1.45432,16,29,30,13,8
9,352,0,44.017,60.1903,17,24,59,59,0.150752,2.05886,12,26,26,9,6
10,516,0,39.1124,53.9225,9,12,59,59,0.195129,2.72365,10,23,22,8,5
11,716,0,34.6034,48.0712,3,4,55,55,0.236872,3.37422,9,21,19,6,4
12,916,0,30.9334,43.1965,3,3,53,53,0.274867,4.00658,8,19,17,5,3
13,1014,0,27.0661,37.9556,3,3,58,58,0.266836,4.21048,6,17,14,3,2
14,1098,0,23.5164,33.1129,3,3,56,56,0.252894,4.07049,5,15,12,3,2
15,1172,0,20.8652,29.4565,3,3,51,51,0.244283,3.98649,4,14,11,2,1
16,1190,0,18.4328,25.8387,3,3,65,65,0.2162,3.62408,3,12,9,2,1
17,1236,0,16.0583,22.2953,3,3,62,62,0.193709,3.42181,3,11,8,2,1
18,1232,0,14.8937,20.5747,3,3,61,61,0.176485,3.43045,2,11,7,2,2
19,1178,0,11.4363,15.517,3,3,57,57,0.122285,2.45829,2,8,5,1,1
20,1062,0,10.3992,14.0725,3,3,50,50,0.0987691,1.86829,2,7,5,1,1
21,888,0,9.37838,12.6892,3,3,52,52,0.0741587,1.43818,2,6,4,1,1
22,770,0,7.66104,10.3377,3,3,60,60,0.0484168,0.968719,2,5,3,0,0
23,704,0,7.08949,9.56534,3,3,52,52,0.0408852,0.874807,2,5,3,0,0
24,586,1,6.31282,8.58803,3,3,57,57,0.0311396,0.635951,1,4,2,0,0
25,522,4,6.06757,8.26255,3,3,27,27,0.0250898,0.549115,1,4,2,0,0
26,472,0,6.0572,8.20339,3,3,31,31,0.0239792,0.513521,1,4,2,0,0
27,408,2,5.3867,7.35961,3,3,22,22,0.0168474,0.398242,1,4,2,0,0
28,364,3,5.68144,7.88089,3,3,20,20,0.0156072,0.368785,1,4,2,0,0
29,324,2,5.3323,7.42547,3,3,16,16,0.013518,0.29369,1,3,2,0,0
30,282,2,4.63929,6.44286,3,3,17,17,0.0095766,0.221795,1,3,1,0,0
31,264,6,4.23256,5.82946,3,3,11,11,0.0082804,0.206327,1,3,1,0,0
32,206,2,3.83333,5.23039,3,3,12,12,0.006045,0.159644,1,3,1,0,0
33,182,4,3.66292,4.99438,3,3,5,5,0.0051649,0.150418,0,3,1,0,0
34,126,0,3.92063,5.38095,3,3,5,5,0.0037892,0.110213,0,3,1,0,0
35,76,1,3.56,4.84,3,3,5,5,0.0018755,0.0544887,0,2,1,0,0
36,52,0,3.11538,4.17308,3,3,5,5,0.0011901,0.0354302,0,2,1,0,0
37,36,0,3,4,3,3,3,4,0.0007977,0.0257524,0,3,1,0,0
38,16,1,3,4,3,3,3,4,0.0003111,0.0107648,0,3,1,0,0
39,8,0,3,4,3,3,3,4,0.0001552,0.0055233,0,3,1,0,0
40,2,1,3,4,3,4,3,4,1.97e-05,0.0008898,0,3,1,0,0
