depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,232,190,232,190,232,190,0.0095997,0.148472,0,232,141
1,2,0,208,346,197,162,219,219,0.0104656,0.216737,0,208,126
2,4,0,175.25,608,148,128,209,209,0.0122216,0.297531,0,175,110
3,8,0,155,1104,105,93,204,204,0.0198156,0.52022,0,155,99
4,16,1,138.062,2015,105,93,206,206,0.0364361,0.898546,0,147,97
5,30,1,133.867,3761,83,83,231,231,0.0670456,1.64832,0,138,94
6,54,9,109.019,5612,65,65,239,239,0.0984117,2.36846,0,130,91
7,88,9,111.023,9568,54,54,243,243,0.161306,3.83493,0,123,88
8,152,37,88.1974,13368,47,47,263,263,0.222925,5.2271,0,116,84
9,230,62,81.2,18895,47,47,251,251,0.310606,7.22729,0,111,81
10,324,82,78.9691,26177,44,44,245,245,0.428825,10.5483,0,105,78
11,468,137,71.8697,34664,35,35,234,234,0.561369,13.6618,0,101,75
12,626,193,66.8578,43479,19,19,217,217,0.709396,15.8988,0,96,72
13,786,267,60.7506,49874,35,35,205,205,0.799751,17.918,0,92,68
14,950,344,55.8821,55613,33,33,198,198,0.900882,19.9812,0,87,65
15,1110,411,52.6721,61522,20,20,193,193,0.991803,21.9592,0,83,61
16,1232,478,49.2541,64180,20,20,193,193,0.999835,22.5945,0,80,59
17,1358,497,48.9602,70489,20,20,185,185,1.11072,24.6925,0,77,56
18,1512,480,49.3022,79468,22,22,179,179,1.22827,27.5243,0,72,52
19,1732,517,47.5779,88435,22,22,172,172,1.35095,30.5879,0,67,49
20,2002,643,42.3851,91595,21,21,141,141,1.34015,31.408,0,62,44
21,2326,792,38.7979,97876,8,8,141,141,1.43021,33.3315,0,58,42
22,2580,1007,34.3884,96612,21,21,141,141,1.41339,32.7259,0,56,40
23,2802,1097,32.6895,99852,20,20,141,141,1.43657,33.6777,0,53,37
24,3066,1188,31.199,104521,15,15,136,136,1.48093,35.0091,0,50,35
25,3322,1132,31.2938,113839,8,8,129,129,1.58041,37.9296,0,47,32
26,3666,1150,30.7826,123742,8,8,123,123,1.70269,40.9383,0,44,30
27,4074,1230,28.5626,128050,8,8,97,97,1.71845,42.0415,0,40,27
28,4716,1559,25.2528,131636,8,8,95,95,1.75645,42.721,0,37,25
29,5138,1876,22.6074,128745,8,8,95,95,1.65646,41.4709,0,35,23
30,5380,2024,20.8465,124702,8,8,95,95,1.59987,40.0342,0,33,21
31,5532,2078,20.0414,123547,8,8,89,89,1.56729,39.2766,0,32,20
32,5628,1840,19.7425,124517,7,7,86,86,1.51358,39.3272,0,29,18
33,5888,1729,19.4253,128798,7,7,81,81,1.52159,40.1923,0,27,17
34,6204,1562,18.4026,129587,5,5,71,71,1.45191,39.9048,0,24,15
35,6872,1852,16.0102,126012,5,5,59,59,1.36107,38.3094,0,21,13
36,7600,2521,13.5414,119100,5,5,58,58,1.23802,35.6896,0,20,12
37,8142,3194,11.557,109531,5,5,58,58,1.1197,32.7127,0,19,11
38,8568,3373,10.7342,107611,5,5,55,55,1.12092,33.0288,0,17,10
39,8690,3152,10.315,105703,3,3,53,53,1.04553,31.2206,0,16,9
40,8904,3044,10.1543,107395,3,3,50,50,1.02327,31.2491,0,15,8
41,9038,2472,9.5312,103693,3,3,43,43,0.908585,29.4499,0,13,7
42,9370,3269,7.64205,87433,3,3,36,36,0.734916,23.2559,0,11,6
43,9444,3710,6.795,79088,3,3,33,33,0.632345,20.7137,0,11,5
44,9634,4060,6.19826,74088,3,3,29,29,0.568945,19.137,0,10,5
45,9638,3904,5.8923,70916,3,3,26,26,0.516164,18.0743,0,9,4
46,9604,3910,5.53957,67096,3,3,22,22,0.459352,16.7703,0,9,4
47,9554,3522,5.36309,65446,3,3,19,19,0.404939,15.875,0,8,4
48,9422,3157,4.79102,59080,3,3,16,16,0.311859,14.0373,0,7,3
49,8886,3326,4.31893,50431,3,3,16,16,0.247295,11.8098,0,6,3
50,8584,3280,3.86685,44156,3,3,13,13,0.19152,10.159,0,6,2
51,8046,3351,3.50833,37981,3,3,11,11,0.154668,8.71335,0,6,2
52,7664,3011,3.34108,34794,3,3,9,9,0.121456,7.70937,0,5,2
53,7070,2492,3.29562,31983,3,3,7,7,0.095554,6.88763,0,5,2
54,6602,2524,2.82187,25906,3,3,5,7,0.0638881,5.60304,0,4,1
55,6100,0,3,24400,3,3,3,4,0,4.54757,0,3,1
