obj0,obj1,obj2,obj3,cpu
-9557,-11254,-9641,-11312,0.521044
-10490,-11066,-9242,-10808,1.26186
-10557,-10239,-8798,-11089,3.22126
-9623,-11206,-9685,-10419,13.9409
-10256,-11797,-9073,-11037,49.9653
-11210,-11960,-9067,-11049,57.8114
-10133,-12108,-8789,-11534,87.6914
-10411,-11327,-9328,-10914,91.8672
-9863,-12257,-8856,-10929,129.505
-11052,-11120,-8145,-11060,134.673
-11643,-11129,-8272,-10771,135.32
-10779,-11852,-8701,-11198,137.806
-9655,-11928,-9081,-10991,140.724
-10192,-11412,-8582,-11773,151.385
-10688,-11164,-9150,-11086,156.13
-9645,-12340,-7976,-11555,170.432
-9375,-12489,-8043,-10950,170.83
-9542,-11380,-9711,-11035,173.433
-9769,-11081,-8186,-11962,174.044
-10203,-10998,-9553,-10976,176.284
-11373,-11278,-8339,-10166,177.255
-10229,-12249,-8687,-10920,179.403
-9499,-10917,-9210,-11725,182.833
-11041,-10815,-8223,-11069,188.15
-10027,-11546,-9308,-11145,188.731
-9311,-12104,-7552,-11686,192.252
-10838,-11156,-8494,-11437,197.192
-9591,-11543,-8590,-11727,200.762
-9537,-11842,-8800,-11509,206.09
-10241,-11923,-9143,-10760,206.149
-8350,-11531,-8555,-11805,208.734
-10353,-10990,-8897,-11327,209.982
-10183,-11586,-8712,-11173,212.434
-9810,-11458,-9336,-10868,212.872
-9925,-11779,-9014,-11596,214.515
-10048,-11468,-9298,-11099,214.778
-10348,-11039,-7802,-11809,216.861
-10177,-11538,-8652,-11496,220.172
-9323,-11465,-8965,-11894,222.19
-10042,-11420,-9238,-11422,222.828
-9969,-11209,-8877,-11558,223.956
-10201,-10448,-8263,-12011,224.577
-10460,-11490,-8207,-11606,228.64
-9984,-11083,-8807,-11835,228.886
-10310,-11498,-8863,-11255,230.615
-9387,-11850,-9456,-11158,232.393
-9619,-11089,-8842,-11611,233.555
-11366,-11204,-7781,-10426,235.002
-11674,-11272,-7925,-10142,235.789
-10694,-11283,-9113,-10350,235.93
-10509,-12001,-8768,-10593,237.215
-9484,-11043,-9280,-11448,237.611
-9329,-11513,-9025,-11571,239.081
-10075,-11771,-8358,-11947,240.718
-10260,-11295,-7843,-11749,240.745
-10939,-11048,-7929,-11520,240.87
-10198,-11460,-8642,-11450,241.158
-10794,-11726,-8631,-11475,241.484
-10401,-12186,-8414,-11367,242.143
-10227,-11699,-7397,-11955,247.31
-10946,-11654,-7670,-11483,248.149
-9300,-11196,-9049,-11725,250.587
-10019,-11151,-9322,-11253,251.221
-9572,-11910,-9315,-10927,252.249
-8900,-11134,-8569,-12083,253.118
-8935,-11202,-9084,-11501,253.213
-10388,-11058,-9412,-10745,253.703
-11877,-10860,-7751,-10187,253.956
-9519,-11111,-9795,-10866,255.818
-10179,-11825,-9268,-10530,256.132
-9375,-12176,-9000,-11318,256.872
-8877,-10865,-8653,-11914,257.188
-9587,-12003,-7545,-11968,258.02
-10306,-11958,-7818,-11496,258.401
-10233,-11528,-9157,-10868,258.423
-9913,-12418,-7601,-11388,258.833
-10110,-11839,-8873,-11365,259.028
-10212,-11606,-9167,-10914,260.244
-9861,-11707,-7566,-11964,260.617
-9570,-11360,-8025,-11962,260.915
-10580,-11662,-7839,-11492,261.06
-10289,-11315,-8298,-11490,261.125
-10227,-11480,-9097,-11191,261.193
-10004,-11277,-9392,-10976,261.599
-11371,-10728,-7049,-11201,262.345
-10154,-11269,-8736,-11327,262.689
-9340,-10562,-8566,-11915,264.642
-10231,-10978,-7867,-11903,264.844
-10169,-11143,-8666,-11604,264.953
-9826,-11751,-9165,-10797,266.09
-8185,-10983,-9751,-10938,266.876
-10033,-11594,-9368,-10822,268.35
-9364,-11581,-9540,-10989,269.234
-8855,-10396,-8969,-11805,269.376
-9431,-11250,-8117,-12027,269.81
-10044,-11507,-9298,-10912,270.09
-11103,-10650,-7424,-11368,270.956
-9420,-11368,-8681,-11611,271.937
-9383,-11889,-9456,-10971,274.957
-8339,-10936,-9095,-11476,275.425
-10218,-11654,-9227,-10591,276.705
-10659,-12193,-8668,-10488,276.969
-9175,-11560,-9681,-11033,277.371
-9525,-12168,-8344,-11669,277.968
-10088,-11370,-9189,-11256,278.108
-9360,-11620,-9540,-10802,278.479
-9443,-10940,-7588,-12097,279.247
-8679,-10944,-8724,-11974,279.31
