obj0,obj1,obj2,obj3,obj4,cpu
6881,18038,12594,10219,20531,0.0437413
7046,10127,13271,7174,14143,0.0511082
7502,16732,12874,8273,19300,0.0584863
7967,11911,14151,6608,15117,0.0651503
14633,20308,8816,6426,13745,0.0737917
11190,11517,12265,5757,11713,0.0833456
14024,18702,10041,5290,13999,0.0920017
12111,13301,13145,5191,12687,0.100033
11615,10598,14256,8336,13347,0.103293
10108,8143,14493,7755,11491,0.115196
11029,9927,15373,7189,12465,0.13812
13567,20048,9635,7128,15032,0.14943
13485,20028,9698,7182,15131,0.15023
9500,10127,14333,8651,13139,0.153416
9462,10251,14323,8707,13242,0.155086
13942,18682,10104,5344,14098,0.164986
13860,18662,10167,5398,14197,0.16578
11539,10846,14236,8448,13553,0.175222
11501,10970,14226,8504,13656,0.17615
13649,20068,9572,7074,14933,0.176821
13321,19988,9824,7290,15329,0.178033
13239,19968,9887,7344,15428,0.178846
9956,8639,14453,7979,11903,0.181928
9918,8763,14443,8035,12006,0.182729
11108,11497,12328,5811,11812,0.184621
11026,11477,12391,5865,11911,0.18635
13778,18642,10230,5452,14296,0.196071
13696,18622,10293,5506,14395,0.19691
11783,13221,13397,5407,13083,0.201293
11701,13201,13460,5461,13182,0.203209
11577,10722,14246,8392,13450,0.209093
14387,20248,9005,6588,14042,0.211095
14305,20228,9068,6642,14141,0.211891
13403,20008,9761,7236,15230,0.212515
12911,19888,10139,7560,15824,0.213762
12829,19868,10202,7614,15923,0.214578
9994,8515,14463,7923,11800,0.217789
9690,9507,14383,8371,12624,0.219062
9652,9631,14373,8427,12727,0.219931
9348,10623,14293,8875,13551,0.220828
9310,10747,14283,8931,13654,0.222384
12384,18302,11301,6370,15979,0.235788
12302,18282,11364,6424,16078,0.23722
11865,13241,13334,5353,12984,0.244549
14551,20288,8879,6480,13844,0.262098
14141,20188,9194,6750,14339,0.263128
14059,20168,9257,6804,14438,0.264463
12993,19908,10076,7506,15725,0.266676
12583,19808,10391,7776,16220,0.267955
12501,19788,10454,7830,16319,0.268769
10070,8267,14483,7811,11594,0.274092
9728,9383,14393,8315,12521,0.274882
9614,9755,14363,8483,12830,0.276121
9576,9879,14353,8539,12933,0.2769
9424,10375,14313,8763,13345,0.277579
9386,10499,14303,8819,13448,0.278425
10780,11417,12580,6027,12208,0.282132
10698,11397,12643,6081,12307,0.283956
12712,18382,11049,6154,15583,0.29197
12630,18362,11112,6208,15682,0.292847
