obj0,obj1,obj2,obj3,obj4,cpu
25471,16123,16555,18317,22392,0
24366,13723,16962,19228,23890,0
24817,14357,16805,18871,22257,0
25030,17891,16923,19960,21470,0
22468,17084,18509,24904,27185,0
23925,15491,17330,20871,22968,0
22919,17718,18352,24547,25552,0
24376,16125,17173,20514,21335,0
26068,20557,15768,17391,31272,0
26053,18124,18166,18426,20759,0
25612,19892,18534,20069,19837,0
24963,18157,16175,18302,32770,0
25414,18791,16018,17945,31137,0
22027,18852,18877,26547,26263,0
23181,19215,19162,24056,23200,0
22478,19486,18720,26190,24630,0
23632,19849,19005,23699,21567,0
25399,16358,18416,18980,20624,0
24958,18126,18784,20623,19702,0
26491,26005,23660,18141,25377,0
24542,23860,18340,17469,25578,0
24633,25201,19338,19028,24621,0
24814,18670,14193,18767,25041,0
25396,20671,15804,18876,23408,0
24905,20011,15191,20326,24084,0
22111,23183,18968,21456,28941,0
23437,21460,18747,18380,27076,0
22562,23817,18811,21099,27308,0
23888,22094,18590,18023,25443,0
22202,24524,19966,23015,27984,0
23528,22801,19745,19939,26119,0
22653,25158,19809,22658,26351,0
23979,23435,19588,19582,24486,0
21811,19631,16147,25354,29834,0
21902,20972,17145,26913,28877,0
22965,19994,16432,22863,26771,0
23056,21335,17430,24422,25814,0
23709,16270,14600,19678,26539,0
23800,17611,15598,21237,25582,0
22262,20265,15990,24997,28201,0
22353,21606,16988,26556,27244,0
23416,20628,16275,22506,25138,0
23507,21969,17273,24065,24181,0
24160,16904,14443,19321,24906,0
24742,18905,16054,19430,23273,0
24251,18245,15441,20880,23949,0
23239,22027,19206,19280,27571,0
23217,22090,19257,19380,27626,0
23308,23431,20255,20939,26669,0
23286,23494,20306,21039,26724,0
23596,15928,18747,22728,25815,0
23574,15991,18798,22828,25870,0
23313,17404,15518,21478,27529,0
23291,17467,15569,21578,27584,0
22935,18326,19625,25371,25443,0
22913,18389,19676,25471,25498,0
23206,19312,16975,23937,27067,0
23184,19375,17026,24037,27122,0
23327,21775,19002,18880,27351,0
23305,21838,19053,18980,27406,0
23195,22153,19308,19480,27681,0
23173,22216,19359,19580,27736,0
23822,22283,18743,18323,25608,0
23800,22346,18794,18423,25663,0
23418,23116,20000,20439,26394,0
23396,23179,20051,20539,26449,0
23935,23561,19690,19782,24596,0
23913,23624,19741,19882,24651,0
24014,14731,17778,20828,24770,0
23992,14794,17829,20928,24825,0
23599,16585,14855,20178,26814,0
23577,16648,14906,20278,26869,0
22917,18538,16436,23278,28519,0
22895,18601,16487,23378,28574,0
23727,16058,17789,21771,23463,0
23705,16121,17840,21871,23518,0
23338,18934,16669,23337,26737,0
23316,18997,16720,23437,26792,0
23830,17849,15208,20821,25731,0
23808,17912,15259,20921,25786,0
25201,16925,18875,19880,21119,0
25179,16988,18926,19980,21174,0
24698,19031,16156,19630,23383,0
24676,19094,16207,19730,23438,0
25698,23146,17813,17486,27805,0
25766,23104,17782,17487,27936,0
24701,25159,19307,19029,24752,0
24769,25117,19276,19030,24883,0
26461,17872,17980,18432,21545,0
26529,17830,17949,18433,21676,0
23371,21649,18900,18680,27241,0
23349,21712,18951,18780,27296,0
23283,21901,19104,19080,27461,0
23151,22279,19410,19680,27791,0
23866,22157,18641,18123,25498,0
23844,22220,18692,18223,25553,0
23624,22850,19202,19223,26103,0
23602,22913,19253,19323,26158,0
23484,22927,19847,20139,26229,0
23462,22990,19898,20239,26284,0
23374,23242,20102,20639,26504,0
23154,23872,20612,21639,27054,0
23132,23935,20663,21739,27109,0
23957,23498,19639,19682,24541,0
23473,24884,20761,21882,25751,0
23451,24947,20812,21982,25806,0
24168,14290,17421,20128,24385,0
24146,14353,17472,20228,24440,0
23970,14857,17880,21028,24880,0
23665,16396,14702,19878,26649,0
23643,16459,14753,19978,26704,0
23357,17278,15416,21278,27419,0
23335,17341,15467,21378,27474,0
23269,17530,15620,21678,27639,0
22477,19798,17456,25278,29619,0
22455,19861,17507,25378,29674,0
23881,15617,17432,21071,23078,0
23859,15680,17483,21171,23133,0
23023,18074,19421,24971,25223,0
23001,18137,19472,25071,25278,0
22627,19208,20339,26771,26213,0
23558,18304,16159,22337,26187,0
23536,18367,16210,22437,26242,0
23294,19060,16771,23537,26847,0
22964,20005,17536,25037,27672,0
22942,20068,17587,25137,27727,0
24641,14861,17213,19671,22697,0
24619,14924,17264,19771,22752,0
23896,17660,15055,20521,25566,0
23874,17723,15106,20621,25621,0
23522,18731,15922,22221,26501,0
23500,18794,15973,22321,26556,0
25289,16673,18671,19480,20899,0
25267,16736,18722,19580,20954,0
25091,17240,19130,20380,21394,0
25069,17303,19181,20480,21449,0
24720,18968,16105,19530,23328,0
23848,17637,18397,22914,22655,0
23826,17700,18448,23014,22710,0
23833,19442,16410,22780,24994,0
23811,19505,16461,22880,25049,0
24694,18882,19396,21823,20362,0
24672,18945,19447,21923,20417,0
24610,23818,18309,17470,25709,0
26718,22516,17348,17501,29770,0
26786,22474,17317,17502,29901,0
26257,17998,18073,18429,21152,0
26325,17956,18042,18430,21283,0
26869,17620,17794,18438,22331,0
25736,20461,15649,18881,24063,0
25804,20419,15618,18882,24194,0
23393,21586,18849,18580,27186,0
23261,21964,19155,19180,27516,0
22843,23161,20124,21080,28561,0
22821,23224,20175,21180,28616,0
25392,18854,16069,18045,31192,0
23690,22661,19049,18923,25938,0
23668,22724,19100,19023,25993,0
23448,23354,19610,20023,26543,0
23426,23417,19661,20123,26598,0
23506,22864,19796,20039,26174,0
23440,23053,19949,20339,26339,0
23330,23368,20204,20839,26614,0
23220,23683,20459,21339,26889,0
23198,23746,20510,21439,26944,0
23110,23998,20714,21839,27164,0
23088,24061,20765,21939,27219,0
23517,24758,20659,21682,25641,0
23495,24821,20710,21782,25696,0
23429,25010,20863,22082,25861,0
23407,25073,20914,22182,25916,0
24212,14164,17319,19928,24275,0
24190,14227,17370,20028,24330,0
24036,14668,17727,20728,24715,0
23838,15235,18186,21628,25210,0
23816,15298,18237,21728,25265,0
23200,17062,19665,24528,26805,0
23178,17125,19716,24628,26860,0
23687,16333,14651,19778,26594,0
23621,16522,14804,20078,26759,0
23379,17215,15365,21178,27364,0
22961,18412,16334,23078,28409,0
22939,18475,16385,23178,28464,0
22521,19672,17354,25078,29509,0
22499,19735,17405,25178,29564,0
23903,15554,17381,20971,23023,0
23749,15995,17738,21671,23408,0
23111,17822,19217,24571,25003,0
23089,17885,19268,24671,25058,0
22957,18263,19574,25271,25388,0
22737,18893,20084,26271,25938,0
22715,18956,20135,26371,25993,0
23690,17926,15853,21737,25857,0
