obj0,obj1,obj2,obj3,cpu
-726,-538,-370,-336,0
-711,-455,-463,-420,0
-608,-538,-399,-500,0
-727,-409,-454,-313,0
-551,-468,-526,-536,0
-550,-445,-555,-561,0
-607,-344,-530,-622,0
-662,-679,-356,-344,0
-307,-520,-406,-620,0
-566,-399,-546,-454,0
-666,-652,-256,-339,0
-633,-717,-240,-383,0
-666,-458,-416,-517,0
-466,-416,-513,-599,0
-578,-616,-439,-328,0
-519,-649,-500,-264,0
-576,-392,-526,-562,0
-423,-505,-562,-525,0
-684,-628,-249,-479,0
-629,-553,-415,-463,0
-639,-490,-403,-560,0
-534,-561,-489,-455,0
-701,-604,-396,-346,0
-682,-627,-350,-246,0
-717,-558,-387,-239,0
-690,-591,-426,-460,0
-606,-522,-472,-416,0
-723,-417,-455,-414,0
-723,-406,-460,-463,0
-675,-479,-454,-389,0
-443,-520,-592,-402,0
-439,-453,-661,-34,0
-517,-659,-493,-224,0
-661,-416,-511,-358,0
-446,-473,-476,-617,0
-516,-538,-478,-526,0
-343,-519,-591,-420,0
-594,-653,-416,-338,0
-129,-518,-303,-681,0
-504,-495,-538,-334,0
-460,-660,-192,-605,0
-595,-678,-382,-477,0
-485,-594,-457,-454,0
-568,-634,-418,-463,0
-515,-342,-580,-326,0
-510,-334,-589,-196,0
-432,-587,-556,-259,0
-530,-572,-504,-352,0
-417,-611,-495,-330,0
-520,-604,-498,-385,0
-435,-572,-578,-403,0
-398,-522,-385,-574,0
-415,-521,-472,-557,0
-444,-478,-517,-518,0
-473,-586,-569,-384,0
-468,-398,-572,-524,0
-430,-543,-326,-578,0
-323,-639,-434,-485,0
-678,-633,-347,-237,0
-661,-631,-312,-417,0
-741,-603,-141,-446,0
-685,-485,-368,-481,0
-470,-526,-519,-500,0
-332,-641,-365,-545,0
-560,-661,-388,-459,0
-355,-638,-302,-607,0
-351,-501,-459,-578,0
-484,-563,-503,-491,0
-411,-538,-555,-520,0
-600,-363,-520,-373,0
-500,-662,-459,-274,0
-497,-535,-570,-157,0
-481,-581,-579,-264,0
-416,-595,-532,-303,0
-388,-504,-513,-556,0
-528,-547,-471,-562,0
-544,-481,-434,-552,0
-399,-555,-449,-503,0
-574,-461,-538,-485,0
-408,-431,-663,-218,0
-744,-580,-224,-436,0
-687,-605,-332,-469,0
-614,-657,-104,-487,0
-342,-557,-346,-605,0
-710,-598,-344,-418,0
-486,-606,-433,-478,0
-521,-346,-572,89,0
-237,-654,-312,-624,0
-435,-464,-509,-539,0
-515,-515,-507,-551,0
-395,-618,-525,-443,0
-511,-633,-430,-416,0
-713,-499,-324,-352,0
-546,-666,-459,-265,0
-441,-689,-472,-198,0
-463,-601,-472,-396,0
-650,-555,-320,-471,0
-552,-465,-545,-4,0
-520,-557,-563,-218,0
-295,-578,-497,-472,0
-496,-569,-476,-495,0
-270,-478,-453,-605,0
-433,-498,-517,-517,0
-566,-566,-420,-466,0
-432,-486,-556,-461,0
-580,-468,-497,-433,0
-491,-697,-269,-510,0
-460,-671,-187,-556,0
-251,-650,-409,-423,0
-475,-540,-576,-340,0
-384,-501,-594,-268,0
-555,-553,-462,-461,0
-520,-516,-522,-476,0
-397,-658,-376,-508,0
-353,-565,-500,-492,0
-381,-608,-397,-546,0
-683,-605,-278,-504,0
-566,-644,-259,-496,0
-485,-599,-330,-541,0
-611,-632,-373,-370,0
-402,-684,-319,-565,0
-640,-517,-489,-439,0
-565,-491,-483,-500,0
-610,-708,-400,-317,0
-508,-349,-583,68,0
