obj0,obj1,obj2,obj3,obj4,cpu
-5614,-8124,-7326,-8800,-7017,5.21821
-5467,-7922,-6983,-8957,-6054,7.27534
-5553,-8271,-7394,-8391,-6508,7.64917
-5416,-8499,-6556,-8536,-5942,10.5367
-5563,-8701,-6899,-8379,-6905,10.7424
-5163,-8042,-6449,-8194,-7057,15.0697
-5535,-8302,-7145,-8005,-7022,16.796
-5214,-8546,-7223,-8153,-7224,16.8458
-4848,-7552,-6391,-8946,-6269,17.7221
-4995,-7754,-6734,-8789,-7232,17.8551
-4779,-7638,-5969,-7761,-7594,17.9356
-4763,-8464,-6346,-7547,-7264,18.1524
-4985,-7324,-7229,-8801,-6835,18.4983
-4814,-7887,-6773,-7968,-7376,18.6197
-5703,-6441,-6364,-7582,-6177,19.3283
-4821,-7223,-6674,-8120,-7402,20.1268
-4869,-6880,-5813,-7841,-7614,20.5204
-4595,-8176,-6631,-8142,-7439,20.643
-4646,-7599,-7058,-8563,-7551,20.9601
-4585,-7746,-7126,-8154,-7042,21.2565
-5174,-7511,-6249,-9101,-6391,21.4979
-5721,-6741,-6725,-7257,-6015,21.7094
-5170,-7378,-6350,-8346,-7083,22.0706
-5385,-7341,-6210,-7326,-7245,22.191
-4406,-7396,-6279,-7804,-7754,22.5266
-5322,-7007,-7081,-8370,-7027,22.8945
-4922,-7429,-6978,-7723,-7234,23.0194
-5707,-7483,-6293,-8056,-6413,23.1869
-5713,-6871,-5869,-7570,-6574,23.25
-5646,-7630,-6361,-7647,-5904,23.3786
-5656,-8060,-5866,-7635,-6301,23.4856
-5625,-7544,-6989,-8085,-7042,23.5688
-5793,-7832,-6704,-7490,-6867,23.5785
-5650,-6223,-5311,-6989,-6909,23.7594
-5079,-6753,-6233,-7605,-7247,23.8576
-5071,-7080,-6308,-8197,-7160,23.9036
-5357,-6942,-6456,-6952,-7362,23.9615
-5253,-7284,-6293,-8274,-7077,24.0181
-5190,-6636,-5735,-7693,-7412,24.0524
-4853,-7706,-6190,-7627,-7284,24.0885
-4790,-7058,-5632,-7046,-7619,24.1117
-4900,-6363,-6253,-9057,-5887,24.2031
-4904,-7129,-6617,-8048,-7396,24.2282
-4561,-6638,-6082,-8819,-6603,24.2316
-4663,-6960,-6485,-7169,-7517,24.2384
-4841,-6481,-6059,-7467,-7731,24.2575
-4103,-6555,-6040,-7960,-7694,24.2712
-5047,-6565,-6596,-8900,-6850,24.3358
-5182,-7318,-6840,-7395,-7511,24.4553
-5893,-5922,-5873,-7308,-5406,24.5192
-5765,-5682,-5731,-7681,-6192,24.5562
-6040,-6124,-6216,-7151,-6369,24.58
-5842,-6499,-5446,-6887,-5294,24.6326
-5979,-6271,-6284,-6742,-5860,24.637
-5811,-5983,-6569,-7337,-6035,24.67
-5989,-6701,-5789,-6730,-6257,24.7148
-5821,-6413,-6074,-7325,-6432,24.7306
-5162,-8060,-7455,-8048,-7182,24.7539
-5330,-8348,-7170,-7453,-7007,24.7705
-5708,-6871,-5728,-7746,-5919,24.7795
-5420,-7590,-7014,-7533,-7027,24.7815
-5400,-6509,-6155,-7457,-7045,24.9342
-4790,-7800,-6759,-8237,-7217,25.0338
-4727,-7152,-6201,-7656,-7552,25.0871
-4817,-6394,-6045,-7736,-7572,25.1012
-4915,-6194,-5250,-8223,-7235,25.1175
-4390,-8222,-6656,-7590,-7424,25.1333
-4327,-7574,-6098,-7009,-7759,25.1577
-4585,-7104,-5657,-6494,-7604,25.1677
-4417,-6816,-5942,-7089,-7779,25.1773
-4441,-7645,-7083,-8011,-7536,25.2444
-4753,-6202,-6329,-7249,-7537,25.272
-4378,-6997,-6525,-7430,-7871,25.2796
-4636,-6527,-6084,-6915,-7716,25.2897
-4468,-6239,-6369,-7510,-7891,25.3029
-4566,-6039,-5574,-7997,-7554,25.3242
-5225,-6885,-6539,-7900,-7194,25.35
-5412,-6249,-6925,-8450,-7047,25.3706
-5012,-6671,-6822,-7803,-7254,25.4276
-4907,-6876,-6355,-7925,-7334,25.4465
-4817,-7634,-6511,-7845,-7314,25.4507
-5280,-7118,-6045,-7882,-7174,25.4547
-5809,-6610,-5475,-7030,-6171,25.5191
-5925,-6325,-6130,-6261,-6050,25.5723
-5935,-6755,-5635,-6249,-6447,25.5908
-5701,-6215,-6102,-6931,-6913,25.6664
-5533,-5927,-6387,-7526,-7088,25.6914
-5307,-6880,-6344,-7548,-7125,25.8015
-4762,-7401,-7005,-7863,-7334,25.8319
-5526,-6591,-6486,-7374,-7062,25.8392
-4949,-6765,-7391,-8413,-7187,25.8464
-5358,-6303,-6771,-7969,-7237,25.8687
-4888,-6912,-7459,-8004,-6678,25.877
-4362,-7823,-6902,-7216,-7541,25.9039
-4549,-7187,-7288,-7766,-7394,25.9217
-5070,-6443,-6853,-7489,-7228,26.0853
-4844,-7396,-6810,-7511,-7265,26.1248
-4895,-6819,-7237,-7932,-7377,26.1573
-4663,-7529,-6849,-6690,-7409,26.1716
-4495,-7241,-7134,-7285,-7584,26.1873
-4852,-6643,-6849,-7943,-7354,26.3306
-4452,-7065,-6746,-7296,-7561,26.3398
-5782,-7163,-7021,-7187,-6416,26.3729
-5409,-6921,-7331,-7230,-6576,26.3754
-5872,-6405,-6865,-7267,-6436,26.3764
-5443,-6685,-6543,-7446,-7068,26.3837
-5217,-7638,-6500,-7468,-7105,26.3962
-5268,-7061,-6927,-7889,-7217,26.4041
-4868,-7483,-6824,-7242,-7424,26.4122
-5715,-6792,-6173,-7539,-5816,26.4449
