obj0,obj1,obj2,cpu
34628,59436,46657,22.7051
36358,54363,45324,30.3651
35388,56327,44827,30.382
35767,55598,45816,30.611
34797,57562,45319,30.628
41912,47798,39754,49.5254
40942,49762,39257,49.5408
41056,47967,41279,49.5715
41321,49033,40246,49.9207
40351,50997,39749,49.9361
40465,49202,41771,49.9677
39711,49237,39980,50.9671
38741,51201,39483,50.9825
38855,49406,41505,51.0129
37885,51370,41008,51.0429
39120,50472,40472,51.343
38150,52436,39975,51.3583
38264,50641,41997,51.3887
37294,52605,41500,51.4185
46165,45313,37996,67.2339
44551,47151,37569,67.2614
46409,43571,41576,67.2941
45309,45482,39521,67.3143
44795,45409,41149,67.3474
43695,47320,39094,67.3682
45574,46548,38488,67.7276
43960,48386,38061,67.7555
45818,44806,42068,67.7881
44718,46717,40013,67.809
44204,46644,41641,67.8429
43104,48555,39586,67.8639
43964,46752,38222,68.6884
42350,48590,37795,68.7144
41905,47520,46110,68.7397
44208,45010,41802,68.7454
42133,46831,44341,68.7524
43108,46921,39747,68.7653
42594,46848,41375,68.7969
41494,48759,39320,68.8173
43373,47987,38714,69.0953
41759,49825,38287,69.1216
43617,46245,42294,69.1523
40903,49994,39812,69.2184
48153,49351,35976,72.6416
45952,50790,36202,73.2388
48883,45612,36442,74.5336
47269,47450,36015,74.5683
43660,50061,37703,74.5725
49127,43870,40022,74.5957
48292,46847,36934,74.7433
46678,48685,36507,74.7676
46682,47051,36668,75.1084
45068,48889,36241,75.1331
41459,51500,37929,75.1374
46926,45309,40248,75.1602
46091,48286,37160,75.2957
44477,50124,36733,75.3158
40868,52735,38421,75.3201
54146,43387,39444,76.2682
51450,44185,37347,76.305
51694,42443,40927,76.3847
44053,45625,48362,76.9887
51428,43088,40998,77.7833
48732,43886,38901,77.8002
44479,46371,40659,77.8164
48329,42365,45597,77.8491
48976,42144,42481,77.8585
47876,44055,40426,77.8795
42976,46761,45300,77.8957
43623,46540,42184,77.9014
48141,45121,39393,77.9496
48385,43379,42973,77.9888
47285,45290,40918,78.0062
46128,43804,45823,78.1412
40775,48200,45526,78.1768
53093,43360,40821,78.3991
53054,43359,40872,78.4002
51138,44177,37755,78.4094
51099,44176,37806,78.4105
48581,43856,40736,78.4373
48542,43855,40787,78.438
47629,46830,37801,78.4731
47590,46829,37852,78.474
45824,47029,37790,78.5104
45785,47028,37841,78.5111
44834,48883,36547,78.5242
44795,48882,36598,78.5249
40523,51476,39153,78.528
40484,51475,39204,78.5287
46731,45304,40503,78.5375
46692,45303,40554,78.5381
53444,43369,40362,78.6041
53405,43368,40413,78.6051
48337,45598,37156,78.6153
48298,45597,37207,78.616
51372,44183,37449,78.6179
51333,44182,37500,78.6189
47191,47448,36117,78.632
47152,47447,36168,78.6328
48854,43863,40379,78.6474
48815,43862,40430,78.6481
51499,42438,41182,78.6516
51460,42437,41233,78.6526
48136,46843,37138,78.6749
48097,46842,37189,78.6755
47551,46828,37903,78.6771
47512,46827,37954,78.6778
46327,48676,36966,78.6833
46288,48675,37017,78.684
46058,47035,37484,78.6969
46019,47034,37535,78.6976
44951,48886,36394,78.7113
44912,48885,36445,78.712
43976,48861,37669,78.7135
43937,48860,37720,78.7142
41147,51492,38337,78.7178
41108,51491,38388,78.7184
46770,45305,40452,78.7271
46653,45302,40605,78.7294
45779,48278,37568,78.7563
40751,52732,38574,78.7677
40712,52731,38625,78.7684
53522,43371,40260,78.7861
53483,43370,40311,78.7871
53366,43367,40464,78.7894
48454,45601,37003,78.7982
48415,45600,37054,78.799
47830,45585,37819,78.8007
47791,45584,37870,78.8015
51411,44184,37398,78.8034
51294,44181,37551,78.8061
51255,44180,37602,78.8071
47230,47449,36066,78.8145
46957,47442,36423,78.8165
46918,47441,36474,78.8172
49010,43867,40175,78.8286
48971,43866,40226,78.8293
48737,43860,40532,78.8305
48698,43859,40583,78.8311
48308,43849,41093,78.8323
48269,43848,41144,78.8329
51655,42442,40978,78.8352
51148,42429,41641,78.8368
51109,42428,41692,78.8377
48214,46845,37036,78.8561
48175,46844,37087,78.8568
47980,46839,37342,78.8582
47941,46838,37393,78.8589
46366,48677,36915,78.8685
46249,48674,37068,78.8705
46210,48673,37119,78.8712
46175,47038,37331,78.8826
46136,47037,37382,78.8833
45863,47030,37739,78.8847
45746,47027,37892,78.8873
44990,48887,36343,78.8948
44873,48884,36496,78.8974
44483,48874,37006,78.8989
44444,48873,37057,78.8995
41186,51493,38286,78.9039
40718,51481,38898,78.9056
40679,51480,38949,78.9062
46809,45306,40401,78.9139
46458,45297,40860,78.9172
46419,45296,40911,78.9179
45974,48283,37313,78.9315
45935,48282,37364,78.9322
41643,50766,39173,78.934
41604,50765,39224,78.9346
43775,50106,37651,78.9371
43736,50105,37702,78.9378
40829,52734,38472,78.9405
53561,43372,40209,78.9626
53327,43366,40515,78.9692
53288,43365,40566,78.9702
48610,45605,36799,78.9868
48571,45604,36850,78.9876
48376,45599,37105,78.9897
47908,45587,37717,78.9912
47869,45586,37768,78.9919
51216,44179,37653,79.0032
51177,44178,37704,79.0042
50319,44156,38826,79.0061
50280,44155,38877,79.0072
46996,47443,36372,79.0259
43621,50060,37754,79.0317
49088,43869,40073,79.0521
49049,43868,40124,79.0527
48893,43864,40328,79.0539
