obj0,obj1,obj2,cpu
-18694,-16426,-22628,1.82828
-17291,-16940,-24328,259.434
-17356,-17727,-23070,519.743
-17019,-16331,-24706,547.557
-17763,-16861,-24163,547.676
-17347,-16613,-24389,549.359
-17644,-16867,-23974,558.322
-17632,-16924,-24361,584.877
-16825,-17733,-23506,602.402
-17704,-17397,-23760,743.641
-17573,-17460,-23958,775.518
-17064,-16309,-24812,830.415
-16707,-17386,-24184,926.757
-17670,-16642,-24188,992.619
-17726,-16315,-24249,993.329
-17290,-16924,-24542,1029.16
-16650,-15731,-24912,1139.25
-17901,-17115,-23912,1146.37
-16845,-17640,-23933,1154
-17405,-16293,-24845,1177.15
-18190,-16781,-23613,1187.81
-17758,-17275,-23266,1244.72
-16740,-16061,-24878,1279.51
-16949,-16940,-24509,1279.78
-17536,-16230,-24647,1286.03
-17825,-15896,-24348,1323.46
-18092,-16839,-23417,1372.72
-18512,-16442,-22920,1378.14
-16532,-17226,-24362,1416.91
-18118,-16614,-23631,1434.24
-18464,-16224,-23330,1479.46
-17263,-17734,-23221,1488.23
-18333,-16287,-23528,1491.55
-18429,-16950,-22568,1494.56
-18437,-15605,-23764,1524.42
-18142,-16563,-24023,1526.5
-17884,-15666,-24168,1526.57
-18857,-15208,-23267,1529.3
-16616,-17458,-24164,1531.4
-18726,-15271,-23465,1541.62
-17265,-17013,-24377,1547.22
-18431,-16229,-23724,1556.71
-18173,-15332,-23869,1556.82
-18166,-16187,-23799,1570.28
-16958,-17458,-23983,1584.37
-18321,-16327,-23367,1589.34
-18994,-14895,-22977,1604.78
-17008,-17261,-24146,1624.16
-17429,-17194,-24077,1624.17
-15922,-15969,-24914,1624.24
-17120,-15982,-24873,1624.59
-18294,-15708,-23801,1625.43
-18714,-15311,-23304,1628.5
-17283,-17641,-23648,1629.51
-16846,-17325,-24036,1629.52
-16803,-17387,-24080,1629.69
-16365,-17386,-24365,1629.69
-16591,-17547,-23999,1629.8
-15819,-17737,-23688,1630.39
-16299,-17991,-23256,1630.56
-18583,-15374,-23502,1636.56
-17394,-17671,-23023,1670.09
-16900,-17266,-24344,1701.58
-17396,-16950,-24179,1703.28
-16672,-16506,-24830,1705.96
-16340,-17475,-24200,1706.04
-16480,-16755,-24668,1706.11
-16324,-17902,-23421,1706.82
-16754,-17894,-23405,1712.48
-17753,-15729,-24366,1713.29
-18461,-15229,-23540,1717.71
-18538,-16217,-23134,1718.15
-17811,-17385,-23170,1735.32
-17680,-17448,-23368,1740.04
-16975,-17282,-24057,1740.06
-17782,-17303,-23215,1743.36
-17993,-17063,-23461,1744.89
-18753,-15890,-23031,1746.29
-17822,-17494,-22489,1750.48
-17714,-17368,-23488,1755.42
-18689,-16749,-22597,1756.68
-18570,-16880,-22583,1757.59
-17807,-15244,-24439,1764.82
-18514,-16027,-23493,1765.56
-17908,-15694,-24117,1765.6
-18227,-14847,-23942,1766.8
-17593,-17177,-23850,1767.6
-16860,-17920,-23042,1769.79
-18237,-15593,-23814,1771.94
-18096,-14910,-24140,1772.26
-16729,-17983,-23240,1775.8
-18562,-16245,-23083,1778.73
-18803,-15693,-23194,1779.05
-18197,-15360,-23818,1779.11
-18881,-14832,-23043,1780.26
-18936,-16180,-22105,1780.41
-18526,-15259,-23515,1782.46
-18014,-16933,-23962,1794.1
-18303,-16599,-23663,1801.79
-18610,-15993,-23068,1802.98
-17679,-17597,-22526,1806.86
-17654,-17686,-22361,1808.65
-18400,-17299,-22205,1813.2
-17688,-15375,-24425,1817.14
-17402,-16747,-24375,1824.6
-16910,-17919,-22981,1826.8
-18345,-16355,-23316,1840.08
-15916,-17798,-23444,1841.06
-18634,-16021,-23017,1844.28
-18546,-16852,-22634,1849.79
-18543,-17196,-22168,1850.82
-18240,-16193,-23728,1859.51
-18419,-16348,-23120,1862.56
-18660,-15796,-23231,1862.73
-18684,-15824,-23180,1862.77
-18744,-16229,-22791,1862.88
-18593,-16999,-22331,1868.33
-18406,-17070,-22415,1868.34
-18688,-15859,-23055,1872.7
-18068,-16811,-23468,1874.03
-18488,-16414,-22971,1875.13
-17144,-18003,-22496,1879.19
-18152,-17369,-23203,1879.75
-18500,-16805,-22724,1879.77
-18915,-16525,-21762,1880.03
-18772,-16763,-21675,1880.74
-17978,-17519,-22065,1880.98
-17325,-17939,-22237,1881.25
-17041,-17090,-24309,1883
-16623,-17990,-22710,1883.95
-18828,-15557,-22904,1884.46
-16895,-17537,-23880,1884.79
-17630,-17561,-22835,1886.78
-17446,-16949,-24118,1888.73
-16673,-17989,-22649,1889.48
-18625,-16360,-22777,1891.92
-19117,-15223,-22605,1892.69
-17053,-17982,-22694,1894.9
-18474,-17130,-22317,1897.45
-18545,-15962,-23092,1900.66
-15877,-18233,-22425,1901.38
-18524,-16833,-22673,1906.71
-17954,-17491,-22116,1907.58
-17835,-17622,-22102,1907.84
-18811,-16328,-22694,1908.86
-17831,-15272,-24388,1909.65
-18190,-17087,-23030,1909.77
-17487,-17664,-22872,1912.49
-18120,-14938,-24089,1912.76
-17977,-15041,-24126,1912.76
-17038,-17702,-23585,1914.19
-18059,-17150,-23228,1914.2
-17940,-17281,-23214,1914.21
-18479,-16753,-22731,1916.73
-16188,-18312,-22192,1919.36
-17560,-15854,-24423,1920.07
-16213,-18223,-22357,1920.4
-18784,-16666,-22519,1921.29
-17823,-17623,-22487,1921.38
-17234,-17918,-22435,1921.51
-18450,-17102,-22368,1921.71
-18263,-17173,-22452,1921.71
-18587,-16113,-22915,1922.07
-18819,-15796,-22857,1923.48
-17129,-17723,-23387,1924.57
-19108,-15462,-22558,1925.68
-16722,-18063,-22173,1926.96
-18190,-17269,-22522,1927.38
-18214,-17297,-22471,1927.44
-18853,-16732,-22370,1927.74
-18710,-16835,-22407,1927.79
-16555,-18223,-22176,1928.18
-18393,-16817,-23314,1928.73
-18274,-16948,-23300,1928.8
-16419,-15434,-25032,1929.01
-17493,-16335,-24511,1930.05
-16790,-16291,-24870,1930.18
-15743,-18040,-23099,1930.56
-15263,-17786,-23531,1930.6
-15693,-17778,-23515,1932.22
-17430,-17598,-23349,1932.46
-16173,-18032,-23083,1933.77
-18575,-16041,-23005,1934.05
-18601,-16332,-22828,1934.23
-19246,-15716,-22307,1934.38
-17964,-17447,-22452,1936.68
-17966,-17394,-22960,1936.81
-17821,-17550,-22489,1936.93
-17940,-17419,-22503,1936.97
-19025,-16114,-22630,1937.17
-17575,-17607,-22764,1937.67
-16839,-17727,-23258,1937.86
-16698,-17903,-23293,1937.87
-17444,-17670,-22962,1938.59
-16708,-17790,-23456,1938.82
-19430,-15288,-21014,1939.09
-18857,-15390,-22759,1939.24
-16461,-18154,-22451,1939.47
-16436,-18243,-22286,1939.73
-18957,-16232,-22098,1940.7
-18417,-16845,-23263,1941.05
-16187,-17777,-23670,1941.46
-15758,-18320,-22208,1942.6
-16555,-18041,-22684,1942.74
-15652,-18294,-22571,1943.24
-15627,-18383,-22406,1943.87
-15808,-18319,-22147,1944.01
-16611,-18033,-22798,1944.12
-16424,-18104,-22882,1944.14
-18026,-16906,-23330,1945.22
-18538,-15651,-23269,1945.26
-18652,-16463,-22734,1945.59
-18903,-16535,-22533,1945.6
-19217,-16065,-21944,1945.66
-18533,-16594,-22720,1945.73
-18274,-16983,-22654,1945.77
-16369,-18248,-21933,1945.86
-18509,-16566,-22771,1945.88
-18760,-16638,-22570,1945.89
-18250,-16955,-22705,1945.95
-17799,-17595,-22538,1946.03
-18774,-16042,-22831,1946.09
-18515,-16431,-22765,1946.11
-18858,-16540,-21733,1947.68
-18843,-15420,-22633,1948.16
-18214,-17115,-22979,1948.67
-17561,-17535,-23151,1948.68
-18455,-16563,-23090,1948.81
-18251,-14875,-23891,1948.88
-16675,-16922,-24567,1949.01
-18503,-16781,-22680,1950.7
-18465,-16534,-22818,1951.34
-18381,-16936,-22710,1952.77
-19087,-16107,-21240,1952.8
-18071,-17400,-22508,1952.84
-17561,-17717,-22643,1952.9
-17680,-17670,-21523,1952.99
-19074,-16112,-20980,1953.1
-18765,-16281,-22784,1953.16
-19079,-15811,-22195,1953.19
-18980,-16119,-21830,1953.21
-18622,-16384,-22821,1953.22
-18646,-16412,-22770,1953.28
-17848,-15907,-24038,1953.58
-17749,-17501,-22708,1953.65
-15535,-18233,-22606,1954.53
-17618,-17564,-22906,1954.78
-18360,-16884,-22717,1955.21
-19029,-15469,-22359,1955.29
-17944,-14931,-24149,1956.21
-15994,-18294,-22390,1956.37
-19316,-14721,-21433,1956.48
-16910,-18029,-21730,1956.66
-17730,-17429,-22880,1956.7
-16617,-18179,-22027,1956.8
-17374,-17788,-22727,1956.82
-17420,-17893,-22678,1956.83
-17233,-17964,-22762,1956.83
-17656,-17642,-21574,1956.86
-16246,-15403,-25048,1957.16
-17480,-17182,-23981,1957.39
-17720,-16058,-24380,1957.5
-16790,-14798,-25050,1957.52
-16999,-16356,-24701,1957.55
-17114,-15725,-25004,1957.65
-16525,-14756,-25125,1957.67
-18009,-15724,-24081,1957.9
-17349,-17245,-24179,1958.1
-19275,-15145,-21603,1958.52
-18789,-15968,-22952,1958.74
-18710,-16879,-21213,1958.78
-18646,-16071,-22989,1958.85
-17341,-16356,-24520,1959.02
-18532,-15845,-23189,1959.72
-16364,-15188,-25088,1959.83
-17734,-15340,-24457,1959.95
-18915,-14902,-22778,1960.79
-19041,-16257,-21373,1960.98
-16995,-17189,-24484,1961.69
-16465,-15683,-25007,1961.71
-17770,-16043,-24035,1962.22
-19296,-14987,-21561,1962.49
-17096,-17894,-23224,1962.87
-17884,-17471,-22592,1963.07
-17305,-16725,-24686,1963.22
-16249,-17729,-23672,1963.6
-16617,-17769,-23654,1963.73
-18898,-15145,-22711,1963.89
-18858,-15162,-22718,1964.05
-17227,-17831,-23026,1964.11
-17562,-17754,-22284,1964.34
-17680,-15825,-24384,1964.72
-15324,-18420,-21452,1966
-17442,-16412,-24396,1966.54
-16701,-18073,-22513,1966.6
-16676,-18162,-22348,1966.62
-17422,-17775,-22192,1966.65
-16857,-18098,-22089,1966.67
-17589,-17574,-22614,1966.67
-17725,-16328,-24189,1966.75
-17825,-17170,-23528,1966.75
-17515,-17634,-23326,1966.76
-18066,-16618,-23639,1966.77
-15989,-17695,-24017,1966.81
-17159,-17172,-24257,1966.82
-17535,-16927,-23984,1966.84
-17594,-16391,-24387,1966.84
-16891,-16347,-24746,1966.87
-16946,-17696,-23809,1966.88
-17384,-17697,-23524,1966.89
-16441,-17531,-24076,1966.89
-18355,-16284,-23340,1966.94
-16961,-17976,-22918,1966.98
-18228,-17082,-22829,1967.01
-16843,-18026,-22476,1967.02
-18469,-16530,-22940,1967.03
-15480,-18445,-21028,1967.4
-15968,-16218,-24889,1967.43
-17556,-16979,-23977,1967.59
-17059,-17514,-23859,1967.59
-16808,-17442,-24060,1967.59
-16240,-17949,-23308,1967.6
-15114,-18464,-21234,1967.6
-15089,-18553,-21069,1967.6
-16226,-18287,-22068,1967.6
-17328,-17887,-22902,1967.6
-17446,-17803,-22141,1967.6
-15270,-18489,-20810,1967.61
-16509,-18140,-22859,1967.64
-16466,-17442,-24241,1967.64
-15898,-17949,-23489,1967.65
-15873,-18038,-23324,1967.65
-16519,-18027,-23022,1967.65
-16378,-18203,-23057,1967.66
-14556,-18487,-21191,1967.66
