obj0,obj1,obj2
773,5861,5474
780,5843,5474
938,5645,5315
1006,5464,5259
1007,5368,5006
1014,5350,5006
1063,5326,5355
1070,5308,5355
1096,5129,5676
1116,5101,5467
1123,5083,5467
1183,5067,5779
1190,5049,5779
1216,5014,5601
1223,4996,5601
1240,4971,4791
1247,4953,4791
1281,4885,5308
1297,4833,4887
1304,4815,4887
1329,4732,5461
939,5828,4886
1330,4636,5208
1406,4566,5348
1413,4548,5348
1439,4369,5669
988,5671,4847
946,5810,4886
1539,4282,5803
1058,5560,4807
1104,5612,4727
1563,4239,4993
1200,5710,4576
1650,4177,5096
1656,4124,4961
1171,5248,5100
1663,4106,4961
1275,5759,4222
1672,3972,5454
1172,5152,4847
1228,5110,5196
1689,3927,5282
1065,5542,4807
1123,5479,4953
1772,3885,5588
1773,3789,5335
1219,5450,4749
1221,5274,4632
1905,3770,4855
1324,5602,4183
1918,3726,5232
1394,5491,4143
1289,5446,4365
1922,3530,5067
1282,5741,4222
1440,5543,4063
1450,4521,5133
1457,4503,5133
1506,4479,5482
1513,4461,5482
1536,5641,3912
1531,4443,4921
1268,5250,4696
1366,4659,5080
1278,5136,4728
1291,5163,4592
1417,4574,5311
1319,5442,4497
1343,5299,4342
1514,4488,5093
2006,3392,5120
1348,5025,4688
1424,4556,5311
1405,4755,4632
1636,5468,3759
1298,5145,4592
1373,4641,5080
1462,4617,4728
1350,5281,4342
1357,4986,4485
1355,5007,4688
2102,3356,5585
1401,5473,4143
1419,5269,4344
1499,5333,4239
1444,5237,4425
2123,3334,5688
1456,4947,4433
1751,5363,3752
1755,5200,3680
2206,3333,5944
2237,3228,4993
1508,5083,4183
1463,4934,4584
1470,4916,4584
1577,4455,4750
1755,5770,3674
1509,4915,4630
1757,5594,3557
1513,4809,4529
1555,5381,4085
1536,5369,4164
1557,5205,3968
1558,4715,4577
2251,3097,5317
1555,5066,4323
1567,4873,4359
1580,4565,4706
1584,4437,4750
1599,4262,4865
1590,4589,4270
1588,4822,4358
1627,5094,3928
1576,4902,4127
1827,5483,3517
1569,5068,4228
1740,3986,5014
1647,4451,4366
1614,4431,4794
1920,5554,3515
1637,4427,4802
1931,5799,3507
1673,4272,4687
1963,5402,3481
2258,3081,5446
1980,5642,3468
1606,4244,4865
2307,3046,5466
1664,4427,4759
1988,4803,3465
1583,4884,4127
1992,5267,3358
1604,5181,4032
1614,5067,4064
1747,3968,5014
1683,4124,4918
1655,5373,3833
2335,2959,5370
1815,3961,4937
1821,3908,4802
1742,4239,4591
1892,3806,5243
1764,4046,4706
1704,5008,3879
1633,4764,4223
1684,4956,4024
1690,4106,4918
2096,5583,3348
1652,4872,4129
1634,5076,3928
1736,5318,3864
1793,4431,4392
1741,4686,3968
2116,4994,3343
2403,2956,5551
2439,2936,5729
2116,5479,3211
1800,4418,4543
1807,4400,4543
1691,4938,4024
2474,2926,5711
1640,4746,4223
1822,4393,4568
1826,4329,4565
2489,2917,5319
1709,4734,4225
1821,4425,4143
2510,2907,6194
1838,4337,4440
2521,2894,5448
1868,4206,4704
1883,4159,4561
1798,4548,4064
2542,2884,6323
1788,4669,4108
1878,4287,4239
2556,2878,6297
1780,5168,3761
1875,4188,4704
2566,2795,5243
1800,4476,4144
1920,3763,5155
1785,5161,3825
1790,4978,3859
1938,5781,3507
1834,5465,3517
1857,4338,4240
1769,4972,3949
1904,4108,4560
1867,5304,3632
1792,4878,3769
1899,4170,4329
1848,3908,4759
2184,5355,3126
1906,3875,4472
1883,5391,3558
2591,2761,5570
1842,4969,3718
1936,3746,4824
1799,4865,3920
1806,4847,3920
1916,5090,3622
2185,3343,5069
1943,3728,4824
1941,5075,3557
1845,4846,3966
1849,4740,3865
2020,3608,4877
2153,3366,4940
1902,5088,3717
2605,2755,5544
1851,4668,3945
1953,5280,3518
2636,2613,5716
2188,5192,3054
1894,4646,3913
2001,3868,4704
