obj0,obj1,obj2,obj3,cpu
714,5533,5277,4318,0
3712,3898,2181,3984,0
4438,4656,4191,1865,0
5370,2880,3494,2725,0
3672,3685,2146,4478,0
1861,3346,5582,3781,0
1950,5278,3581,3475,0
3773,4427,3624,2145,0
4922,4100,2741,2646,0
4501,3905,2267,3471,0
4011,2632,2552,4723,0
5150,3202,3060,2737,0
3956,3875,2421,3384,0
4452,1827,4360,4523,0
4984,2337,2741,4145,0
5396,3503,3345,2245,0
4432,2397,4338,3182,0
3467,2108,5327,3697,0
3303,2313,5193,3407,0
4909,2094,3333,4250,0
3038,3799,2516,4689,0
2889,3939,2655,4250,0
1145,4472,5391,4009,0
1810,4115,4902,3368,0
2528,3388,4084,3636,0
1194,5167,5302,3556,0
1019,4966,5402,3886,0
1402,5383,3895,4584,0
1215,5196,4264,4694,0
859,5132,5365,4484,0
3768,4343,3193,2433,0
4682,3936,4170,1967,0
3675,4970,3694,2104,0
3472,4277,3457,2370,0
4069,4493,3360,2208,0
2211,5032,4882,2601,0
2804,3237,5529,2781,0
4612,5073,3496,2054,0
2848,5030,4632,2262,0
4041,4720,4458,1875,0
5223,4250,2908,2421,0
5300,3496,3125,2445,0
5145,3840,3823,2032,0
4348,3393,2325,3842,0
4795,3759,2127,3891,0
5349,3153,2596,3316,0
5041,3560,2320,3548,0
5323,2530,2745,3796,0
5136,2562,3793,3012,0
4474,1953,4489,3816,0
4351,1995,4083,3923,0
4310,2158,4355,3526,0
3908,1886,4851,4469,0
4614,2355,2678,4818,0
3971,5036,3430,2167,0
5319,4257,3128,2221,0
5246,3209,3280,2537,0
4690,3198,3254,2729,0
4814,2869,3468,2917,0
4352,2336,3069,4221,0
4051,2845,2587,4229,0
3777,2404,3188,4742,0
2500,2845,4028,4691,0
3009,2634,3603,4680,0
4368,2554,2485,5161,0
2520,4308,2846,4918,0
3528,2202,4334,4120,0
4675,2130,3806,3705,0
2570,2695,5542,3410,0
4653,2004,3677,4412,0
1869,3807,4490,3934,0
3044,5051,3499,2508,0
2518,5261,4604,2441,0
2946,4487,4562,2303,0
3259,3921,2718,3577,0
2466,3536,3807,3887,0
1518,5147,4931,3312,0
1768,5395,4179,3315,0
1444,5415,4550,3559,0
1126,4706,4830,4649,0
4933,3599,3692,2180,0
3820,3666,3617,2486,0
3844,4366,4046,2031,0
2967,3257,4369,2960,0
3509,3133,4909,2637,0
4285,4000,4437,1977,0
1985,4509,5183,2886,0
1806,5283,4554,3109,0
1887,5052,5253,2845,0
2545,3922,5333,2525,0
3746,4909,4116,1990,0
4710,4530,3426,2095,0
4131,4269,2702,2902,0
3398,4860,2964,2910,0
4029,3607,2079,4916,0
4738,2536,2548,4488,0
4809,3498,2543,3239,0
5014,2323,3810,3356,0
5274,2873,3274,2925,0
1620,3513,5598,4502,0
2316,2793,4615,4375,0
2120,3171,4855,3908,0
2424,2872,5493,3349,0
1334,3984,5479,4234,0
4157,2870,4022,2927,0
4358,2265,3022,4980,0
1398,4035,4868,4833,0
2058,3319,4578,4159,0
3233,2463,3679,4688,0
3417,2817,2937,4655,0
2381,4257,3004,4865,0
2071,5089,3383,3832,0
2734,2490,5676,3700,0
2411,2696,4939,4216,0
4157,2088,3705,5091,0
3613,2147,4196,5037,0
2194,4070,3373,4975,0
2031,4876,3348,4326,0
1535,3826,4920,4378,0
2370,3528,5052,3007,0
3374,4820,3527,2329,0
3670,4886,3263,2392,0
1470,5651,4012,4142,0
3340,5117,3235,2571,0
3507,2904,3078,4175,0
1891,4815,3393,5176,0
1916,4068,3851,4705,0
970,5245,4789,4516,0
4485,4403,4112,1918,0
3142,3651,4650,2478,0
3055,2900,5051,2994,0
3330,3934,3223,2944,0
3660,3809,2685,3321,0
3443,3801,4817,2253,0
3891,3605,4039,2372,0
3143,4841,4974,2147,0
2832,3089,4722,3077,0
3750,4030,4539,2093,0
2957,4201,2749,3838,0
4136,4117,2225,3714,0
5248,2641,3511,3069,0
3737,1990,5397,3942,0
1876,3225,5110,4700,0
1271,4305,4918,4815,0
4585,2223,3447,3904,0
3467,2691,3043,4669,0
3345,2491,3907,4102,0
3889,2432,3416,4156,0
3049,2411,4266,4372,0
3332,3653,2376,5109,0
4068,3855,2131,4126,0
3642,2309,5227,3367,0
3847,2254,4702,3461,0
4797,2369,3789,3361,0
3198,2327,4872,3743,0
2812,2413,5841,3796,0
2489,2619,5104,4312,0
3144,2314,4590,4213,0
4708,1917,4016,4361,0
1910,5065,3546,3969,0
2311,3333,3940,4466,0
2702,3752,3024,4360,0
1465,3728,5566,4432,0
3543,4216,3879,2256,0
2501,4820,3298,3338,0
2480,5373,4229,2647,0
1704,4628,3762,5286,0
1426,4626,4240,5016,0
5018,4107,2961,2446,0
3079,2484,5117,3399,0
3572,2727,4386,3206,0
2978,2912,4771,3138,0
2796,3411,3269,4264,0
2852,4151,5055,2365,0
