obj0,obj1,obj2,obj3,obj4,cpu
-1017,782,-422,-1114,-608,0.59351
-268,-142,-173,-255,-174,1.01997
-1099,880,-459,-1207,-648,1.02902
-1181,978,-496,-1300,-688,1.02904
-1263,1076,-533,-1393,-728,1.03564
-1345,1174,-570,-1486,-768,1.668
-1074,816,-525,-1158,-532,2.0563
-279,-100,-89,-277,-248,2.37309
-1006,740,-506,-1092,-534,2.42651
-1170,936,-580,-1278,-614,3.54333
-1088,838,-543,-1185,-574,3.54339
-1252,1034,-617,-1371,-654,3.57555
-1334,1132,-654,-1464,-694,3.5756
-1186,810,-668,-1257,-488,4.64135
-1104,712,-631,-1164,-448,4.64143
-978,556,-538,-1006,-400,5.19702
-322,-228,-242,-262,-80,5.19709
-1081,961,-410,-1244,-717,5.89717
-999,863,-373,-1151,-677,5.89721
-660,334,-391,-751,-359,6.15921
-314,-289,-232,-200,95,6.27885
-878,539,-452,-950,-429,6.44031
-333,-274,-311,-235,1,7.0132
-825,314,-533,-793,-239,7.01328
-907,412,-570,-886,-279,7.01451
-1022,614,-594,-1071,-408,7.02912
-284,-268,-261,-234,-48,7.02919
-979,579,-526,-1076,-466,7.04585
-241,-303,-193,-239,-106,7.04595
-997,968,-470,-1176,-656,7.15576
-1097,985,-556,-1232,-627,7.15583
-1015,887,-519,-1139,-587,7.15584
-1251,1011,-629,-1301,-588,7.16606
-1302,1034,-665,-1356,-608,7.17403
-1220,936,-628,-1263,-568,7.17408
-1061,677,-563,-1169,-506,7.23344
-1125,839,-561,-1213,-552,7.24654
-265,-283,-182,-199,46,7.25788
-525,266,-330,-645,-383,7.27493
-115,-224,-145,-180,-183,7.27499
-578,236,-354,-658,-319,7.28091
-168,-254,-169,-193,-119,7.28098
-363,-222,-324,-203,47,7.58328
-796,441,-415,-857,-389,7.73711
-222,-245,-156,-206,-109,7.73727
-960,637,-489,-1043,-469,7.74304
-1010,637,-537,-1028,-423,7.7681
-354,-147,-241,-284,-103,7.76815
-179,-212,-85,-215,-193,8.00713
-344,-232,-227,-257,-73,8.2285
-295,-226,-177,-256,-122,8.34842
-990,621,-442,-1098,-540,8.35585
-922,685,-355,-1064,-592,8.35604
-252,-261,-109,-261,-180,8.35608
-1072,719,-479,-1191,-580,8.41773
-1086,881,-429,-1250,-672,8.41796
-1004,783,-392,-1157,-632,8.41802
-917,765,-336,-1058,-637,8.4317
-901,708,-483,-1024,-524,8.44887
-163,-174,-150,-187,-164,8.44892
-1054,695,-593,-1093,-431,8.4607
-316,-187,-260,-256,-71,8.46075
-908,418,-568,-870,-282,8.51205
-1136,793,-630,-1186,-471,8.58344
-1070,919,-494,-1222,-643,8.60225
