obj0,obj1,obj2
21424,16799,26107
21465,16777,26075
21506,16755,26043
21547,16733,26011
21588,16711,25979
21629,16689,25947
21670,16667,25915
21711,16645,25883
21752,16623,25851
21793,16601,25819
21834,16579,25787
21875,16557,25755
21916,16535,25723
21957,16513,25691
21998,16491,25659
22010,16145,23961
22632,20842,22193
22673,20820,22161
22714,20798,22129
22755,20776,22097
22796,20754,22065
22837,20732,22033
22878,20710,22001
22919,20688,21969
22960,20666,21937
23001,20644,21905
23042,20622,21873
23083,20600,21841
23124,20578,21809
23165,20556,21777
23206,20534,21745
23218,20188,20047
24193,21403,20044
24234,21381,20012
24275,21359,19980
24316,21337,19948
24357,21315,19916
24369,20969,18218
27102,21502,17717
22637,20812,22271
22642,20782,22349
22647,20752,22427
22652,20722,22505
22657,20692,22583
22662,20662,22661
22667,20632,22739
22672,20602,22817
22677,20572,22895
22682,20542,22973
22687,20512,23051
22692,20482,23129
22697,20452,23207
22702,20422,23285
22707,20392,23363
22712,20362,23441
22717,20332,23519
22722,20302,23597
22727,20272,23675
22732,20242,23753
22737,20212,23831
22742,20182,23909
22783,20160,23877
22778,20190,23799
22788,20130,23955
22773,20220,23721
22824,20138,23845
22819,20168,23767
22829,20108,23923
22768,20250,23643
22814,20198,23689
22865,20116,23813
22763,20280,23565
22870,20086,23891
22860,20146,23735
22809,20228,23611
22758,20310,23487
22911,20064,23859
22855,20176,23657
22906,20094,23781
22804,20258,23533
22916,20034,23937
22753,20340,23409
22901,20124,23703
22850,20206,23579
22952,20042,23827
22799,20288,23455
22748,20370,23331
22957,20012,23905
22896,20154,23625
22947,20072,23749
22845,20236,23501
22794,20318,23377
22985,17360,23958
22743,20400,23253
22998,19990,23873
22942,20102,23671
22891,20184,23547
22993,20020,23795
22840,20266,23423
22789,20348,23299
23003,19960,23951
22937,20132,23593
22988,20050,23717
22886,20214,23469
23026,17338,23926
22738,20430,23175
22835,20296,23345
22784,20378,23221
23039,19968,23841
22983,20080,23639
22932,20162,23515
23034,19998,23763
22881,20244,23391
22733,20460,23097
22830,20326,23267
23044,19938,23919
22978,20110,23561
23029,20028,23685
22927,20192,23437
23067,17316,23894
22779,20408,23143
22876,20274,23313
22728,20490,23019
22825,20356,23189
23080,19946,23809
23024,20058,23607
22973,20140,23483
23075,19976,23731
22922,20222,23359
22774,20438,23065
22871,20304,23235
23085,19916,23887
23019,20088,23529
23070,20006,23653
22968,20170,23405
23108,17294,23862
22820,20386,23111
22723,20520,22941
22917,20252,23281
22769,20468,22987
22866,20334,23157
23121,19924,23777
23065,20036,23575
23014,20118,23451
23116,19954,23699
22963,20200,23327
22815,20416,23033
22912,20282,23203
22718,20550,22863
23126,19894,23855
23060,20066,23497
23111,19984,23621
23009,20148,23373
23149,17272,23830
22861,20364,23079
22764,20498,22909
22958,20230,23249
22810,20446,22955
22907,20312,23125
23161,16926,22132
23106,20014,23543
23055,20096,23419
23157,19932,23667
22713,20580,22785
23004,20178,23295
22856,20394,23001
22953,20260,23171
22759,20528,22831
23101,20044,23465
23152,19962,23589
23050,20126,23341
22902,20342,23047
22805,20476,22877
22999,20208,23217
22708,20610,22707
22851,20424,22923
22948,20290,23093
23147,19992,23511
23096,20074,23387
22754,20558,22753
23045,20156,23263
22897,20372,22969
22994,20238,23139
22800,20506,22799
23142,20022,23433
23091,20104,23309
22943,20320,23015
22846,20454,22845
22703,20640,22629
23040,20186,23185
22749,20588,22675
22892,20402,22891
22989,20268,23061
23137,20052,23355
22795,20536,22721
23086,20134,23231
22938,20350,22937
23035,20216,23107
22841,20484,22767
22698,20670,22551
23132,20082,23277
22984,20298,22983
22887,20432,22813
22744,20618,22597
23081,20164,23153
22790,20566,22643
23030,20246,23029
22933,20380,22859
23127,20112,23199
22836,20514,22689
22979,20328,22905
22693,20700,22473
23076,20194,23075
22882,20462,22735
22739,20648,22519
23025,20276,22951
22928,20410,22781
22785,20596,22565
23122,20142,23121
22831,20544,22611
23071,20224,22997
22974,20358,22827
22877,20492,22657
22688,20730,22395
23020,20306,22873
23117,20172,23043
22734,20678,22441
22923,20440,22703
22780,20626,22487
23066,20254,22919
22969,20388,22749
22826,20574,22533
22872,20522,22579
23112,20202,22965
23015,20336,22795
22683,20760,22317
22918,20470,22625
22729,20708,22363
23061,20284,22841
23158,20150,23011
22775,20656,22409
22964,20418,22671
22821,20604,22455
23107,20232,22887
23010,20366,22717
22867,20552,22501
22913,20500,22547
23153,20180,22933
23056,20314,22763
22678,20790,22239
22724,20738,22285
22959,20448,22593
22770,20686,22331
23102,20262,22809
22816,20634,22377
23005,20396,22639
22862,20582,22423
23148,20210,22855
23051,20344,22685
22908,20530,22469
22954,20478,22515
23097,20292,22731
22719,20768,22207
22765,20716,22253
23000,20426,22561
22811,20664,22299
23143,20240,22777
22857,20612,22345
23046,20374,22607
22903,20560,22391
23092,20322,22653
22949,20508,22437
22995,20456,22483
23138,20270,22699
22760,20746,22175
22806,20694,22221
23041,20404,22529
22852,20642,22267
22898,20590,22313
23087,20352,22575
22944,20538,22359
23133,20300,22621
22990,20486,22405
23036,20434,22451
22801,20724,22143
22847,20672,22189
23082,20382,22497
22893,20620,22235
22939,20568,22281
23128,20330,22543
22985,20516,22327
23031,20464,22373
23077,20412,22419
22842,20702,22111
22888,20650,22157
23123,20360,22465
22934,20598,22203
22980,20546,22249
23026,20494,22295
23072,20442,22341
23118,20390,22387
22883,20680,22079
22929,20628,22125
22975,20576,22171
23021,20524,22217
23067,20472,22263
23113,20420,22309
23159,20368,22355
22924,20658,22047
22970,20606,22093
23016,20554,22139
23062,20502,22185
23108,20450,22231
23154,20398,22277
22965,20636,22015
23011,20584,22061
23057,20532,22107
23103,20480,22153
23149,20428,22199
23006,20614,21983
23052,20562,22029
23098,20510,22075
23144,20458,22121
23047,20592,21951
23093,20540,21997
23139,20488,22043
23088,20570,21919
23134,20518,21965
23180,20466,22011
23185,20436,22089
23129,20548,21887
23175,20496,21933
23170,20526,21855
23216,20474,21901
23211,20504,21823
23223,20158,20125
23228,20128,20203
23233,20098,20281
23238,20068,20359
23243,20038,20437
23248,20008,20515
23253,19978,20593
23258,19948,20671
23263,19918,20749
23268,19888,20827
23273,19858,20905
23278,19828,20983
23283,19798,21061
23288,19768,21139
23293,19738,21217
23298,19708,21295
23303,19678,21373
23308,19648,21451
23313,19618,21529
23318,19588,21607
23323,19558,21685
23328,19528,21763
23333,19498,21841
23338,19468,21919
23343,19438,21997
23348,19408,22075
24437,17969,21416
24534,17997,21413
24631,18025,21410
24728,18053,21407
24825,18081,21404
24922,18109,21401
25809,17969,20305
25019,18137,21398
25116,18165,21395
25213,18193,21392
25310,18221,21389
25407,18249,21386
25504,18277,21383
25601,18305,21380
25698,18333,21377
25795,18361,21374
24321,21307,20026
24362,21285,19994
24374,20939,18296
24379,20909,18374
24384,20879,18452
24389,20849,18530
24394,20819,18608
24399,20789,18686
24404,20759,18764
24409,20729,18842
24414,20699,18920
24419,20669,18998
24424,20639,19076
24429,20609,19154
24434,20579,19232
24439,20549,19310
24444,20519,19388
24449,20489,19466
24454,20459,19544
24459,20429,19622
24464,20399,19700
24469,20369,19778
24474,20339,19856
24479,20309,19934
24484,20279,20012
24636,17558,21893
23346,16907,23678
23485,16777,23722
27107,21472,17795
27112,21442,17873
27117,21412,17951
