obj0,obj1,obj2,cpu
-12983,-16403,-12530,0.153461
-15543,-14059,-14478,14.9827
-13822,-13875,-15208,44.789
-16224,-15011,-12884,198.344
-15637,-14953,-13681,204.479
-15784,-15093,-13061,213.22
-16250,-14914,-13182,265.461
-15501,-14922,-13976,336.932
-15025,-14713,-14439,337.387
-16002,-14915,-13328,339.173
-15637,-15265,-12899,339.731
-14859,-15241,-13918,349.407
-15360,-15234,-13270,354.905
-14784,-15285,-13742,363.076
-16028,-14818,-13626,440.815
-15663,-15168,-13197,441.551
-15250,-15106,-13863,442.234
-15608,-15233,-13124,492.591
-14914,-15176,-13991,549.7
-14637,-15457,-13580,551.625
-14773,-15488,-13285,570.574
-14197,-15539,-13757,581.686
-15441,-15072,-13641,679.53
-14663,-15360,-13878,680.543
-15386,-15137,-13568,743.314
-15723,-15018,-13532,808.466
-15859,-15049,-13237,821.163
-13989,-15242,-14191,845.412
-14025,-16035,-12081,1001.11
-16041,-14442,-13692,1063.13
-15516,-15363,-12920,1065.41
-15446,-15299,-13121,1065.68
-14272,-15495,-13933,1076.35
-14782,-14979,-14450,1077.43
-15582,-15330,-12826,1089.08
-15076,-15445,-13097,1100.59
-14308,-15482,-13752,1123.14
-15396,-15255,-13266,1139.95
-15542,-15266,-13218,1192.77
-15472,-15202,-13419,1193
-15021,-15487,-13139,1258.87
-14074,-15265,-14156,1299.52
-14738,-15651,-13157,1342.63
-14510,-15851,-12391,1342.63
-16027,-14968,-12984,1344.9
-15016,-15127,-14317,1353.01
-15040,-13878,-14676,1355
-14874,-15682,-12862,1366.65
-14646,-15882,-12096,1366.65
-14797,-15420,-13394,1366.9
-14298,-15733,-13334,1378.36
-14070,-15933,-12568,1378.36
-14799,-15726,-12686,1384.47
-14434,-15764,-13039,1390.63
-14206,-15964,-12273,1390.64
-13347,-14834,-14706,1396.92
-14764,-15554,-13455,1469.92
-14536,-15754,-12689,1469.93
-15407,-14992,-14262,1470.27
-15554,-15056,-13315,1475.56
-16332,-13804,-13589,1477.04
-14825,-15629,-12984,1482.85
-16278,-13704,-13737,1494.23
-15265,-15547,-12807,1511.57
-14900,-15585,-13160,1533.71
-14672,-15785,-12394,1533.72
-15543,-15023,-13967,1534
-13813,-14655,-14827,1550.94
-15896,-14825,-13865,1614.67
-15985,-14349,-13923,1618.05
-14814,-15801,-11843,1621.72
-16032,-14856,-13570,1623.87
-13897,-15480,-13973,1624.67
-15238,-15223,-13873,1625.1
-15043,-14862,-14352,1625.53
-14407,-14964,-14490,1626.04
-14175,-14735,-14815,1626.41
-13615,-14724,-14865,1628.72
-16121,-14380,-13628,1637.29
-14100,-14779,-14639,1645.88
-13934,-15307,-14118,1653.36
-13458,-15098,-14581,1653.45
-14022,-14161,-15185,1684.37
-16431,-14278,-13367,1701.7
-15679,-15089,-13131,1702.41
-15170,-13860,-14719,1703.92
-15776,-15152,-12871,1707.56
-16124,-14705,-13369,1708.31
-13738,-15426,-14078,1711.98
-16070,-14605,-13517,1718.74
-15842,-15160,-12673,1729.18
-14400,-15128,-14239,1744.43
-13924,-14919,-14702,1744.59
-14654,-15047,-14329,1770.81
-15634,-13354,-14327,1788.13
-15146,-15405,-13666,1788.54
-15288,-15563,-12154,1788.96
-16207,-14445,-13479,1789.5
-14667,-15737,-12790,1789.61
-15282,-15436,-13371,1792.53
-15254,-15144,-13807,1792.58
-14667,-15425,-13572,1793.38
-13586,-13607,-15337,1794.39
-14557,-15310,-13944,1796.98
-14424,-15786,-12540,1801.21
-14803,-15768,-12495,1801.38
-14367,-15261,-14129,1803.05
-14444,-15523,-13597,1804.34
-14227,-15819,-12967,1806.8
-14440,-15891,-11822,1808.29
-14363,-15850,-12672,1810.37
-14118,-14928,-14552,1812.52
-13702,-14351,-15016,1812.74
-13927,-15343,-14306,1813.56
-14188,-15226,-14208,1815.67
-14004,-15605,-13774,1816.14
-14480,-14221,-14809,1824.32
-14602,-14670,-14785,1830.91
-13977,-13472,-15282,1842.1
-15431,-13743,-14621,1842.55
-14395,-15470,-13719,1847.14
-14906,-15712,-11943,1857.45
-16502,-14112,-13454,1857.76
-16337,-14704,-12750,1858.24
-15613,-15100,-13305,1858.29
-15567,-13774,-14326,1863.99
-14584,-14749,-14673,1869.08
-13997,-15003,-14688,1869.44
-14168,-14172,-15137,1869.69
-14393,-15164,-14427,1872.72
-13451,-14535,-14903,1873.85
-14031,-15044,-14503,1874.37
-14774,-15303,-13873,1886.99
-15438,-14306,-14299,1898.34
-14445,-15641,-13234,1898.75
-15607,-14942,-13838,1899.42
-14923,-15601,-12507,1900.28
-14373,-15689,-13510,1900.42
-14145,-15889,-12744,1900.42
-13499,-13737,-15267,1901.44
-14832,-14779,-14456,1902.35
-14064,-15198,-14367,1904.42
-14302,-15775,-13143,1904.67
-14296,-15427,-14042,1905.21
-14029,-15813,-13050,1906.17
-15743,-14973,-13543,1907.12
-15390,-15514,-12480,1908.41
-14005,-15723,-13411,1915.03
-14950,-15596,-12657,1918.03
-13347,-15561,-14133,1918.55
-13608,-15444,-14035,1922.2
-13632,-13639,-15225,1932.42
-14863,-14553,-14687,1936
-15223,-14644,-14401,1940.17
-14948,-15175,-13889,1940.85
-14687,-15292,-13987,1940.89
-14840,-15704,-12141,1941.17
-15902,-14609,-13813,1941.45
-14934,-14608,-14463,1943.39
-14673,-14725,-14561,1943.58
-15848,-14509,-13961,1944.04
-15374,-14526,-14286,1946.74
-15416,-15417,-12778,1947.3
-14823,-15323,-13692,1947.52
-13335,-13791,-15224,1948.29
-13813,-15382,-14254,1948.3
-15282,-14176,-14576,1949.23
-13829,-15863,-13474,1951.95
-14470,-15426,-13895,1951.96
-14922,-14694,-14569,1953.26
