obj0,obj1,obj2,cpu
-706,-147,-616,27.3843
-552,-380,-485,39.1831
-526,-59,-953,53.1853
-606,-182,-667,76.0138
-383,-523,-531,102.586
-443,-537,-488,140.073
-378,-357,-945,225.104
-369,-465,-730,336.845
-564,-344,-433,464.186
-530,-372,-495,493.819
-368,-416,-788,620.721
-142,-474,-757,628.24
-339,-570,-353,667.061
-352,-570,-333,667.062
-552,-111,-946,716.341
-508,-327,-861,731.769
-580,-321,-773,732.94
-425,-291,-948,736.889
-535,-328,-522,737.716
-622,-318,-265,742.432
-190,-629,-280,743.879
-538,-174,-915,744.943
-671,5,-618,744.987
-592,-248,-874,745.008
-652,-195,-354,745.159
-525,-256,-897,745.26
-344,-507,-542,747.307
-375,-530,-531,747.364
-500,-159,-1004,747.69
-526,-251,-942,747.732
-471,-374,-927,747.738
-434,-162,-1072,747.743
-437,-406,-910,749.484
-597,67,-856,749.809
-512,-274,-966,749.821
-511,-304,-828,749.954
-367,-340,-968,749.975
-352,-440,-864,751.086
-324,-285,-1012,751.32
-334,-527,-575,751.327
-484,-387,-695,751.523
-436,-436,-772,751.588
-408,-255,-973,751.594
-640,-150,-684,751.612
-567,-321,-793,751.648
-446,-483,-490,751.834
-331,-459,-770,751.918
-350,-176,-1010,752.615
-454,-394,-688,752.619
-458,-391,-587,752.882
-392,-189,-1000,753.067
-644,-101,-748,753.076
-514,-136,-980,753.086
-527,-357,-603,753.144
-596,-293,-613,753.149
-355,-225,-1006,753.154
-326,-394,-924,753.746
-362,-291,-972,753.754
-328,-236,-1023,753.885
-413,-176,-986,753.888
-290,-564,-485,753.902
-475,-495,-480,753.905
-602,-225,-659,754.068
-597,-26,-777,754.073
-596,-183,-666,754.1
-525,-352,-727,754.126
-444,-478,-614,754.629
-491,-384,-710,754.689
-396,-459,-618,754.718
-409,-498,-548,754.79
-246,-508,-716,754.815
-337,-566,-482,754.822
-458,-93,-1011,754.825
-636,-223,-514,754.843
-524,-358,-681,754.856
-358,-448,-753,754.861
-517,-380,-818,754.863
-281,-446,-871,754.937
-561,-355,-458,755.262
-538,-365,-495,755.279
-409,-569,-471,755.29
-459,-509,-328,755.301
-518,-405,-544,755.31
-452,-408,-612,755.313
-444,-436,-703,755.318
-371,-534,-499,755.32
-518,-486,-479,755.324
-417,-491,-548,755.328
-639,-156,-638,755.36
-642,-155,-560,755.361
-632,-178,-775,755.364
-580,-133,-912,755.366
-612,-236,-441,755.371
-304,-559,-566,755.388
-317,-502,-709,755.436
-411,-555,-453,755.652
-296,-521,-615,755.67
-332,-526,-606,755.672
-508,-425,-577,755.675
-314,-511,-627,755.691
-262,-574,-689,755.695
-581,-263,-652,755.7
-597,-235,-492,755.703
-613,-233,-551,755.708
-502,-509,-139,755.718
-252,-600,-436,755.842
-265,-600,-416,755.844
-220,-582,-541,755.862
-417,-540,-390,755.867
-607,-361,-349,755.876
-529,-473,-280,755.88
-331,-581,-452,755.894
-616,-232,-473,755.909
-327,-482,-676,755.927
-628,-212,-581,755.991
-309,-451,-773,756.001
-567,-441,-250,756.019
-486,-487,-402,756.021
-651,-180,-430,756.05
-321,-560,-524,756.053
-181,-590,-444,756.059
-227,-604,-359,756.068
-566,-377,-287,756.114
-455,-504,-439,756.122
-455,-518,-50,756.126
-669,-193,-368,756.138
-561,-405,-355,756.139
-327,-613,-320,756.174
-644,-184,-421,756.179
-644,-265,-356,756.181
-357,-574,-273,756.187
-496,-500,-151,756.198
-264,-589,-468,756.202
-267,-615,-195,756.23
-283,-534,-692,756.247
-114,-598,-460,756.251
-202,-587,-537,756.257
-193,-607,-330,756.283
-682,-190,-381,756.294
-381,-591,-120,756.3
