obj0,obj1,obj2,obj3
1853,2817,4129,2956
2011,3087,3620,2850
2058,2639,4438,3177
2233,3390,3312,2761
2127,2295,3721,3322
1915,2942,4129,2764
2285,2565,3212,3216
2047,2928,3686,2892
2439,2801,3082,3001
2133,3272,3653,2711
2332,2117,4030,3543
2248,3186,3531,2570
2526,2958,2954,3202
2269,3231,3378,2803
2338,3104,4401,2481
2379,2100,4039,3041
2581,2203,2924,3636
2481,2054,3621,3531
2645,3155,2845,2778
2489,2010,3529,3752
2370,3371,3564,2431
2584,1922,4348,3262
2661,3104,2774,2912
2500,3224,3963,2416
2671,3348,3803,2287
2189,2420,3721,3130
2252,2750,3995,3113
2628,1755,3742,3963
2713,2279,2674,3367
2303,2561,4590,3111
2329,2761,4062,3026
2169,3113,3719,2753
2376,2423,4227,2887
2321,2406,3278,3258
2276,2979,4401,2673
2438,2548,4227,2695
2793,3533,3836,2148
2822,2596,2666,3622
2876,2736,2410,3243
2407,2750,3245,3077
2424,2310,3425,3427
2150,2832,3833,3061
2880,1560,4060,3682
2378,3039,3930,2555
2577,2039,4182,3477
2347,2608,3687,3117
2656,2878,3751,2642
2681,1842,3450,3676
2666,3029,3738,2558
2541,2754,3173,3011
2698,2498,4210,2574
2562,2799,3020,3244
2692,2719,3817,2684
2470,3489,3223,2481
2862,3349,3872,2046
2751,2889,3883,2553
2768,3089,3267,2440
2771,2792,3629,2501
2741,1815,3847,3471
2441,2225,4039,2849
2520,3193,3676,2418
2728,3154,3738,2366
2529,3028,3024,3181
2843,1769,3429,3961
2874,1813,4178,3549
2561,2986,3115,2862
2875,2879,3810,2296
2570,2534,3784,2823
2405,2621,4119,2993
2409,2733,3687,2925
2636,2373,4210,2766
2853,3437,3078,2224
2669,1991,3869,3328
2829,1844,4500,3196
2453,3008,3840,2791
2621,2086,3279,3483
2982,1514,3642,4172
2534,2693,3718,2781
2864,2387,4311,2566
3024,3469,3434,1981
2952,2669,3800,2563
2841,2195,4519,2987
2616,3338,3167,2504
2981,2674,3774,2541
2855,2044,3972,3111
2625,2774,3642,2722
2962,2793,3698,2260
2802,2262,4311,2758
2793,1919,3972,3303
2921,1796,4187,3047
3026,2507,3873,2501
2935,2016,3597,3010
3009,1917,2386,3787
2550,2457,3993,3039
2933,1647,3768,3395
2652,3179,3233,2546
2573,2994,4105,2778
2972,1976,3802,2940
2983,3290,3477,2209
2563,2649,3642,2914
2910,1851,3802,3132
2526,2228,3587,3479
3056,1469,3204,4114
3040,2654,4406,2202
3073,2869,2307,2929
2738,3523,3200,2365
2553,2962,3450,2894
2776,2618,2751,3193
2979,2207,3942,2915
2458,3068,3676,2610
2443,2591,3311,3119
2997,3140,3982,2221
2469,2489,3858,3118
2603,2239,3654,3392
2983,1921,4187,2855
2964,2382,3873,2693
2407,2364,3858,3310
3067,2374,3664,2564
2701,1985,3536,3659
2835,2464,2707,3228
2624,2365,3323,3256
3140,2098,4232,2416
3221,3385,3544,1964
2742,2977,3089,2731
3086,2255,3740,2845
2633,2271,3629,3030
