obj0,obj1,obj2,cpu
-306,-860,-436,11.0631
-537,-215,-458,41.4686
-210,-847,-531,61.7545
-364,-417,-758,125.981
-247,-421,-847,198.825
-362,-711,-660,203.299
-441,-483,-611,258.685
-450,5,-719,411.642
-481,-354,-564,514.762
-469,-492,-544,619.616
-237,-293,-904,710.33
-558,-266,-180,719.725
-648,359,-408,746.996
-646,341,-423,748.001
-490,-92,-669,754.198
-385,85,-777,772.658
-484,33,-670,773.525
-657,406,-503,805.641
-415,66,-746,827.002
-417,-256,-734,868.777
-545,-289,-329,920.502
-534,-232,-472,923.336
-637,285,-375,935.946
-415,-158,-742,947.631
-588,-46,-463,954.681
-281,-785,-718,981.436
-409,-556,-492,981.443
-487,175,-697,984.371
-503,-375,-520,985.378
-583,333,-540,986.547
-230,-786,-587,988.809
-652,216,-367,990.099
-640,77,-354,990.125
-469,-506,-503,990.715
-443,-519,-502,990.727
-434,-473,-684,992.931
-198,-884,-185,993.029
-179,-887,-558,993.44
-622,342,-498,993.74
-640,104,-361,994.134
-603,36,-361,994.363
-345,-728,-660,995.709
-316,-581,-759,996.151
-369,-718,-589,996.499
-511,-394,-235,996.63
-611,42,-295,997.351
-660,329,-325,997.359
-603,44,-363,997.525
-532,-306,-349,997.632
-513,-233,-503,997.728
-318,-514,-762,997.941
-336,-775,-565,997.957
-330,-454,-748,998.982
-358,-321,-763,999.208
-278,-638,-737,999.274
-403,-749,-400,999.361
-452,-113,-678,999.514
-623,79,-465,999.645
-495,-466,-334,999.71
-634,200,-366,999.897
-535,-207,-487,999.979
-542,-203,-455,1000.09
-502,-433,-353,1000.27
-567,-175,-496,1000.83
-398,-622,-742,1000.94
-445,-143,-696,1000.98
-481,101,-671,1001.05
-148,-628,-797,1001.28
-339,-407,-843,1001.29
-367,-274,-858,1001.36
-246,-587,-868,1001.4
-275,-744,-726,1001.43
-263,-613,-819,1001.43
-454,-629,-301,1001.46
-519,-420,-187,1001.48
-504,-69,-630,1001.73
-518,58,-619,1001.74
-599,-167,-418,1001.77
-541,-239,-401,1002
-450,-529,-429,1002.13
-471,-525,-446,1002.14
-476,-502,-471,1002.15
