obj0,obj1,obj2,obj3,cpu
29452,9643,24869,20963,0.14579
21642,11757,21464,12004,0.175191
20709,10456,19901,12828,0.180238
21688,9783,20461,11847,0.186256
22724,12211,13481,12008,0.272644
21548,15106,14270,14777,0.278342
20632,11249,22063,12179,0.301241
22647,13004,15643,11359,0.387892
22387,14265,16482,13992,0.394306
21565,12550,23626,11355,0.410353
20223,13069,21020,15495,0.422831
21611,10576,22623,11198,0.434075
23440,14137,18858,10731,0.455451
22264,17032,19647,13500,0.461224
23563,11370,15693,11223,0.463485
23486,12163,17855,10574,0.467737
21471,15899,16432,14128,0.471717
22310,15058,18644,13343,0.477666
20146,13862,23182,14846,0.514143
22502,14218,16537,13975,0.633442
22617,14171,16592,13958,0.664281
22947,12992,15529,11959,0.77414
23786,12151,17741,11174,0.775441
21771,15887,16318,14728,0.784249
22610,15046,18530,13943,0.788725
20932,11237,21949,12779,0.794832
20446,13850,23068,15446,0.796171
21911,10564,22509,11798,0.797709
22897,12994,15548,11859,0.807007
23736,12153,17760,11074,0.808336
21721,15889,16337,14628,0.818836
22560,15048,18549,13843,0.828786
20882,11239,21968,12679,0.834909
20396,13852,23087,15346,0.836298
21861,10566,22528,11698,0.837919
22847,12996,15567,11759,0.847473
23686,12155,17779,10974,0.848794
21671,15891,16356,14528,0.860318
22510,15050,18568,13743,0.867592
20832,11241,21987,12579,0.876632
20346,13854,23106,15246,0.878006
21811,10568,22547,11598,0.881556
22797,12998,15586,11659,0.891296
23636,12157,17798,10874,0.892618
21621,15893,16375,14428,0.903295
22460,15052,18587,13643,0.913913
20782,11243,22006,12479,0.923614
20296,13856,23125,15146,0.925051
21761,10570,22566,11498,0.93099
24067,12198,15387,12240,0.936215
22747,13000,15605,11559,0.940444
23586,12159,17817,10774,0.941759
21571,15895,16394,14328,0.954329
22410,15054,18606,13543,0.969109
20732,11245,22025,12379,0.98001
20246,13858,23144,15046,0.981338
21711,10572,22585,11398,0.989693
24011,12106,15421,12127,0.995049
22697,13002,15624,11459,0.99902
23536,12161,17836,10674,1.00035
21521,15897,16413,14228,1.01374
22360,15056,18625,13443,1.03214
20682,11247,22044,12279,1.04353
20196,13860,23163,14946,1.045
21661,10574,22604,11298,1.05525
23955,12014,15455,12014,1.06017
22625,15003,18623,13726,1.11078
23899,11922,15489,11901,1.13152
22575,15005,18642,13626,1.18091
23843,11830,15523,11788,1.20935
22525,15007,18661,13526,1.26287
23787,11738,15557,11675,1.29195
22475,15009,18680,13426,1.34497
22640,14960,18716,13509,1.34859
23731,11646,15591,11562,1.37961
22611,14633,16346,14444,1.43138
22425,15011,18699,13326,1.43546
22590,14962,18735,13409,1.4418
23675,11554,15625,11449,1.47504
22555,14541,16380,14331,1.53111
22540,14964,18754,13309,1.53582
23619,11462,15659,11336,1.57776
22499,14449,16414,14218,1.63689
22698,14636,14820,14607,1.68833
