obj0,obj1,obj2,obj3,obj4,cpu
3520,2957,3817,2668,2669,0
3903,2787,4799,2125,2581,0
3818,2675,4448,2431,2532,0
3670,3513,4135,1799,3587,0
3384,2873,2701,3822,2707,0
3763,2709,4402,3027,2252,0
3838,2801,2393,3029,3979,0
3430,2612,2591,3754,3074,0
3852,2580,2331,3570,3756,0
3188,3001,3176,3730,2444,0
3514,2112,3149,3146,3502,0
3985,2232,3968,2239,3763,0
3793,2006,3037,3077,3877,0
3401,2114,3343,3328,3276,0
2794,2479,3345,3951,2981,0
2609,3177,3060,3322,3123,0
3187,3069,4706,2736,2541,0
3591,2706,2533,3727,2991,0
3734,2780,2385,3612,3298,0
2153,3753,2803,4055,3212,0
3072,3596,3148,2237,3989,0
3974,3319,4345,1895,3152,0
3864,3639,3998,1755,3968,0
3187,3784,3545,1998,4119,0
2156,3279,3271,3643,3306,0
3086,3723,3773,2100,3756,0
3132,3103,4660,3332,2261,0
3631,2390,2636,3302,3481,0
3779,2266,2628,3327,4020,0
3268,1727,3351,4225,4100,0
3173,1971,3306,3850,3567,0
4009,2555,4498,2529,2567,0
4142,2201,4363,2926,2838,0
3888,2556,4354,2938,2400,0
4191,3195,3905,2019,3342,0
3957,2346,4513,2115,3586,0
4434,2146,4546,2525,3171,0
3765,2487,2690,2786,4243,0
3551,2026,4034,2885,3810,0
3729,1855,3789,3315,3887,0
3809,2303,3145,2603,4181,0
4226,2431,4058,2653,2757,0
3578,2854,4552,2216,3000,0
3544,2003,3640,3856,3166,0
3821,1993,4235,3390,3111,0
3165,2511,3679,3957,2580,0
3486,2719,3807,3493,2307,0
4120,2663,4359,2249,2771,0
1942,3115,3608,4262,3403,0
4207,3051,2570,2562,4413,0
3606,2740,4007,2340,3177,0
3348,2617,4622,2563,3140,0
4399,2910,4393,1891,3756,0
4328,2378,4847,2121,3185,0
2792,3235,2519,4233,3425,0
2289,3510,2875,3792,3180,0
3235,3152,2555,4300,2930,0
3848,2821,4753,2721,2301,0
3545,1717,3946,3759,4045,0
2968,3533,3491,2477,3515,0
3106,2111,2950,4450,3704,0
3290,2249,2793,4006,3546,0
3357,2298,2888,3511,3338,0
2695,2960,3250,2994,3631,0
3511,2439,2488,4274,3821,0
3232,2545,2600,4343,3446,0
3573,2686,2443,3639,3381,0
3102,3050,2607,3728,3119,0
4213,2380,3763,2985,2799,0
3474,2428,3046,3571,3012,0
3865,2211,3768,3392,2893,0
4100,1887,4123,3321,3486,0
4063,2114,4212,2519,3572,0
2785,3264,4077,2493,3695,0
2771,3137,3452,2630,3928,0
3666,2229,3293,2718,3874,0
2437,2837,3865,3217,3594,0
2327,2536,3423,4040,4136,0
3274,2036,3439,3351,3865,0
4356,2264,4302,2245,3362,0
3693,2059,3526,2927,3609,0
4163,2061,3723,2669,3840,0
4621,2922,3711,1971,4314,0
4243,2266,4496,2427,3136,0
3872,2234,4162,2421,3537,0
2555,3027,4147,2840,3835,0
3450,1961,3901,3384,3512,0
2821,3334,3734,3901,2440,0
2798,2844,4237,4128,2576,0
3465,2991,3771,3264,2389,0
1912,3274,3753,4423,3346,0
2243,2674,4060,4566,3135,0
2404,2408,3805,4374,3401,0
3792,3062,2503,3097,3612,0
3568,3569,2854,2384,4200,0
3749,3451,3601,1994,3838,0
4427,2796,3848,2015,3933,0
3711,3078,2864,2415,4202,0
4388,2933,3317,2172,4051,0
3938,3624,3540,1976,4163,0
4503,3121,3714,1933,4181,0
3261,3769,3087,2219,4314,0
4593,3036,4256,1847,4137,0
2765,2331,3016,4476,4371,0
2074,3043,3339,3952,3612,0
3022,2783,2562,4275,3949,0
2342,3928,2811,3509,3735,0
2533,3678,2909,3186,3442,0
3115,2687,3473,3487,2708,0
3366,3045,2445,4269,3139,0
3497,2467,4320,2895,2805,0
2064,2715,3802,4381,3718,0
2621,2284,3365,4498,3591,0
2591,3134,3853,2934,3379,0
2232,3219,3213,3579,3381,0
3438,2125,2785,4031,4085,0
2928,2992,2591,3970,3393,0
3636,2192,2776,3442,3713,0
3254,1987,2942,4475,4243,0
2205,2936,3229,3921,3821,0
3452,1865,3194,3781,3942,0
2196,2643,3533,4071,3927,0
2800,3410,3383,3232,2870,0
3324,2610,3293,3247,2929,0
2745,3444,3337,3828,2590,0
3281,2891,2445,4232,3297,0
3709,2506,2479,3685,3449,0
3206,3071,2615,3145,3800,0
3424,2557,2804,3397,3197,0
3329,2750,3412,2806,3232,0
4179,2358,3831,2195,4144,0
3609,1868,3194,3521,4035,0
4534,2093,4057,2675,3439,0
4255,2199,4169,2744,3064,0
2914,3211,3304,2515,4235,0
2568,2730,3755,3186,3803,0
2221,2768,3724,3636,4150,0
2632,2899,4529,3174,3100,0
3567,2348,4226,3402,2673,0
2798,3352,3068,2776,3646,0
3311,2559,2998,3579,2971,0
3649,2988,2651,3212,3305,0
2883,3421,3140,2783,3466,0
3622,2413,2838,2901,3936,0
2761,3071,4326,3326,2662,0
2864,3315,4231,4139,2370,0
2309,3145,4054,4577,2929,0
2123,3912,2948,4216,3155,0
2199,3802,3345,4289,3005,0
2596,3673,3646,4443,2588,0
4161,3312,2680,2630,4046,0
3665,3339,2974,2483,3835,0
2506,3022,3502,3240,3330,0
4577,3106,3256,2154,4376,0
4151,2472,4376,2071,3967,0
2981,3410,2527,3687,3948,0
2746,3496,2629,4301,3058,0
2752,3929,2963,2707,4046,0
2478,3685,2883,3246,3703,0
2096,3412,3596,3979,3188,0
2862,3136,4459,2827,2960,0
2089,2840,3993,3946,3941,0
2298,2640,4106,3970,3415,0
2899,2278,3118,4545,3420,0
2829,1999,3853,4370,4005,0
3061,1894,3519,4320,3816,0
