obj0,obj1,obj2,cpu
27359,14860,21175,0.116202
29147,15037,21040,0.133664
21690,15904,18312,0.209138
21042,17052,23442,0.216078
23478,16081,18177,0.236595
20513,17898,22337,0.31301
20862,17566,19524,0.318532
20466,18480,22908,0.324404
19686,22322,23643,0.37643
20035,21990,20830,0.378008
19639,22904,24214,0.379679
19982,19182,24118,0.38646
21159,17188,20093,0.39011
20331,18850,21305,0.392688
20511,18336,25223,0.396444
19935,19764,24689,0.398859
20816,21814,21105,1.30653
27198,15462,21168,1.325
21643,17390,19799,1.34186
20745,21830,21080,1.36958
27036,15475,21084,1.38795
21572,17406,19774,1.40477
20674,21846,21055,1.43035
26874,15488,21000,1.44429
21501,17422,19749,1.46139
20603,21862,21030,1.48585
26712,15501,20916,1.49732
21430,17438,19724,1.51261
20532,21878,21005,1.53568
26550,15514,20832,1.54632
21359,17454,19699,1.56183
20461,21894,20980,1.58199
26388,15527,20748,1.59149
21288,17470,19674,1.60657
20390,21910,20955,1.62712
26226,15540,20664,1.63532
21217,17486,19649,1.65056
20319,21926,20930,1.67043
26064,15553,20580,1.67816
21146,17502,19624,1.69409
20248,21942,20905,1.71309
25902,15566,20496,1.72008
21688,16659,20254,1.72873
21075,17518,19599,1.7356
20860,18321,21466,1.73764
20177,21958,20880,1.75435
25740,15579,20412,1.76109
21665,16682,20247,1.76618
21004,17534,19574,1.77284
20837,18344,21459,1.77491
20106,21974,20855,1.79092
20465,18699,24265,1.79332
25578,15592,20328,1.7967
21642,16705,20240,1.80192
20933,17550,19549,1.80883
20814,18367,21452,1.81005
20442,18722,24258,1.82606
25416,15605,20244,1.8294
21619,16728,20233,1.83449
20791,18390,21445,1.84252
20419,18745,24251,1.85961
25254,15618,20160,1.86294
21596,16751,20226,1.86806
20768,18413,21438,1.87292
20396,18768,24244,1.88896
25092,15631,20076,1.89481
21573,16774,20219,1.90127
20745,18436,21431,1.90972
20373,18791,24237,1.93143
24930,15644,19992,1.93508
21550,16797,20212,1.94076
20722,18459,21424,1.94554
20350,18814,24230,1.96322
24768,15657,19908,1.96664
21527,16820,20205,1.97213
20699,18482,21417,1.9774
20327,18837,24223,1.99629
24606,15670,19824,1.99977
21504,16843,20198,2.00503
20676,18505,21410,2.00992
20304,18860,24216,2.0269
24444,15683,19740,2.03032
21481,16866,20191,2.03545
20653,18528,21403,2.0399
20281,18883,24209,2.06014
24282,15696,19656,2.06378
21458,16889,20184,2.06651
20630,18551,21396,2.07039
20258,18906,24202,2.08807
24120,15709,19572,2.09198
21435,16912,20177,2.09561
20607,18574,21389,2.09866
20235,18929,24195,2.11612
23958,15722,19488,2.11936
21412,16935,20170,2.12224
20584,18597,21382,2.12619
20212,18952,24188,2.14391
23796,15735,19404,2.14669
21389,16958,20163,2.14937
20561,18620,21375,2.1529
20189,18975,24181,2.17125
23634,15748,19320,2.17323
21366,16981,20156,2.17602
20538,18643,21368,2.17857
20166,18998,24174,2.19831
23472,15761,19236,2.20009
21343,17004,20149,2.20286
20515,18666,21361,2.20499
21204,17039,23526,2.21829
20143,19021,24167,2.22429
23310,15774,19152,2.22601
21320,17027,20142,2.22856
20492,18689,21354,2.23061
20120,19044,24160,2.24903
23148,15787,19068,2.25082
21297,17050,20135,2.25355
20469,18712,21347,2.25559
20097,19067,24153,2.27363
22986,15800,18984,2.2745
21274,17073,20128,2.27716
20446,18735,21340,2.27839
20074,19090,24146,2.29601
22824,15813,18900,2.29688
21251,17096,20121,2.29774
20423,18758,21333,2.29896
20051,19113,24139,2.31837
22662,15826,18816,2.31933
21228,17119,20114,2.32023
20400,18781,21326,2.32148
20028,19136,24132,2.34051
22500,15839,18732,2.34138
21205,17142,20107,2.34224
20377,18804,21319,2.34346
20005,19159,24125,2.36422
22338,15852,18648,2.36508
21182,17165,20100,2.36597
20354,18827,21312,2.3672
22176,15865,18564,2.38936
22014,15878,18480,2.4132
21852,15891,18396,2.43558
23640,16068,18261,2.45687
20837,17872,22505,2.71904
20675,17885,22421,2.72519
19981,19718,24703,2.75089
19958,19741,24696,2.75238
