obj0,obj1,obj2,obj3,obj4,cpu
-450,-249,-115,-155,-109,74.6894
-631,-371,-67,-145,-368,103.674
-193,-353,7,-313,-401,106.956
-444,-382,-78,-121,-274,253.81
-176,-295,-81,-297,-232,265.647
-137,-172,-109,-197,-231,311.748
-16,-340,-184,-196,-153,388.323
-161,-145,-108,-198,-255,389.787
27,11,-195,2,-156,393.762
-39,-81,-262,-129,-87,393.984
-389,-214,-91,-105,-214,423.305
-461,-125,-91,-113,-217,457.72
-131,-244,-176,-84,-75,460.002
-200,-196,-92,-160,-273,470.157
-237,-368,-22,-202,-289,477.284
-258,-399,19,-262,-221,477.284
-226,-337,-81,-226,-263,478.198
-65,-352,-128,-288,-217,485.757
-17,-301,-97,-246,-262,485.757
-71,-256,-34,-383,-214,485.757
-131,-369,-82,-239,-334,486.71
-137,-285,-139,-232,-207,486.78
0,-182,-166,-196,-196,486.781
-128,-209,-169,-225,-93,487.505
-188,-326,-93,-245,-118,487.863
-270,-110,-130,-114,-180,497.586
-240,-301,-116,-166,-179,502.419
-341,-410,-110,-59,12,506.978
-544,-423,107,12,-142,507.512
-301,-83,74,-381,-246,507.61
-289,-275,-114,-191,-252,507.61
-23,-205,-3,-341,-259,507.741
-64,-380,-113,-313,-76,507.928
-70,-284,-19,-408,-73,507.928
-160,-308,24,-377,-270,508.363
-72,-93,-166,-204,-199,509.258
-162,-109,-181,-252,49,510.252
-110,-8,130,-405,-128,511.845
-136,-313,-124,-257,-66,512.864
-186,-259,-127,-235,-208,514.437
-237,-300,-91,-270,-191,516.436
-386,-213,-66,-209,-226,518.103
-215,-244,176,-252,-296,518.63
-220,-296,-118,-78,-131,518.874
-287,-274,-135,-30,-200,519.338
-281,-110,-9,-219,-270,519.436
-358,-425,-35,-225,-237,521.223
-364,-329,59,-320,-234,521.223
-287,-206,67,-213,-277,522.924
-442,-408,-29,-46,-302,523.144
63,115,97,-530,-83,523.492
-29,-109,91,-436,-256,523.619
-186,-477,-72,-243,-263,523.702
-178,-407,-99,-174,-284,523.759
-39,-157,-227,-231,-37,524.109
9,-106,-196,-189,-82,524.109
-144,-102,-142,-250,-139,524.446
-118,-262,-126,-246,17,525.169
81,-97,-220,-143,-142,525.217
-170,-171,-143,-178,-146,525.885
-179,-247,-113,-185,-260,525.89
-131,-124,227,-378,-96,526.203
-19,-14,-186,-121,-117,526.872
-237,-202,-105,-210,-182,527.006
148,-104,-281,-204,-44,528.787
-190,-137,-168,-180,18,529.434
-198,-383,1,-245,-341,529.975
-166,-357,-116,-297,-209,529.992
-266,-372,-68,-335,-193,530.01
-241,-227,-133,29,-252,530.097
-265,-347,-23,-291,-288,530.284
-278,-301,-2,-222,-292,530.507
-284,-205,92,-317,-289,530.507
-278,-312,-104,-147,-324,533.002
-350,-321,-80,-193,-264,533.044
-441,-436,-14,-71,-161,533.128
-459,-154,104,-195,-251,533.241
181,-110,-162,-333,-41,533.317
-76,-188,75,-503,-70,533.505
-28,-137,106,-461,-115,533.506
-101,-129,13,-407,-228,533.532
-95,-225,-81,-312,-231,533.532
-192,-381,22,-338,-260,533.57
-112,-257,55,-335,-315,533.613
-140,-212,-125,-176,-260,533.878
-179,-250,-123,-238,-4,533.901
-63,-39,-207,-133,-72,534.417
9,-30,-231,-87,-132,534.435
-134,-148,44,-350,-274,534.689
-178,-275,-98,-210,-119,534.98
-267,-327,-40,-204,-175,534.98
-299,-437,-34,-181,97,535.235
-105,-174,-181,-182,-154,535.483
-177,-183,-157,-228,-94,535.497
-185,-287,-112,-260,-67,535.56
-300,-192,-13,-237,-251,535.889
-139,-96,-214,-167,-71,536.073
-139,-172,-179,-269,-21,536.223
-40,186,187,-437,-73,536.288
-195,-153,34,-323,-233,536.315
-88,-20,-192,-100,-105,536.432
-118,-204,-157,-236,8,536.662
-379,-204,-62,-212,-22,536.675
-261,-193,-173,-97,-258,537.676
-326,-70,-138,-97,-254,537.914
-368,-325,-109,-142,-332,538.844
-431,-308,-50,-208,-381,538.954
-359,-397,-50,-200,-378,538.954
-448,-449,8,-194,-434,538.964
-369,-130,61,-226,-54,539.007
-458,-182,119,-220,-110,539.007
-86,-320,-150,-321,-246,539.095
-92,-224,-56,-416,-243,539.095
175,-14,-68,-428,-38,539.19
-67,-381,-138,-209,-64,539.266
-184,-448,-62,-322,-416,539.313
-152,-212,-198,-117,-104,539.451
-195,-45,-120,-225,-113,539.571
-213,-52,-159,-227,75,539.601
-141,-141,-159,-219,78,539.601
-167,-219,-111,-290,-118,539.761
-9,-110,-225,-138,-150,539.849
-144,-184,-123,-247,-179,540.184
-291,-116,-43,-230,-137,540.389
-172,-108,-118,-242,-183,540.567
84,-72,-229,-118,-131,540.579
-168,-218,-101,-168,-304,540.582
-109,-125,-177,-176,-134,540.61
-178,-12,-24,-337,-180,540.694
-263,-69,-111,-209,-40,540.802
-361,-197,-23,-210,-210,540.817
-272,-145,-81,-216,-154,540.817
-194,-181,49,-348,-92,540.903
-316,-132,-86,-229,-153,541.071
38,-119,-231,-177,-79,541.103
-219,-197,6,-347,-108,541.135
-217,-296,8,-249,-333,541.231
-319,-51,-130,-128,-101,541.551
-179,-162,-178,-158,-208,541.702
-239,-329,-101,-191,-38,541.741
