obj0,obj1,obj2,obj3
-800,-462,-129,-720
-790,-600,-239,-871
-762,-485,-240,-563
-743,-578,-287,-469
-737,-520,-292,-665
-729,-589,-327,-538
-711,-612,-388,-652
-701,-605,-394,-718
-696,-441,-399,-337
-683,-456,-402,-313
-674,-589,-405,-545
-651,-494,-416,-460
-650,-601,-476,-319
-612,-527,-530,-316
-741,-537,-260,-682
-603,-660,-533,-548
-551,-555,-595,-396
-702,-644,-262,-785
-684,-561,-397,-459
-649,-500,-456,-566
-712,-566,-294,-702
-693,-676,-136,-918
-636,-515,-459,-542
-613,-617,-470,-625
-434,-547,-597,-603
-405,-593,-634,-761
-604,-514,-490,-602
-730,-522,-68,-933
-725,-551,-291,-726
-392,-608,-637,-737
-595,-681,-218,-891
-661,-575,-395,-552
-383,-624,-688,-835
-708,-549,-326,-685
-571,-697,-361,-918
-626,-593,-427,-625
-706,-594,-281,-775
-617,-599,-436,-622
-519,-654,-575,-452
-565,-700,-521,-621
-580,-615,-430,-928
-515,-707,-283,-649
-674,-628,-382,-958
-720,-503,-36,-972
-514,-571,-589,-702
-433,-725,-299,-759
-566,-676,-527,-854
-575,-543,-524,-622
-691,-462,-269,-873
-276,-584,-707,-563
-717,-537,-71,-909
-604,-649,-344,-758
-698,-424,-99,-949
-647,-577,-391,-765
-406,-729,-328,-708
-237,-581,-718,-569
-391,-748,-539,-509
-679,-472,-165,-930
-656,-565,-136,-989
-190,-640,-775,-798
-580,-681,-310,-820
-685,-536,-102,-969
-618,-500,-230,-1010
-354,-780,-356,-850
-482,-670,-569,-758
-611,-579,-170,-1025
-454,-553,-560,-832
-669,-453,-133,-969
-545,-544,-437,-926
-634,-486,-199,-966
-532,-559,-440,-902
-520,-647,-458,-915
-437,-705,-414,-661
-384,-619,-581,-916
-481,-644,-469,-921
-408,-618,-590,-586
-421,-603,-587,-610
-475,-569,-471,-979
-464,-642,-504,-880
-598,-552,-112,-1026
-427,-716,-530,-577
-549,-464,-308,-1039
-605,-515,-233,-986
-560,-529,-267,-1022
-623,-501,-449,-549
-441,-539,-550,-839
-263,-640,-697,-570
-391,-563,-513,-883
-138,-652,-789,-780
-428,-595,-540,-846
-228,-595,-690,-680
-451,-566,-487,-916
-554,-515,-290,-980
-212,-625,-699,-727
-509,-699,-363,-908
-387,-581,-547,-886
-363,-748,-482,-717
-208,-813,-652,-624
-482,-513,-403,-946
-438,-581,-490,-892
-507,-520,-315,-959
-489,-508,-374,-1053
-375,-630,-588,-486
-540,-558,-277,-1056
-350,-658,-591,-641
-340,-698,-636,-506
-271,-658,-591,-843
-410,-562,-487,-949
-468,-680,-553,-532
-263,-570,-585,-844
-252,-599,-597,-909
-482,-598,-375,-971
-106,-634,-817,-702
-354,-659,-516,-929
-246,-585,-620,-867
-401,-670,-571,-426
-349,-682,-585,-408
-579,-639,-424,-695
-351,-558,-509,-937
-405,-709,-419,-932
-343,-710,-572,-481
-330,-591,-578,-963
-233,-600,-623,-843
-194,-597,-634,-849
-334,-632,-645,-673
-193,-595,-619,-897
-337,-535,-510,-930
-421,-541,-468,-1026
-153,-593,-634,-882
-378,-713,-448,-881
-182,-600,-680,-837
-311,-744,-673,-664
-142,-595,-676,-891
-435,-480,-371,-1100
-339,-760,-553,-491
-327,-563,-518,-1016
-496,-659,-529,-689
-533,-648,-278,-974
-196,-539,-583,-911
-136,-619,-622,-914
-143,-549,-582,-941
-317,-606,-581,-939
-609,-620,-121,-965
-91,-561,-596,-923
-139,-606,-695,-830
-558,-602,-165,-969
-124,-622,-668,-902
-73,-588,-588,-934
-71,-632,-667,-932
-302,-776,-547,-797
-40,-616,-710,-806
-277,-601,-577,-993
-125,-678,-683,-875
-1,-613,-721,-812
-157,-763,-749,-621
31,-598,-644,-958
-454,-580,-274,-986
-397,-611,-215,-982
13,-626,-709,-836
-100,-619,-684,-839
49,-567,-684,-856
-397,-656,-185,-955
-331,-663,-416,-971
-231,-773,-260,-855
-505,-682,-492,-751
64,-626,-766,-830
-487,-691,-403,-822
-359,-712,-119,-897
-227,-555,-540,-1037
-357,-488,-390,-1046
-509,-437,-303,-1044
-306,-488,-447,-1040
-327,-634,-610,-566
