obj0,obj1,obj2,obj3,cpu
13383,13375,12526,19824,0.0878819
10898,17309,9196,18198,0.0934841
12589,11466,13982,15700,0.141351
10104,15400,10652,14074,0.144336
12005,11898,15176,16044,0.148198
9520,15832,11846,14418,0.152915
13748,11105,15659,16908,0.174684
9607,15777,11925,14466,0.243459
9694,15722,12004,14514,0.283484
9781,15667,12083,14562,0.328781
13758,13090,13970,16090,0.344924
9868,15612,12162,14610,0.377295
13671,13145,13891,16042,0.395343
9955,15557,12241,14658,0.433608
13584,13200,13812,15994,0.453917
10042,15502,12320,14706,0.491076
13497,13255,13733,15946,0.515915
13410,13310,13654,15898,0.584791
13323,13365,13575,15850,0.657623
13236,13420,13496,15802,0.73165
13149,13475,13417,15754,0.805604
13062,13530,13338,15706,0.879917
12975,13585,13259,15658,0.95484
12888,13640,13180,15610,1.03355
12801,13695,13101,15562,1.11213
12714,13750,13022,15514,1.19035
12627,13805,12943,15466,1.27384
13812,11457,15535,17028,1.36288
12540,13860,12864,15418,1.36493
13796,11369,15566,16998,1.45378
12453,13915,12785,15370,1.45607
13780,11281,15597,16968,1.54323
12366,13970,12706,15322,1.54529
13764,11193,15628,16938,1.63181
12279,14025,12627,15274,1.63411
12192,14080,12548,15226,1.72353
12105,14135,12469,15178,1.81086
12018,14190,12390,15130,1.89835
11931,14245,12311,15082,1.98245
11844,14300,12232,15034,2.06481
11757,14355,12153,14986,2.14488
11670,14410,12074,14938,2.22104
12464,16319,10618,19062,2.22567
11583,14465,11995,14890,2.28792
12377,16374,10539,19014,2.29266
11496,14520,11916,14842,2.35014
12290,16429,10460,18966,2.35464
11409,14575,11837,14794,2.41085
12203,16484,10381,18918,2.41615
11322,14630,11758,14746,2.46618
12116,16539,10302,18870,2.47107
11235,14685,11679,14698,2.51856
12029,16594,10223,18822,2.52304
11148,14740,11600,14650,2.56849
11942,16649,10144,18774,2.57354
11061,14795,11521,14602,2.61664
11855,16704,10065,18726,2.62088
10974,14850,11442,14554,2.65958
11768,16759,9986,18678,2.66383
10887,14905,11363,14506,2.70062
11681,16814,9907,18630,2.70514
10800,14960,11284,14458,2.73926
11594,16869,9828,18582,2.74355
10713,15015,11205,14410,2.77614
11507,16924,9749,18534,2.78061
10626,15070,11126,14362,2.81085
11420,16979,9670,18486,2.81511
10539,15125,11047,14314,2.84327
11333,17034,9591,18438,2.84752
10452,15180,10968,14266,2.87383
11246,17089,9512,18390,2.87805
10365,15235,10889,14218,2.90166
11159,17144,9433,18342,2.90649
10278,15290,10810,14170,2.928
11072,17199,9354,18294,2.93228
10191,15345,10731,14122,2.95186
10985,17254,9275,18246,2.95637
12545,12528,15126,16784,3.08159
12491,12465,15131,16710,3.09906
10060,16462,11796,15158,3.1014
12437,12402,15136,16636,3.11643
10006,16399,11801,15084,3.11858
12383,12339,15141,16562,3.13362
9952,16336,11806,15010,3.13581
12329,12276,15146,16488,3.15144
9898,16273,11811,14936,3.15381
12275,12213,15151,16414,3.16918
9844,16210,11816,14862,3.17148
12221,12150,15156,16340,3.18644
9790,16147,11821,14788,3.18935
12167,12087,15161,16266,3.20466
9736,16084,11826,14714,3.20683
12113,12024,15166,16192,3.22195
9682,16021,11831,14640,3.2241
12059,11961,15171,16118,3.23936
9628,15958,11836,14566,3.2415
9574,15895,11841,14492,3.25786
