obj0,obj1,obj2,obj3,cpu
-14647,-16326,-14107,-16079,4.28936
-15029,-14934,-14691,-16227,7.635
-12110,-17160,-12982,-15095,37.4418
-15463,-14089,-13797,-14887,54.2899
-14518,-15272,-15453,-17325,137.536
-14450,-15853,-15032,-17076,222.323
-14627,-15178,-15021,-16972,227.258
-14523,-15468,-14886,-16807,232.296
-14643,-14774,-15402,-16686,259.68
-14187,-15668,-15514,-16402,281.53
-14403,-15360,-15232,-16902,331.096
-14206,-15735,-15432,-16997,331.214
-14737,-14700,-15298,-16712,332.109
-14559,-15759,-14600,-16723,337.693
-14394,-15634,-15095,-16636,355.399
-14119,-16249,-15093,-16153,402.395
-13984,-15777,-15614,-17218,456.553
-14916,-15174,-14688,-16336,456.559
-14413,-16210,-14454,-16489,460.782
-14441,-16127,-14895,-16810,488.285
-14699,-15923,-14277,-16021,503.872
-15109,-14095,-15058,-15946,521.427
-13438,-16342,-14320,-17034,615.181
-13466,-16259,-14761,-17355,643.272
-14109,-15279,-15563,-16579,674.001
-14632,-14978,-14412,-16862,686.471
-14764,-15130,-15052,-16385,686.916
-14519,-16104,-14911,-16893,763.208
-14395,-15510,-15503,-16945,763.334
-14035,-16341,-14063,-16947,767.074
-14063,-16258,-14504,-17268,793.051
-14683,-15800,-14400,-16294,807.172
-14941,-14455,-15041,-16281,828.461
-14114,-14112,-15772,-16244,839.114
-13144,-16381,-14959,-16698,841.463
-14464,-15435,-14761,-16952,922.393
-14596,-15594,-15087,-16792,922.396
-14900,-15051,-14811,-16609,922.404
-15154,-14071,-14742,-15474,924.343
-14628,-16010,-14479,-16540,929.472
-15009,-14957,-14379,-16256,929.511
-14780,-15912,-13404,-15347,930.824
-14748,-15534,-14671,-16671,932.849
-14932,-15467,-14203,-16357,933.282
-14569,-14889,-14231,-16974,935.598
-14507,-15345,-15009,-17080,937.455
-14936,-14831,-14178,-16271,941.096
-15209,-14753,-14057,-15355,963.441
-14644,-15606,-14860,-16254,978.585
-14520,-15012,-15452,-16306,978.715
-15644,-13494,-13874,-14021,979.971
-14939,-15337,-14447,-15805,984.57
-14755,-15404,-14915,-16119,984.939
-14879,-15042,-15273,-16808,986.458
-15167,-14491,-14429,-15458,986.738
-14054,-14773,-15648,-16506,990.068
-13741,-16380,-14702,-16611,992.786
-12804,-15701,-15876,-15755,992.853
-14433,-15526,-15113,-15462,1035.49
-14308,-16024,-15164,-16101,1039.18
-13132,-15846,-15639,-16227,1061.22
-13606,-16020,-14996,-17771,1080.92
-13601,-15611,-15801,-17090,1081.13
-14680,-15193,-15234,-16320,1082.85
-13427,-16546,-13330,-17210,1085.25
-14816,-14953,-15092,-16920,1091.45
-14828,-15757,-14068,-16192,1097.6
-14896,-15176,-14489,-16441,1099.53
-15149,-15121,-14056,-15554,1113.72
-14675,-16243,-14548,-16400,1113.74
-13921,-16505,-13795,-16235,1113.75
-13073,-16184,-13948,-17512,1120.82
-14767,-15342,-14698,-16270,1122.59
-15584,-13862,-13873,-14220,1127.49
-15110,-14984,-14365,-15066,1127.52
-15202,-14083,-14515,-14936,1128.15
-15276,-14397,-13997,-15105,1128.78
-14832,-14549,-15473,-16634,1134.11
-14038,-14650,-15771,-16779,1135.32
-13598,-16085,-15443,-16027,1136.29
-14462,-16271,-14314,-15390,1144.38
-13902,-16498,-14217,-15103,1152.05
-14501,-14945,-15534,-15711,1173.72
-12998,-16370,-15007,-16801,1192.59
-14440,-15851,-15085,-16587,1208.85
-13292,-16331,-14368,-17137,1212
-14549,-15757,-14653,-16234,1212.71
-13536,-16452,-12898,-16857,1213.6
-13595,-16093,-14552,-17526,1217.14
-13564,-16369,-13339,-17178,1228.24
-14690,-15534,-14967,-16559,1230.42
-13320,-16248,-14809,-17458,1234.37
-15304,-13613,-14606,-15158,1238.1
-15125,-14275,-14784,-15225,1238.8
-15468,-13621,-13658,-15037,1239.59
-13133,-16585,-13969,-16874,1271.5
-13514,-16125,-15462,-16246,1271.63
-13467,-15632,-15662,-16072,1287.4
-11898,-16082,-15095,-16332,1288.86
-14379,-15680,-15503,-17281,1294.55
-14961,-15515,-14270,-15978,1294.57
-13666,-15359,-15120,-17509,1294.76
-12557,-16009,-13344,-17775,1295.03
-15519,-13992,-13925,-14660,1295.78
-13885,-16348,-14291,-16513,1296.96
-12514,-16428,-14021,-16934,1297.47
-15070,-15421,-13838,-15625,1297.69
-15628,-13898,-13493,-14307,1298.61
-15012,-15303,-14098,-15700,1299.27
-14950,-15588,-13826,-15733,1300.8
-14556,-15181,-14020,-17057,1303.2
-13616,-16216,-14613,-16850,1304.24
-12654,-16690,-13159,-16846,1304.9
-13836,-16003,-15264,-16903,1310.87
-13523,-15882,-14192,-17780,1316.57
-12526,-15864,-15242,-17186,1316.7
-12542,-16345,-14462,-17255,1316.93
-15086,-15017,-14219,-15339,1317.5
-15384,-14698,-13858,-14934,1318.64
-15048,-14580,-14842,-16256,1318.82
-15334,-14255,-14006,-14716,1319.94
-14883,-14455,-15337,-16169,1320.36
-14358,-14686,-15635,-16328,1321.89
-13564,-14494,-16056,-16410,1322.38
-13294,-16338,-14811,-16193,1322.99
-12332,-16812,-13357,-16189,1325.12
-14297,-16146,-14809,-15303,1338.71
-12360,-16729,-13798,-16510,1339.12
-12741,-16269,-15291,-15882,1339.25
-13591,-16387,-14930,-16177,1343.49
-13053,-15108,-15948,-15504,1354.18
-14436,-15075,-15586,-16151,1354.24
-12276,-15839,-15713,-15779,1355.25
-13582,-15544,-15883,-16495,1357.73
-12204,-15986,-15440,-16529,1358.16
-12220,-16467,-14660,-16598,1358.71
-13135,-15305,-15815,-16678,1359.81
-13678,-15873,-15269,-17021,1359.83
-12804,-16073,-14205,-17721,1360.08
-13816,-16099,-14938,-16481,1361.27
-13049,-16755,-13318,-16609,1362.14
-14488,-15586,-15071,-16928,1362.32
-14485,-15347,-13933,-16998,1363.85
-14877,-15417,-14551,-16289,1364.5
-15332,-14192,-13265,-15431,1365.95
-14937,-15663,-13636,-15839,1366.11
-12759,-16386,-13280,-17742,1367.36
-13844,-16016,-15379,-16802,1367.58
-12992,-16103,-15046,-16986,1367.69
-13352,-16626,-13542,-16134,1367.91
-13437,-16742,-12947,-16289,1368.59
-15318,-14659,-13625,-15002,1370.53
-13913,-16265,-14732,-16834,1372.38
-14674,-15411,-15090,-16832,1372.38
-15057,-14847,-13987,-16098,1374.42
-13077,-16672,-13759,-16930,1376.08
-15109,-14152,-14907,-15498,1377.23
-15492,-13588,-13804,-14764,1377.9
-15306,-14376,-14224,-15467,1379.86
-14893,-15013,-14932,-16003,1380.34
-14418,-14025,-15759,-16066,1380.6
-13564,-14787,-15933,-16473,1380.91
-13522,-16138,-15577,-16145,1381.12
-12432,-17149,-12624,-14819,1386.09
-11734,-17213,-12241,-15531,1387.19
-13143,-16781,-13586,-15953,1387.87
-13599,-16627,-13993,-15578,1393.06
-11902,-16891,-12917,-16268,1396.48
-13376,-16127,-15625,-16248,1397.9
-12847,-15746,-15792,-16296,1401.46
-12755,-16794,-13957,-16273,1401.76
-14960,-14683,-14812,-16410,1402.38
-14455,-15142,-15504,-16746,1402.55
-13661,-15243,-15802,-16891,1402.58
-13527,-15767,-15170,-17465,1402.6
-14439,-15019,-15627,-17019,1402.61
-14044,-15116,-15738,-16956,1402.62
-14554,-14375,-15145,-16862,1402.71
-13626,-15000,-14811,-17581,1402.73
-14409,-15333,-15277,-16720,1402.86
-14187,-15082,-15582,-16878,1402.97
-14598,-15108,-15348,-16668,1403.05
-14984,-14650,-14958,-16137,1403.38
-14342,-16037,-14925,-16694,1403.78
-15069,-14589,-14380,-16057,1404.68
-15258,-14364,-14451,-16005,1405.7
-14793,-15875,-14253,-16313,1405.97
-15427,-13718,-13856,-15204,1406.26
-12879,-16219,-13292,-17634,1406.7
-14981,-15172,-13760,-15913,1407.73
-14370,-15954,-15366,-17015,1408.72
-14368,-16547,-13686,-16653,1411.64
-13008,-16421,-13880,-17113,1411.81
-14628,-15750,-14748,-16226,1413.41
-12236,-16441,-14117,-17058,1413.54
-13011,-16092,-14982,-16943,1414.02
-15085,-14185,-14761,-15771,1414.51
-14970,-14503,-15108,-15902,1414.54
-15154,-14436,-14640,-15588,1414.56
-14580,-14644,-15453,-16107,1414.61
-14169,-14618,-15687,-16317,1414.66
-15589,-12825,-13724,-14080,1415.13
-15383,-13866,-14400,-15366,1415.43
-15057,-14969,-14152,-15718,1415.55
-14928,-14747,-14830,-16364,1416.1
-14939,-14674,-15274,-16609,1416.87
-15274,-13960,-14832,-15719,1416.88
-15073,-14443,-14368,-15812,1417.73
-14048,-16076,-15564,-16358,1418.6
-12820,-16182,-15096,-15824,1418.71
-14155,-16575,-13452,-15643,1420.68
-12500,-16490,-14033,-16926,1430.52
-11914,-16563,-14315,-16401,1430.52
-13116,-15238,-15897,-16083,1431.46
-12689,-16214,-15180,-16286,1431.7
-13625,-15942,-14750,-17116,1432.63
-14133,-16155,-14223,-16840,1432.8
-13905,-15524,-15788,-16912,1432.85
-15573,-13229,-13343,-14366,1434.8
-15343,-14119,-13709,-15676,1435.06
-13948,-15210,-14759,-17440,1435.83
-13348,-16029,-13691,-17580,1436.11
-13199,-16578,-14068,-16478,1438.09
-15095,-15284,-13364,-15181,1439.83
-14428,-16179,-13687,-16454,1439.85
-14367,-15715,-14228,-17085,1439.95
-15793,-12962,-13150,-13308,1441.97
-15359,-13715,-14090,-15390,1443.41
-14298,-15054,-15634,-16527,1444.24
-14358,-14393,-15758,-16265,1444.42
-13504,-15155,-15932,-16672,1444.74
-12670,-16225,-15244,-16329,1444.88
-13355,-16509,-14393,-15499,1444.9
-13496,-16712,-13385,-15240,1445.01
-12877,-16700,-14266,-15821,1445.27
-13588,-16700,-13549,-15333,1446.28
-12905,-16617,-14707,-16142,1448.21
-13500,-16576,-14005,-15618,1448.23
-13058,-16665,-14181,-15798,1448.87
-13161,-16258,-14972,-15626,1449.63
-11918,-16214,-15253,-16216,1453.99
-12993,-15476,-15947,-15703,1454.24
-14975,-15097,-13999,-15854,1456.43
-13220,-16071,-14308,-17718,1456.5
-15533,-13574,-13654,-14536,1457.09
-15574,-14061,-12801,-13934,1458.15
-14792,-15043,-14795,-16745,1458.39
-15388,-14460,-13291,-15318,1458.4
-14477,-15790,-14081,-17104,1458.5
-14946,-15049,-13932,-16233,1458.93
-15255,-14702,-13089,-15532,1459.72
-12374,-16667,-13786,-16518,1460.86
-12531,-16418,-14018,-17010,1461.36
-13762,-16159,-14633,-17278,1462.1
-12156,-16396,-13774,-17202,1463.46
-15658,-13076,-13603,-13897,1463.97
-15513,-13962,-13240,-14679,1464.16
-15404,-14056,-13672,-15032,1465.04
-14561,-14805,-14883,-17067,1465.97
-12980,-16649,-14183,-15559,1466.39
-12052,-16789,-13984,-15861,1466.81
-12209,-16540,-14216,-16353,1467.33
-12518,-15929,-15689,-15442,1469.33
-13008,-16566,-14624,-15880,1469.4
-11268,-17137,-12823,-15673,1470.17
-12080,-16706,-14425,-16182,1470.56
-12973,-16036,-15128,-16391,1470.74
-14353,-16365,-14746,-15743,1471.2
-13093,-15722,-15641,-15961,1474.19
-14072,-15984,-14641,-17534,1474.89
-14047,-15498,-15516,-16504,1475.06
-13319,-15304,-13949,-17834,1475.13
-13277,-16555,-14084,-16561,1476.16
-14181,-15890,-14209,-17181,1476.23
-14486,-16179,-13391,-16566,1476.92
-13641,-15514,-13897,-17693,1477.34
-12820,-16167,-13528,-17604,1478.33
-14123,-15890,-14505,-17069,1478.47
-14783,-15317,-14658,-16479,1479.64
-13455,-16463,-13771,-17531,1480.22
-13515,-16095,-13772,-17332,1480.23
-13830,-15578,-15054,-17527,1481.21
-13305,-16472,-14525,-16882,1481.44
-12788,-16084,-14101,-17581,1481.49
-15030,-13842,-15232,-15640,1481.59
-14564,-14521,-15576,-16380,1481.6
-15001,-14087,-15042,-16082,1482.19
-14892,-14181,-15474,-16435,1483.25
-14561,-13991,-15603,-15988,1483.37
-13975,-14520,-15822,-16200,1483.4
-15320,-13958,-13953,-15343,1483.49
-14098,-14282,-15772,-16580,1483.54
-13624,-14126,-16057,-16211,1483.54
-13767,-14092,-15901,-16133,1483.56
-12829,-14696,-15965,-16211,1483.68
-14108,-15415,-15688,-16096,1483.79
-12409,-17133,-13277,-14842,1486.11
-13450,-16477,-14448,-15700,1486.31
-12667,-16425,-14660,-16257,1487.25
-13045,-16182,-15278,-15704,1487.3
-13028,-15259,-15934,-15511,1487.72
-12968,-15920,-15810,-15773,1487.76
-12993,-16790,-14340,-15304,1487.9
-12238,-16238,-15037,-16192,1488.08
-14561,-14577,-15535,-15512,1488.17
-14011,-14959,-15819,-15678,1488.26
