obj0,obj1,obj2,cpu
29105,26465,38637,59.3148
30912,26262,36048,59.319
23245,29565,39275,59.5389
26046,27809,36463,59.5436
25052,29362,36686,59.5481
27853,27606,33874,59.5529
35417,40891,26964,62.5744
26357,42573,31909,62.7948
29158,40817,29097,62.8176
27540,40338,29992,62.8881
30341,38582,27180,62.9112
28712,26661,36332,64.9168
30519,26458,33743,64.936
22852,29761,36970,65.8197
25653,28005,34158,65.8396
24659,29558,34381,65.8619
27460,27802,31569,65.8818
26501,41298,32356,65.986
29302,39542,29544,66.034
27684,39063,30439,66.1837
30485,37307,27627,66.2315
22708,31036,36523,90.5879
25509,29280,33711,90.6032
24515,30833,33934,90.6208
27316,29077,31122,90.636
26459,31115,33239,90.7412
28266,30912,30650,90.8756
29140,26618,38344,91.1992
30947,26415,35755,91.2053
23280,29718,38982,91.3978
25087,29515,36393,91.4309
26603,29840,33686,91.5032
28410,29637,31097,91.5628
23658,32871,36051,92.5749
28304,37575,30301,92.5895
25465,32668,33462,92.6264
29775,37004,28080,92.6502
26081,27962,36170,92.8596
27888,27759,33581,92.8824
23802,31596,36498,92.8992
29919,35729,28527,92.9484
25503,39331,33113,93.4781
26974,38760,30892,93.5095
27118,37485,31339,93.7191
23960,34652,35459,93.9395
26761,32896,32647,93.9468
25431,34081,33238,93.9545
28232,32325,30426,93.9617
24104,33377,35906,94.0955
26905,31621,33094,94.1035
29096,26653,38359,98.5607
23236,29753,38997,99.8677
25043,29550,36408,99.9281
27844,27794,33596,99.9613
30903,26450,35770,102.385
26037,27997,36185,102.471
27091,30082,33012,105.029
27076,30149,33138,105.03
28251,30979,30776,105.408
28236,31046,30902,105.41
27151,29814,32508,106.929
27136,29881,32634,106.931
26444,31182,33365,107.13
26429,31249,33491,107.132
30296,38783,27558,107.32
30281,38850,27684,107.321
27415,28003,31947,107.756
27400,28070,32073,107.757
27823,27740,34126,109.175
25494,29347,33837,109.226
25479,29414,33963,109.227
27301,29144,31248,109.303
27121,29948,32760,109.305
27061,30216,33264,109.306
27046,30283,33390,109.308
30311,38716,27432,109.685
29685,37406,28836,109.691
29670,37473,28962,109.693
27430,27936,31821,110.152
30455,37441,27879,110.428
27838,27673,34000,111.767
25434,29615,34341,111.831
27211,29546,32004,111.915
27196,29613,32130,111.917
27106,30015,32886,111.919
29113,41018,29475,112.074
29098,41085,29601,112.075
26414,31316,33617,112.145
30326,38649,27306,112.352
29745,37138,28332,112.357
29730,37205,28458,112.359
27445,27869,31695,112.851
30470,37374,27753,113.107
35402,40958,27090,114.626
25464,29481,34089,114.692
27226,29479,31878,114.787
27166,29747,32382,114.79
27031,30350,33516,114.795
29143,40884,29223,114.974
29128,40951,29349,114.976
29760,37071,28206,115.311
29700,37339,28710,115.314
29655,37540,29088,115.318
28221,31113,31028,115.359
25398,29144,36300,115.823
25383,29211,36426,115.825
27295,28539,32955,115.893
27280,28606,33081,115.895
25449,29548,34215,117.949
27271,29278,31500,118.056
27256,29345,31626,118.058
27181,29680,32256,118.059
25755,40787,32847,118.124
25773,40891,32828,118.126
27082,39384,30778,118.457
27100,39488,30759,118.459
25543,32922,33378,118.501
25582,33049,33336,118.502
29715,37272,28584,118.806
25623,28139,34410,119.427
25608,28206,34536,119.429
25353,29345,36678,119.43
27340,28338,32577,119.471
27325,28405,32703,119.473
29904,35796,28653,119.768
23708,34376,35735,121.684
23687,34353,35758,121.686
24990,33598,33721,121.82
24969,33575,33744,121.822
27286,29211,31374,121.885
27241,29412,31752,121.887
25611,39955,32999,121.962
25629,40059,32980,121.964
25809,41099,32790,121.965
25827,41203,32771,121.966
27046,39176,30816,122.278
27064,39280,30797,122.279
27460,41568,30379,122.281
27478,41672,30360,122.282
25504,32795,33420,122.307
25638,28072,34284,123.376
25413,29077,36174,123.377
25368,29278,36552,123.38
27385,28137,32199,123.412
27310,28472,32829,123.414
23997,32231,36288,123.436
24036,32358,36246,123.439
29889,35863,28779,123.718
26031,27876,36589,125.747
26016,27943,36715,125.748
23750,34422,35689,125.772
23729,34399,35712,125.773
23666,34330,35781,125.776
25200,33828,33491,125.915
25179,33805,33514,125.916
25539,39539,33075,126.024
25557,39643,33056,126.026
25719,40579,32885,126.027
25737,40683,32866,126.029
25791,40995,32809,126.03
24126,34395,35547,126.069
24165,34522,35505,126.07
28322,37679,30282,126.115
26992,38864,30873,126.362
27280,40528,30569,126.365
27298,40632,30550,126.367
28539,31801,30356,126.642
28578,31928,30314,126.643
25473,28809,35670,127.083
25458,28876,35796,127.085
27370,28204,32325,127.115
27190,29008,33837,127.118
27175,29075,33963,127.12
23841,31723,36456,127.136
23880,31850,36414,127.137
25843,32155,33657,127.264
23918,34606,35505,128.189
23897,34583,35528,128.19
23498,34146,35965,128.193
23477,34123,35988,128.195
25305,33943,33376,128.368
25284,33920,33399,128.369
25137,33759,33560,128.37
25116,33736,33583,128.372
24843,33437,33882,128.373
24822,33414,33905,128.375
25521,39435,33094,128.473
25593,39851,33018,128.476
25683,40371,32923,128.478
25701,40475,32904,128.479
26223,43491,32353,128.484
26241,43595,32334,128.486
23853,33506,35841,128.518
23892,33633,35799,128.52
29060,41943,29503,128.563
29078,42047,29484,128.564
27028,39072,30835,128.745
27226,40216,30626,128.748
27244,40320,30607,128.749
27352,40944,30493,128.751
27370,41048,30474,128.752
27532,41984,30303,128.754
28461,31547,30440,128.97
28500,31674,30398,128.972
29202,33960,29642,128.973
29241,34087,29600,128.975
25593,28273,34662,129.341
25443,28943,35922,129.342
25428,29010,36048,129.344
27355,28271,32451,129.367
27265,28673,33207,129.369
27160,29142,34089,129.371
23919,31977,36372,129.387
24426,33628,35826,129.389
24465,33755,35784,129.39
27280,38421,31168,129.488
27298,38525,31149,129.49
26077,32917,33405,129.498
26506,34314,32943,129.501
29874,35930,28905,129.573
23939,34629,35482,130.138
23876,34560,35551,130.139
23855,34537,35574,130.141
23540,34192,35919,130.142
23519,34169,35942,130.143
22994,33594,36517,130.145
25410,34058,33261,130.277
25221,33851,33468,130.279
25158,33782,33537,130.281
25074,33690,33629,130.284
25053,33667,33652,130.285
24885,33483,33836,130.287
24864,33460,33859,130.288
25575,39747,33037,130.39
25665,40267,32942,130.392
26007,42243,32581,130.396
26025,42347,32562,130.397
26259,43699,32315,130.399
23736,33125,35967,130.429
23775,33252,35925,130.431
24048,34141,35631,130.433
24087,34268,35589,130.434
28358,37887,30244,130.461
28376,37991,30225,130.462
29114,42255,29446,130.463
27010,38968,30854,130.658
27190,40008,30664,130.66
27208,40112,30645,130.662
27262,40424,30588,130.664
27316,40736,30531,130.665
27334,40840,30512,130.667
27424,41360,30417,130.668
27442,41464,30398,130.67
27496,41776,30341,130.671
27514,41880,30322,130.672
25777,33684,33126,130.674
