obj0,obj1,obj2,cpu
22319,25852,29283,0.410231
28301,23889,13761,0.496021
20792,31093,29781,0.608317
23223,27911,16891,0.637012
25321,22525,14907,0.640016
23407,26046,24533,0.721807
25505,20660,22549,0.72742
22135,27717,21641,0.953342
22876,26644,19030,0.980422
24974,21258,17046,0.985484
32932,31110,13086,1.07981
28210,21072,19313,1.11786
21788,26450,23780,1.12384
21165,28629,20562,1.14824
20818,27362,22701,1.15265
24761,22381,19322,1.16088
28741,20474,24816,1.17552
21349,26764,28204,1.21783
31222,28098,13462,1.85671
31349,28281,13449,1.85788
29698,25902,13618,2.26421
29825,26085,13605,2.26533
32746,30294,13306,2.26654
32873,30477,13293,2.26773
28242,26734,14608,2.54288
28936,24804,13696,2.86593
29063,24987,13683,2.86715
30460,27000,13540,2.8684
30587,27183,13527,2.86963
31984,29196,13384,2.87086
32111,29379,13371,2.87213
24620,29924,16748,2.99776
24747,30107,16735,2.99894
26718,24538,14764,3.22818
26845,24721,14751,3.22938
28555,24255,13735,3.66687
28682,24438,13722,3.66817
29317,25353,13657,3.66937
29444,25536,13644,3.67058
30079,26451,13579,3.67176
30206,26634,13566,3.67291
30841,27549,13501,3.6741
30968,27732,13488,3.67534
31603,28647,13423,3.67674
31730,28830,13410,3.6783
32365,29745,13345,3.67979
32492,29928,13332,3.68101
33127,30843,13267,3.68223
33254,31026,13254,3.68363
22703,27335,23270,3.71303
23858,28826,16826,3.8367
23985,29009,16813,3.83786
23669,27411,18588,3.97655
23730,27470,18554,3.97771
25956,23440,14842,4.1403
26083,23623,14829,4.14151
27480,25636,14686,4.14266
27607,25819,14673,4.14382
25767,22025,16604,4.2793
25828,22084,16570,4.28047
24883,22499,19254,4.33581
28428,24072,13748,4.70515
28809,24621,13709,4.70713
29190,25170,13670,4.70929
29571,25719,13631,4.71119
29952,26268,13592,4.71306
30333,26817,13553,4.71524
30714,27366,13514,4.71746
31095,27915,13475,4.71938
31476,28464,13436,4.72128
31857,29013,13397,4.72315
32238,29562,13358,4.72509
32619,30111,13319,4.72709
33000,30660,13280,4.72902
22215,26863,23542,4.75495
22276,26922,23508,4.75614
23477,28277,16865,4.88417
23604,28460,16852,4.88534
24239,29375,16787,4.88653
24366,29558,16774,4.88778
25001,30473,16709,4.88896
25128,30656,16696,4.89009
23242,26998,18826,5.09463
23303,27057,18792,5.09578
24096,27824,18350,5.09691
24157,27883,18316,5.09805
20940,27480,22633,5.14725
25575,22891,14881,5.29266
25702,23074,14868,5.29385
26337,23989,14803,5.295
26464,24172,14790,5.29617
27099,25087,14725,5.29733
27226,25270,14712,5.2985
27861,26185,14647,5.29967
27988,26368,14634,5.30083
25340,21612,16842,5.47707
25401,21671,16808,5.47826
26194,22438,16366,5.47952
26255,22497,16332,5.48075
24822,22440,19288,5.5311
21971,26627,23678,6.13567
22032,26686,23644,6.13689
22459,27099,23406,6.13806
22520,27158,23372,6.13924
23350,28094,16878,6.2609
23731,28643,16839,6.26278
24112,29192,16800,6.26462
24493,29741,16761,6.26653
24874,30290,16722,6.26842
25255,30839,16683,6.27029
23059,26821,18928,6.52803
23120,26880,18894,6.52924
23486,27234,18690,6.53041
23547,27293,18656,6.53155
23913,27647,18452,6.53273
23974,27706,18418,6.53387
20879,27421,22667,6.56761
25448,22708,14894,6.753
25829,23257,14855,6.75503
26210,23806,14816,6.757
26591,24355,14777,6.75891
26972,24904,14738,6.76078
27353,25453,14699,6.76268
27734,26002,14660,6.76455
28115,26551,14621,6.76646
25157,21435,16944,6.97151
25218,21494,16910,6.97274
25584,21848,16706,6.97396
25645,21907,16672,6.97514
26011,22261,16468,6.97669
26072,22320,16434,6.97846
28332,21190,19245,7.87894
28393,21249,19211,7.88012
21849,26509,23746,7.89622
21910,26568,23712,7.89741
22093,26745,23610,7.8986
22154,26804,23576,7.89993
22337,26981,23474,7.90118
22398,27040,23440,7.90243
22581,27217,23338,7.90365
22642,27276,23304,7.90488
22937,26703,18996,8.35892
22998,26762,18962,8.36009
23181,26939,18860,8.36129
23364,27116,18758,8.36316
23425,27175,18724,8.36431
23608,27352,18622,8.36552
23791,27529,18520,8.36747
23852,27588,18486,8.36864
24035,27765,18384,8.3698
25035,21317,17012,8.84328
25096,21376,16978,8.84463
25279,21553,16876,8.84599
25462,21730,16774,8.84793
25523,21789,16740,8.84913
25706,21966,16638,8.85031
25889,22143,16536,8.85222
25950,22202,16502,8.85337
26133,22379,16400,8.85464
28271,21131,19279,10.2362
22518,28926,19539,18.8583
22559,28935,19508,18.8595
21677,26836,27956,23.2771
21718,26845,27925,23.2782
21821,28773,20066,26.19
21862,28782,20035,26.1913
22273,27727,21613,26.4422
22293,27777,21610,26.4632
22334,27786,21579,26.4645
24904,22458,19226,28.4506
24945,22467,19195,28.4524
21513,26800,28080,32.5621
21554,26809,28049,32.5633
21493,28701,20314,36.2963
21534,28710,20283,36.2974
22190,28854,19787,36.2986
22231,28863,19756,36.2998
22171,27659,21678,36.4367
22212,27668,21647,36.4379
21535,27565,22171,36.4588
21576,27574,22140,36.46
21596,27624,22137,36.506
21637,27633,22106,36.5071
24843,22399,19260,39.3295
24884,22408,19229,39.3314
24863,22449,19257,39.3942
24965,22517,19192,39.5164
21431,26782,28142,45.8759
21472,26791,28111,45.8771
21595,26818,28018,45.8783
21636,26827,27987,45.8794
21759,26854,27894,45.8806
21329,28665,20438,50.79
21370,28674,20407,50.7912
21657,28737,20190,50.7924
21698,28746,20159,50.7937
22026,28818,19911,50.7949
22067,28827,19880,50.7961
22354,28890,19663,50.7972
22395,28899,19632,50.7984
22723,28971,19384,50.7996
22764,28980,19353,50.8007
21474,27506,22205,50.8853
21515,27515,22174,50.8865
22868,27812,21151,50.8877
21207,27493,22419,50.929
21248,27502,22388,50.9301
21904,27646,21892,50.9313
21945,27655,21861,50.9326
22601,27799,21365,50.9338
22642,27808,21334,50.935
21268,27552,22385,50.9908
21309,27561,22354,50.992
21965,27705,21858,50.9932
22006,27714,21827,50.9943
22662,27858,21331,50.9955
22703,27867,21300,50.9967
24360,26288,18921,51.7801
24326,26408,19000,51.7816
24802,22390,19291,53.3632
24925,22417,19198,53.3658
24966,22426,19167,53.3677
24924,22508,19223,53.7163
21390,26773,28173,64.568
21247,28647,20500,65.9586
21288,28656,20469,65.9598
21411,28683,20376,65.961
21452,28692,20345,65.9622
21575,28719,20252,65.9635
21616,28728,20221,65.9647
21739,28755,20128,65.9658
21780,28764,20097,65.967
21944,28800,19973,65.9682
21985,28809,19942,65.9694
22108,28836,19849,65.9706
22149,28845,19818,65.9718
22272,28872,19725,65.973
22313,28881,19694,65.9742
22436,28908,19601,65.9753
22477,28917,19570,65.9765
22641,28953,19446,65.9777
22682,28962,19415,65.9789
22805,28989,19322,65.9802
22846,28998,19291,65.9813
21146,27434,22453,66.013
21187,27443,22422,66.0142
21843,27587,21926,66.0154
21884,27596,21895,66.0166
22540,27740,21399,66.0178
22581,27749,21368,66.019
21043,27457,22543,66.0665
21084,27466,22512,66.0677
21371,27529,22295,66.0689
21412,27538,22264,66.0701
21740,27610,22016,66.0713
21781,27619,21985,66.0725
22068,27682,21768,66.0737
22109,27691,21737,66.0749
22437,27763,21489,66.0761
22478,27772,21458,66.0773
22765,27835,21241,66.0785
22806,27844,21210,66.0797
21104,27516,22509,66.116
21145,27525,22478,66.1171
21432,27588,22261,66.1183
21473,27597,22230,66.1196
21801,27669,21982,66.1208
21842,27678,21951,66.122
22129,27741,21734,66.1232
22498,27822,21455,66.1256
22539,27831,21424,66.1267
22826,27894,21207,66.1279
22867,27903,21176,66.1291
24734,24968,18052,66.3074
24700,25088,18131,66.3088
21206,28638,20531,84.822
21903,28791,20004,84.8338
22600,28944,19477,84.8462
20982,27398,22577,84.8525
21023,27407,22546,84.8539
21310,27470,22329,84.8551
21351,27479,22298,84.8563
21679,27551,22050,84.8575
21720,27560,22019,84.8586
22007,27623,21802,84.8598
22048,27632,21771,84.861
22376,27704,21523,84.8622
22417,27713,21492,84.8634
22704,27776,21275,84.8646
22745,27785,21244,84.8657
20961,27439,22605,84.8948
21002,27448,22574,84.896
21125,27475,22481,84.8971
21166,27484,22450,84.8983
21289,27511,22357,84.8995
21330,27520,22326,84.9007
21453,27547,22233,84.902
