obj0,obj1,obj2,obj3,cpu
5128,1552,5143,5608,1.46338
4672,5403,1752,5332,1.46339
4606,5626,2037,4674,1.4634
4173,5386,5152,2094,1.46341
5113,4345,2080,5244,1.46343
4033,5900,2581,4234,1.46345
4580,5318,2019,4804,1.46347
4709,5822,4509,2211,1.46349
4484,5179,1773,5574,1.4635
4073,2740,4015,4702,1.46353
4494,1729,5062,5662,1.46356
1653,5766,4417,5379,1.46357
1467,5516,4970,5416,1.46358
2852,3011,5182,5440,1.4636
1936,4282,5407,5013,1.4636
5286,5850,3729,2526,1.46363
5659,4058,2333,4608,1.46365
5494,4705,2054,4515,1.46368
4737,2633,3778,4443,1.46373
4948,4992,1801,5151,1.46377
4334,5006,2150,4964,1.4638
3119,2741,5526,4612,1.46382
5136,5216,1780,4909,1.46384
3371,5713,2485,5350,1.46388
3955,6018,2480,4490,1.4639
4022,5321,2042,5534,1.46395
1880,5895,4135,5185,1.46397
5598,5321,3321,2764,1.464
6128,4911,3064,2999,1.46403
6116,4574,3142,3027,1.46405
6011,3418,4199,2817,1.46407
5624,2922,3272,4380,1.46409
5969,4775,3585,2643,1.46412
3491,5740,5115,2386,1.46415
3887,5301,4914,2404,1.46419
3113,5540,2699,5473,1.46427
5169,1820,5037,4996,1.46429
5615,1979,4959,4532,1.46431
3404,5199,6246,2322,1.46432
2887,3372,4891,4693,1.46435
3233,3862,4534,4068,1.46441
3734,2228,5674,4992,1.46448
3245,2615,5428,4723,1.4645
3894,2345,5731,4599,1.46453
5533,2911,4588,3193,1.46456
2493,5107,6162,3188,1.46459
2317,5748,5106,3715,1.46463
1881,5457,4381,5002,1.46466
1793,4844,5544,4703,1.46472
2233,4864,6138,3633,1.46476
1466,5954,4724,5599,1.46479
1404,5498,5157,5606,1.46481
3355,2399,5384,5442,1.46483
1482,5351,4979,5748,1.46486
5917,4199,5093,2227,1.46489
4668,5181,5267,2080,1.46493
4161,5411,5756,2079,1.46496
3933,6317,4443,2650,1.46499
4616,5525,4726,2175,1.46502
5021,5293,4101,2449,1.46506
5735,4255,2570,3953,1.46512
5774,3100,3056,4621,1.46516
4805,2462,3854,4782,1.46518
6002,3582,2999,3853,1.46521
4008,5125,2530,4579,1.46525
3358,4416,2897,5741,1.46531
6222,3710,4700,2435,1.46534
2683,3645,5167,4440,1.46537
2140,4009,5131,5266,1.46542
4141,2569,4091,5041,1.46544
3929,5710,2462,4620,1.46547
4210,5545,2021,5292,1.46553
4007,5592,2563,4364,1.46556
2083,5506,4445,4589,1.46562
4801,5351,5536,2037,1.46567
5517,5535,2352,3983,1.46569
4987,5945,2609,3748,1.46573
4964,5115,2311,4280,1.46577
5289,3936,2983,3839,1.46585
5837,4229,2720,3760,1.46594
5900,3608,2849,4046,1.46597
5391,3910,3133,3646,1.466
5843,4838,3097,3049,1.46607
4378,4914,5014,2227,1.46612
4266,5683,4935,2130,1.46618
4928,4996,4318,2413,1.4662
3934,5879,4689,2467,1.46627
5574,1711,5065,5144,1.4663
5386,2363,4081,4319,1.46632
3101,5496,6127,2450,1.46639
3323,5083,6388,2414,1.46645
3228,2991,5318,4340,1.46648
4086,2843,4516,4169,1.46653
3832,4936,2797,4536,1.46663
4025,1909,5803,5653,1.46671
4535,1997,4956,5050,1.46673
3379,2984,5550,4167,1.46678
3896,2405,4690,4997,1.4668
3855,2689,4531,4551,1.46685
4519,2582,4294,4292,1.46692
5639,2486,4017,4027,1.46699
5421,2435,4533,3876,1.46704
2441,5027,5616,3415,1.46708
2302,5371,5486,3631,1.46714
2863,6099,4284,3664,1.46719
2864,5661,4530,3481,1.46725
2748,5451,3658,4616,1.46733
2365,4153,5019,4569,1.46738
1887,6008,5078,4505,1.46746
2094,5208,6008,3849,1.4675
1654,5188,5414,4919,1.46754
1946,5518,5965,4127,1.4676
1403,5936,4911,5789,1.46763
2784,3182,5106,5101,1.46767
3229,2525,5482,5331,1.46771
3379,2862,4511,5500,1.46775
