obj0,obj1,obj2,obj3
-729,-137,-14,345
-702,-246,-77,157
-671,-178,8,116
-622,-261,-139,-25
-715,-192,113,370
-591,-193,-54,-66
-693,-282,46,339
-524,-225,-122,-84
-688,-301,50,182
-510,-396,22,-137
-657,-233,135,141
-663,-97,-203,138
-627,-242,-143,132
-648,-340,62,274
-479,-328,107,-178
-621,-449,-1,86
-463,-147,-292,-237
-608,-316,-12,0
-654,-133,-80,320
-577,-248,73,-41
-612,-140,-256,-20
-542,-260,-98,-64
-430,-295,-57,-241
-604,-326,-43,20
-573,-328,-183,-23
-399,-227,28,-282
-618,-155,-187,73
-590,-381,84,45
-476,-280,-281,-151
-500,-275,-95,-132
-618,-278,-20,314
-475,-237,-73,-176
-559,-383,-56,2
-613,-297,-16,157
-510,2,-287,19
-582,-300,-127,67
-501,-503,-51,-4
-448,-260,192,-219
-382,-350,-216,-308
-546,-445,-67,61
-514,-104,-239,-79
-573,-336,-4,249
-564,-364,-60,159
-523,-413,16,27
-484,-282,-197,77
-525,-215,-186,140
-478,-249,-179,-85
-468,-128,-296,-80
-482,-107,-277,-9
-461,-65,-331,21
-351,-282,-131,-349
-537,-358,-111,2
-499,-463,43,-21
-470,-435,34,-45
-445,-212,-196,-192
-491,-382,-168,1
-443,-428,-46,-155
-461,-463,-22,-135
-410,-585,-92,-70
-412,-360,39,-196
-430,-395,63,-176
-444,-418,-110,69
-471,-301,-226,-15
-510,-280,5,-59
-502,-244,7,-66
-496,-169,-143,-34
-399,-327,148,-217
-459,-41,-340,-139
-388,-410,66,-244
-506,-290,-26,-39
-429,-316,-223,-83
-436,-131,-334,-10
-395,-483,-205,-222
-465,-171,-283,-77
-488,-370,-62,-90
-397,-319,-261,-13
-384,-89,-347,1
-433,-174,-321,-7
-326,-244,-109,-393
-439,-437,-106,-88
-434,-297,-227,74
-367,-153,-353,-67
-419,-195,-340,-78
-389,-355,-211,9
-432,-495,-25,-39
-387,-331,-220,-151
-416,-238,-327,-75
-397,-452,-103,-156
-340,-232,-371,-233
-475,-292,-166,-82
-380,-383,-267,-81
-402,-433,-107,1
-460,-314,-83,-40
-451,-342,-139,-130
-384,-374,-207,-148
-404,-457,-98,161
-374,-253,-324,-143
-286,-356,-277,-138
-265,-262,-291,-162
-426,-304,-117,-174
-253,-307,-301,-73
-420,-174,-174,-236
-364,-415,-120,-263
-338,-398,-264,-149
-399,-476,-94,4
-235,-96,-383,-216
-433,-307,-163,-150
-402,-239,-78,-191
-296,-415,-210,76
-394,-495,-90,-153
-236,-371,-307,-141
-339,-377,-98,-307
-293,-456,-248,-214
-229,-271,-336,-65
-308,-309,-13,-348
-415,-372,-67,-105
-339,-477,22,-242
-227,-284,-351,-200
-390,-504,-150,-86
-308,-409,107,-283
-395,-485,-154,71
-184,-329,-320,-130
-365,-111,-275,-296
-379,-517,-7,-111
-277,-311,-153,-391
-259,-376,-57,-346
-361,-5,-323,-198
-218,-160,-389,-284
-191,-429,-291,-206
-321,-442,-2,-262
-352,-510,-87,-221
-388,-177,-212,-166
-290,-444,-142,-305
-174,-344,-332,-228
-341,-161,-248,-344
-378,-244,-264,-210
-157,-105,-391,-216
-172,-510,-225,-144
-348,-519,-147,-154
-424,-459,-23,-46
-274,-537,-182,-152
-353,-500,-151,3
-381,-362,-101,-239
-46,-447,-303,-128
-204,-288,280,-433
-31,-345,-416,-280
56,-420,-346,-120
-48,-281,-410,-212
-275,-466,-59,-263
-82,-302,-363,-122
-312,-549,-75,-129
-70,-483,-268,-136
-220,-184,-380,-124
-185,-394,-92,-344
-77,-321,-359,-279
-155,-574,-231,-212
-257,-601,-188,-220
-144,-465,-233,-138
-319,-135,-332,-297
-246,-492,-190,-146
-241,-511,-186,-303
-164,-397,67,-343
-272,-509,-46,-260
-136,-461,-136,-342
-308,-558,-135,-62
-371,-241,-218,-234
-306,-534,-144,-222
-297,-259,-253,-232
-235,-356,195,-392
-342,-201,-269,-167
-123,-258,78,-426
-80,-278,-372,-282
-41,-466,-299,-285
-280,-323,-259,-300
-228,-367,-210,-345
-211,-128,-269,-333
-203,-329,-188,-389
-81,-357,-86,-375
-7,-375,-121,-373
110,-354,-368,-269
-167,-529,-221,-301
-332,-429,-145,-237
-303,-577,-131,-219
188,-363,-376,-269
-206,-341,-294,-298
-141,-166,-318,-373
-294,-247,-147,-323
-226,-533,-103,-261
-242,-196,-354,-292
-25,-240,8,-416
-249,-255,-174,-341
-267,-93,-345,-286
-262,-388,-163,-255
-258,-447,-180,-235
24,-307,-36,-414
-234,-411,-215,-227
-123,-231,-222,-328
-177,-600,-147,-259
-49,-260,-244,-370
56,-210,-194,-409
-132,-384,-258,-219
-191,-374,-198,-300
-18,-251,-397,-369
-117,-392,-233,-298
-230,-186,-271,-297
-154,-299,-307,-287
-73,-296,-209,-378
-90,-399,-255,-287
-21,-204,-265,-320
67,-160,-434,-293
-129,-211,-328,-284
-85,-395,-271,-228
102,-234,-251,-410
86,-390,-333,-277
-20,-220,-295,-303
-126,-254,-315,-281
0,-327,-288,-368
-10,-398,-214,-326
-98,-193,-200,-372
154,-192,-264,-399
74,-345,-323,-366
232,-201,-272,-399
-76,-308,-315,-287
-40,-453,-255,-293
-9,-385,-170,-334
105,-277,-238,-407
98,-309,-358,-358
87,-115,-409,-352
165,-124,-417,-352
