obj0,obj1,obj2,obj3
16268,14398,12944,15825
18079,17420,20890,15176
16688,12625,14690,17742
20264,21047,22926,14565
20716,17020,25772,14191
22901,20647,27808,13580
18156,17490,20855,15311
18233,17560,20820,15446
18310,17630,20785,15581
18387,17700,20750,15716
18626,18241,15132,15240
21362,20690,20182,15174
21445,20742,20351,15156
21528,20794,20520,15138
21611,20846,20689,15120
21694,20898,20858,15102
21777,20950,21027,15084
21860,21002,21196,15066
21943,21054,21365,15048
22026,21106,21534,15030
22109,21158,21703,15012
22192,21210,21872,14994
22275,21262,22041,14976
22358,21314,22210,14958
22441,21366,22379,14940
22524,21418,22548,14922
22607,21470,22717,14904
22690,21522,22886,14886
21113,20534,19675,15228
21196,20586,19844,15210
21279,20638,20013,15192
20793,17090,25737,14326
20870,17160,25702,14461
19011,16959,17808,15821
19094,17011,17977,15803
19177,17063,18146,15785
19260,17115,18315,15767
19343,17167,18484,15749
19426,17219,18653,15731
19509,17271,18822,15713
19559,16566,26109,15698
19592,17323,18991,15695
19616,16686,26092,15692
19673,16806,26075,15686
19675,17375,19160,15677
19787,17046,26041,15674
19844,17166,26024,15668
19901,17286,26007,15662
19730,16926,26058,15680
19958,17406,25990,15656
16760,12437,15770,16832
21208,15059,28598,15198
21265,15179,28581,15192
21322,15299,28564,15186
21379,15419,28547,15180
21436,15539,28530,15174
21493,15659,28513,15168
21550,15779,28496,15162
21607,15899,28479,15156
21664,16019,28462,15150
21721,16139,28445,15144
21778,16259,28428,15138
21835,16379,28411,15132
21892,16499,28394,15126
21949,16619,28377,15120
22006,16739,28360,15114
22063,16859,28343,15108
22120,16979,28326,15102
22196,16166,30991,14713
16817,12557,15753,16826
16874,12677,15736,16820
16931,12797,15719,16814
16988,12917,15702,16808
17045,13037,15685,16802
17102,13157,15668,16796
17159,13277,15651,16790
17216,13397,15634,16784
17273,13517,15617,16778
17330,13637,15600,16772
17387,13757,15583,16766
17444,13877,15566,16760
17501,13997,15549,16754
17558,14117,15532,16748
17615,14237,15515,16742
17672,14357,15498,16736
17864,13640,18332,16379
17921,13760,18315,16373
17978,13880,18298,16367
18035,14000,18281,16361
18092,14120,18264,16355
18149,14240,18247,16349
18206,14360,18230,16343
22253,16286,30974,14707
22310,16406,30957,14701
22367,16526,30940,14695
22424,16646,30923,14689
22481,16766,30906,14683
22538,16886,30889,14677
22595,17006,30872,14671
18872,19130,15112,15714
20947,17230,25667,14596
21024,17300,25632,14731
21101,17370,25597,14866
21178,17440,25562,15001
21255,17510,25527,15136
21999,18831,23892,15173
22082,18883,24061,15155
22165,18935,24230,15137
22248,18987,24399,15119
22331,19039,24568,15101
22414,19091,24737,15083
22497,19143,24906,15065
22580,19195,25075,15047
22663,19247,25244,15029
22746,19299,25413,15011
22829,19351,25582,14993
21285,15129,28563,15333
21342,15249,28546,15327
21362,15199,28528,15468
21419,15319,28511,15462
21439,15269,28493,15603
21496,15389,28476,15597
21553,15509,28459,15591
21610,15629,28442,15585
21667,15749,28425,15579
21724,15869,28408,15573
21781,15989,28391,15567
21838,16109,28374,15561
21895,16229,28357,15555
21952,16349,28340,15549
22009,16469,28323,15543
22066,16589,28306,15537
22086,16539,28288,15678
22123,16709,28289,15531
22143,16659,28271,15672
22200,16779,28254,15666
22257,16899,28237,15660
22314,17019,28220,15654
22180,16829,28272,15525
22237,16949,28255,15519
22029,16419,28305,15684
21476,15439,28494,15456
21516,15339,28458,15738
21573,15459,28441,15732
21533,15559,28477,15450
21630,15579,28424,15726
21687,15699,28407,15720
21744,15819,28390,15714
21801,15939,28373,15708
21590,15679,28460,15444
21858,16059,28356,15702
21915,16179,28339,15696
21972,16299,28322,15690
21647,15799,28443,15438
22106,16489,28270,15819
21704,15919,28426,15432
21761,16039,28409,15426
21818,16159,28392,15420
21875,16279,28375,15414
21932,16399,28358,15408
21989,16519,28341,15402
22046,16639,28324,15396
22103,16759,28307,15390
22160,16879,28290,15384
22217,16999,28273,15378
21399,15369,28529,15321
21456,15489,28512,15315
21513,15609,28495,15309
21570,15729,28478,15303
21627,15849,28461,15297
21684,15969,28444,15291
21741,16089,28427,15285
21798,16209,28410,15279
21855,16329,28393,15273
21912,16449,28376,15267
21969,16569,28359,15261
22026,16689,28342,15255
22083,16809,28325,15249
22140,16929,28308,15243
19758,17427,19329,15659
19841,17479,19498,15641
19924,17531,19667,15623
20007,17583,19836,15605
20090,17635,20005,15587
20173,17687,20174,15569
20256,17739,20343,15551
20339,17791,20512,15533
20422,17843,20681,15515
