obj0,obj1,obj2
22485,31347,26811
22758,30714,28031
23141,29845,27152
23271,27695,27315
23322,27685,27420
23373,27675,27525
23424,27665,27630
23475,27655,27735
23526,27645,27840
23544,27062,28535
23595,27052,28640
23646,27042,28745
23697,27032,28850
23748,27022,28955
23799,27012,29060
23850,27002,29165
23901,26992,29270
23927,26193,27656
22604,31377,26808
22723,31407,26805
22842,31437,26802
22961,31467,26799
23080,31497,26796
23199,31527,26793
23318,31557,26790
23437,31587,26787
23556,31617,26784
23571,29648,25359
23978,26183,27761
24029,26173,27866
24080,26163,27971
24131,26153,28076
24182,26143,28181
24200,25560,28876
23690,29678,25356
23809,29708,25353
23928,29738,25350
24047,29768,25347
24166,29798,25344
24285,29828,25341
24404,29858,25338
24523,29888,25335
24642,29918,25332
24761,29948,25329
24810,29176,24732
24251,25550,28981
24302,25540,29086
24353,25530,29191
24404,25520,29296
24455,25510,29401
24506,25500,29506
24557,25490,29611
24608,25480,29716
24659,25470,29821
24710,25460,29926
24761,25450,30031
24812,25440,30136
24863,25430,30241
24914,25420,30346
24965,25410,30451
25016,25400,30556
25064,24719,32318
24929,29206,24729
25048,29236,24726
25167,29266,24723
25286,29296,24720
25405,29326,24717
25447,31031,24102
26533,29332,22650
26303,24247,31691
26714,23816,36373
27953,23344,35746
28198,31246,22380
23260,29875,27149
23379,29905,27146
23498,29935,27143
23390,27725,27312
23509,27755,27309
23574,29597,25450
23577,29546,25541
23580,29495,25632
23583,29444,25723
23586,29393,25814
23589,29342,25905
23592,29291,25996
23595,29240,26087
23598,29189,26178
23601,29138,26269
23604,29087,26360
23607,29036,26451
23610,28985,26542
23613,28934,26633
23616,28883,26724
23619,28832,26815
23622,28781,26906
23625,28730,26997
23628,27785,27306
23628,28679,27088
23577,27635,27945
23628,27625,28050
23679,27615,28155
23730,27605,28260
23631,28628,27179
23781,27595,28365
23832,27585,28470
23634,28577,27270
23753,28607,27267
24227,28146,25700
23747,27815,27303
23866,27845,27300
23985,27875,27297
24104,27905,27294
24223,27935,27291
23750,28658,27176
23747,28709,27085
23744,28760,26994
23741,28811,26903
23738,28862,26812
23735,28913,26721
23732,28964,26630
23729,29015,26539
24230,28095,25791
23726,29066,26448
24233,28044,25882
24236,27993,25973
23723,29117,26357
24239,27942,26064
24046,26223,27653
24165,26253,27650
24257,27636,26610
23720,29168,26266
24260,27585,26701
24242,27891,26155
23717,29219,26175
24245,27840,26246
24263,27534,26792
24248,27789,26337
24266,27483,26883
23714,29270,26084
24254,27687,26519
24251,27738,26428
24269,27432,26974
23711,29321,25993
24272,27381,27065
23708,29372,25902
24275,27330,27156
24278,27279,27247
23705,29423,25811
24281,27228,27338
23702,29474,25720
24284,26283,27647
24284,27177,27429
25067,25390,30661
24346,28176,25697
24465,28206,25694
24584,28236,25691
24703,28266,25688
25118,25380,30766
25169,25370,30871
24287,27126,27520
23699,29525,25629
25183,24749,32315
25220,25360,30976
25271,25350,31081
25302,24779,32312
25322,25340,31186
24290,27075,27611
25373,25330,31291
24409,27105,27608
25166,25721,27029
23696,29576,25538
25421,24809,32309
25424,25320,31396
24406,27156,27517
24765,27173,27213
24816,27163,27318
24403,26313,27644
24522,26343,27641
24641,26373,27638
25439,25088,28249
24867,27153,27423
24760,26403,27635
24403,27207,27426
24879,26433,27632
24510,27223,26688
24998,26463,27629
25117,26493,27626
24561,27213,26793
24612,27203,26898
24400,27258,27335
24663,27193,27003
24714,27183,27108
24397,27309,27244
23693,29627,25447
24813,29125,24823
24394,27360,27153
24391,27411,27062
24816,29074,24914
24388,27462,26971
24819,29023,25005
24385,27513,26880
24822,28296,25685
24822,28972,25096
24382,27564,26789
24825,28921,25187
24379,27615,26698
24629,27253,26685
24748,27283,26682
24867,27313,26679
24986,27343,26676
25105,27373,26673
24828,28870,25278
25224,27403,26670
25343,27433,26667
25462,27463,26664
25469,27623,25164
24376,27666,26607
25466,27674,25073
25472,27572,25255
24831,28819,25369
24373,27717,26516
24233,26133,28286
24284,26123,28391
25475,27521,25346
24834,28768,25460
24335,26113,28496
24370,27768,26425
24386,26103,28601
25524,29356,24714
25643,29386,24711
24837,28717,25551
24437,26093,28706
25762,29416,24708
25881,29446,24705
25478,27470,25437
25285,25751,27026
25404,25781,27023
26000,29476,24702
25496,27164,25983
24488,26083,28811
26103,29529,24443
24367,27819,26334
24840,28666,25642
25499,27113,26074
25481,27419,25528
24941,28326,25682
24364,27870,26243
25060,28356,25679
25179,28386,25676
25298,28416,25673
24959,28696,25639
25417,28446,25670
25502,27062,26165
25484,27368,25619
24361,27921,26152
25490,25078,28354
25487,27317,25710
25505,27011,26256
25540,24839,32306
25541,25068,28459
24956,28747,25548
24358,27972,26061
25493,27215,25892
25592,25058,28564
25490,27266,25801
25508,26960,26347
25643,25048,28669
25659,24869,32303
25694,25038,28774
24355,28023,25970
24953,28798,25457
25745,25028,28879
25511,26909,26438
25778,24899,32300
25796,25018,28984
24352,28074,25879
25847,25008,29089
25514,26858,26529
24950,28849,25366
25897,24929,32297
25898,24998,29194
25949,24988,29299
24349,28125,25788
25517,26807,26620
26000,24978,29404
26016,24959,32294
26051,24968,29509
24947,28900,25275
26102,24958,29614
25520,26756,26711
26153,24948,29719
26204,24938,29824
25523,25811,27020
25523,26705,26802
26255,24928,29929
24944,28951,25184
25526,26654,26893
25217,25711,27134
24941,29002,25093
25268,25701,27239
25529,26603,26984
25319,25691,27344
25585,27704,25070
25704,27734,25067
25823,27764,25064
25370,25681,27449
25942,27794,25061
25648,26633,26981
26889,25877,24947
26061,27824,25058
26180,27854,25055
26233,27379,24606
25421,25671,27554
25645,26684,26890
25642,25841,27017
25761,25871,27014
25880,25901,27011
25999,25931,27008
25642,26735,26799
26118,25961,27005
26237,25991,27002
26356,26021,26999
26475,26051,26996
26594,26081,26993
24938,29053,25002
26713,26111,26990
26832,26141,26987
25639,26786,26708
25636,26837,26617
25633,26888,26526
26306,24918,30034
25630,26939,26435
26357,24908,30139
24935,29104,24911
26408,24898,30244
25627,26990,26344
26422,24277,31688
26459,24888,30349
25624,27041,26253
26510,24878,30454
26119,29506,24699
26541,24307,31685
26561,24868,30559
25621,27092,26162
24932,29155,24820
26612,24858,30664
25618,27143,26071
26660,24337,31682
26663,24848,30769
26714,24838,30874
25615,27194,25980
26765,24828,30979
26779,24367,31679
26816,24818,31084
25612,27245,25889
26845,27259,25866
26867,24808,31189
25472,25661,27659
26898,24397,31676
26918,24798,31294
25523,25651,27764
25609,27296,25798
26590,27309,25341
26641,27299,25446
25574,25641,27869
26692,27289,25551
26969,24788,31399
26743,27279,25656
25625,25631,27974
26794,27269,25761
27017,24427,31673
25676,25621,28079
27020,24778,31504
25606,27347,25707
26335,27359,24816
25727,25611,28184
26386,27349,24921
26437,27339,25026
26536,29281,22741
27071,24768,31609
28266,25607,27782
26488,27329,25131
28317,25597,27887
26539,27319,25236
28026,24403,29609
27136,24457,31670
27255,24487,31667
27374,24517,31664
28368,25587,27992
27493,24547,31661
27612,24577,31658
26539,29230,22832
28215,25617,27677
27731,24607,31655
27850,24637,31652
27969,24667,31649
25603,27398,25616
28419,25577,28097
28470,25567,28202
26542,29179,22923
26284,27369,24711
28164,25627,27572
26545,29128,23014
25600,27449,25525
26548,29077,23105
28113,25637,27467
25597,27500,25434
26551,29026,23196
28062,25647,27362
26554,28975,23287
25594,27551,25343
26557,28924,23378
28011,25657,27257
26560,28873,23469
26563,28822,23560
25591,27602,25252
27960,25667,27152
26566,28771,23651
27909,25677,27047
26569,28720,23742
28316,24226,35701
25588,27653,25161
26572,28669,23833
27858,25687,26942
26575,28618,23924
26578,28567,24015
26940,25867,25052
27807,25697,26837
26991,25857,25157
27042,25847,25262
26581,28516,24106
27093,25837,25367
27144,25827,25472
27195,25817,25577
26584,28465,24197
27756,25707,26732
27246,25807,25682
27297,25797,25787
26587,28414,24288
27348,25787,25892
27399,25777,25997
27450,25767,26102
27705,25717,26627
26590,28363,24379
27501,25757,26207
27552,25747,26312
26593,28312,24470
27603,25737,26417
27654,25727,26522
26596,28261,24561
27189,27830,22991
27219,27320,23901
27222,27269,23992
27225,27218,24083
27192,27779,23082
27228,27167,24174
27195,27728,23173
27231,27116,24265
27198,27677,23264
27234,27065,24356
27201,27626,23355
27237,27014,24447
27204,27575,23446
27240,26963,24538
27207,27524,23537
27216,27371,23810
27210,27473,23628
27243,26912,24629
27213,27422,23719
27246,26861,24720
27249,26810,24811
27252,26759,24902
28201,31195,22471
28204,31144,22562
