obj0,obj1,obj2,cpu
29830,44343,39260,126.428
37240,36451,37332,126.626
33814,40633,31506,126.629
39267,35039,37100,126.632
37605,35938,36885,126.721
34179,40120,31059,126.724
39632,34526,36653,126.727
37839,36594,34761,126.733
40422,34718,36411,126.899
40892,34786,36391,126.902
38395,36130,36643,126.919
34969,40312,30817,126.922
38865,36198,36623,126.933
35439,40380,30797,126.939
40510,35290,36333,132.098
41300,35482,36091,132.264
41770,35550,36071,132.267
38212,37235,34479,137.618
40887,36183,35879,137.624
39094,38251,33987,137.632
38577,36722,34032,137.73
41252,35670,35432,137.735
39459,37738,33540,137.743
42042,35862,35190,137.935
42512,35930,35170,137.947
39367,36914,33790,137.957
40249,37930,33298,137.966
39837,36982,33770,137.975
40719,37998,33278,137.984
42130,36434,35112,143.376
34775,37997,41630,195.252
35009,38653,39506,195.255
29816,44986,37347,195.493
34761,38640,39717,195.494
31335,42822,33891,195.497
34995,39296,37593,195.505
30071,43087,35602,195.617
35016,36741,37972,195.618
31590,40923,32146,195.621
37043,35329,37740,195.622
35250,37397,35848,195.628
35242,38412,37723,195.633
31331,43347,35340,195.762
32850,41183,31884,195.778
35988,37525,35119,197.931
38663,36473,36519,197.934
36870,38541,34627,197.94
37334,37912,34694,197.975
38124,38104,34452,198.072
31349,42179,35804,199.708
29808,46001,39222,199.917
30170,42971,36116,199.969
35115,36625,38486,199.978
31689,40807,32660,199.986
37142,35213,38254,199.994
35349,37281,36362,200.016
30063,44102,37477,200.066
35008,37756,39847,200.069
31582,41938,34021,200.073
30535,42458,35669,200.095
35480,36112,38039,200.104
32054,40294,32213,200.108
37507,34700,37807,200.116
35714,36768,35915,200.125
38303,35589,37478,200.168
38297,34892,37565,200.227
31325,42650,35427,200.234
36270,36304,37797,200.257
32844,40486,31971,200.261
38385,35464,37487,200.502
39175,35656,37245,200.559
36087,37409,35633,200.627
36452,36896,35186,200.653
39127,35844,36586,200.658
37248,37785,34857,200.691
38130,38801,34365,200.693
39917,36036,36344,200.705
37242,37088,34944,200.712
31947,40809,32554,201.3
36797,39284,34051,201.321
36916,39246,34187,201.322
34672,39458,35205,201.327
34791,39420,35341,201.329
30428,42973,36010,201.497
31828,40847,32418,201.501
30654,42420,35805,201.516
30773,42382,35941,201.517
35964,39550,33099,201.521
36083,39512,33235,201.522
33244,39914,33573,201.527
33363,39876,33709,201.528
30190,43049,35738,201.641
31709,40885,32282,201.644
34417,40044,31331,201.657
34536,40006,31467,201.659
36440,39398,33643,201.659
36559,39360,33779,201.66
37035,39208,34323,201.661
37154,39170,34459,201.662
32530,40142,32757,201.667
32649,40104,32893,201.668
34553,39496,35069,201.669
30408,42895,36388,201.797
