obj0,obj1,obj2,obj3,cpu
49264,32006,33947,33407,39.0433
46929,31614,33773,35966,39.0506
46100,31640,39304,31657,39.057
44886,31913,38294,34786,39.0674
48709,32269,34546,33788,39.0968
46374,31877,34372,36347,39.1044
45545,31903,39903,32038,39.1108
44331,32176,38893,35167,39.1192
49256,33241,32758,33539,40.5506
46921,32849,32584,36098,40.5583
46092,32875,38115,31789,40.5651
44878,33148,37105,34918,40.5751
48701,33504,33357,33920,40.6052
46366,33112,33183,36479,40.6122
45537,33138,38714,32170,40.6185
44323,33411,37704,35299,40.6273
49163,33248,34519,33636,45.1532
46828,32856,34345,36195,45.1622
45999,32882,39876,31886,45.169
44785,33155,38866,35015,45.18
47321,36139,40178,25758,55.0221
44157,35773,45535,24008,55.0304
46123,39316,39755,26170,55.0336
48538,38296,39742,24425,55.0383
42959,38950,45112,24420,55.0423
45374,37930,45099,22675,55.0481
47313,37374,38989,25890,55.9134
44149,37008,44346,24140,55.9215
49653,42430,38711,24274,57.3492
46489,42064,44068,22524,57.3594
40612,42728,47286,26728,63.3526
43078,37772,37813,30238,63.4106
43685,33901,39640,35272,63.4159
42471,34174,38630,38401,63.4236
44295,38688,37054,27035,63.4315
47832,34283,31019,31730,63.4535
43158,35119,37303,29182,63.4634
44668,33917,36376,29980,63.4744
43454,34190,35366,33109,63.4881
43130,34164,40239,35653,63.5012
41916,34437,39229,38782,63.509
43133,35353,38470,35579,63.5306
39387,41952,46571,28413,64.8534
43070,37912,36339,28720,64.922
43677,34041,38166,33754,64.9271
42463,34314,37156,36883,64.9347
47824,35518,29830,31862,64.9652
43150,36354,36114,29314,64.9753
44660,35152,35187,30112,64.9865
43446,35425,34177,33241,65.0005
43122,34304,38765,34135,65.0136
41908,34577,37755,37264,65.022
48911,38477,30327,31471,67.129
44273,39253,36272,29031,67.1386
45747,38111,35684,29721,67.1495
48903,39712,29138,31603,67.8745
44265,40488,35083,29163,67.8853
45739,39346,34495,29853,67.897
42362,35556,37728,37112,69.9525
50498,39195,35807,27889,71.936
38181,42085,47035,33060,75.9511
39398,43001,46276,29857,75.9649
45417,36544,31355,35345,76.054
40743,37380,37639,32797,76.0662
42253,36178,36712,33595,76.0749
38700,37679,42160,31617,76.0853
46634,37460,30596,32142,76.0908
41960,38296,36880,29594,76.1005
43470,37094,35953,30392,76.1099
39917,38595,41401,28414,76.1195
45493,35511,37477,26623,76.1248
47453,36410,33542,30087,76.132
45497,33891,30845,34289,76.1384
45118,36018,33368,32646,76.1484
47317,33797,38868,30324,76.1565
45885,36074,35940,28647,76.1679
44671,36347,34930,31776,76.192
38173,42225,45561,31542,77.4441
45409,36684,29881,33827,77.5462
40735,37520,36165,31279,77.5557
42245,36318,35238,32077,77.564
38692,37819,40686,30099,77.5737
45485,36746,36288,26755,77.611
47445,37645,32353,30219,77.6188
45489,35126,29656,34421,77.625
45110,37253,32179,32778,77.6351
43390,43814,35694,31568,78.5394
41347,44113,40215,30388,78.557
46608,39645,36446,26472,79.2656
48532,40604,32850,29828,79.2725
46964,40268,35248,28388,79.3079
45750,40541,34238,31517,79.3319
46600,40880,35257,26604,79.8362
48524,41839,31661,29960,79.844
46568,39320,28964,34162,79.8508
46189,41447,31487,32519,79.8606
44986,35747,40004,28317,82.1958
44514,33875,34109,39581,83.9386
43082,36152,31181,37904,83.9435
39914,37406,43170,28488,83.9616
41039,36451,35702,36724,83.9747
40660,38578,38225,35081,83.9849
44299,37068,30422,34701,83.9928
46255,39587,33119,30499,83.999
43920,39195,32945,33058,84.0062
41131,38322,42411,25285,84.0118
42256,37367,34943,33521,84.0253
50481,34163,33511,32074,84.0385
46710,37668,37041,25290,84.0436
49049,36440,30583,30397,84.0474
48670,38567,33106,28754,84.055
48146,33771,33337,34633,84.0597
46714,36048,30409,32956,84.065
44375,37276,36867,27849,84.0723
46335,38175,32932,31313,84.0843
42329,35145,42834,24873,84.0896
43546,37302,42398,23540,84.0961
44289,36044,38899,28337,84.1031
41115,35418,41824,28002,84.1181
42332,37575,41388,26669,84.126
43075,36317,37889,31466,84.1352
43959,34138,34708,39962,84.149
45176,35054,33949,36759,84.1985
44506,34015,32635,38063,84.893
43074,36292,29707,36386,84.8979
45030,38811,32404,32184,84.9035
42695,38419,32230,34743,84.9108
39906,37546,41696,26970,84.9161
41866,38445,37761,30434,84.923
41031,36591,34228,35206,84.9293
40652,38718,36751,33563,84.9397
42321,36380,41645,25005,85.0416
44281,37279,37710,28469,85.0556
41107,36653,40635,28134,85.0704
43951,34278,33234,38444,85.1009
45693,42646,29575,36567,85.4548
42561,43840,41225,27259,85.473
47825,41802,36010,25139,85.7378
50128,40634,29891,30138,85.7415
49749,42761,32414,28495,85.7492
47793,40242,29717,32697,85.7591
45490,41410,35836,27698,85.7662
47414,42369,32240,31054,85.7773
43444,39279,41803,24722,85.7826
44661,41436,41367,23389,85.7889
43447,41709,40357,26518,85.8198
43436,40514,40614,24854,86.0992
42222,40787,39604,27983,86.1269
44405,35257,33207,38292,86.9843
43290,36128,31557,38148,89.4761
43342,36122,31651,38209,89.4779
42305,36172,36806,33656,89.5149
44975,36990,31644,35494,89.5539
45027,36984,31738,35555,89.5556
45749,35407,37401,27011,89.6743
45813,35381,37382,27108,89.6752
47988,34265,31301,31913,89.6927
48040,34259,31395,31974,89.6948
46069,33825,31879,34960,89.7443
46121,33819,31973,35021,89.746
43414,35015,37227,29570,89.764
43478,34989,37208,29667,89.7656
44887,37068,36715,28625,89.7723
44951,37042,36696,28722,89.7745
45950,35680,33121,33907,89.7839
46014,35654,33102,34004,89.7871
42777,34963,42701,25552,89.8214
42841,34937,42682,25649,89.823
43802,37198,42322,23928,89.8405
43866,37172,42303,24025,89.8428
44720,33911,36470,30041,89.8525
44772,33905,36564,30102,89.8543
42780,37393,41255,27348,89.9213
42844,37367,41236,27445,89.9241
38237,42199,45542,31639,90.1349
38301,42173,45523,31736,90.1365
39970,37520,41677,27067,90.2013
40034,37494,41658,27164,90.2029
41930,38419,37742,30531,90.218
47597,35888,35661,29956,90.2845
47661,35862,35642,30053,90.2853
48405,37255,32068,31674,90.292
46009,35066,30596,35031,90.3083
46061,35060,30690,35092,90.3101
44537,37175,37634,28857,90.3759
44601,37149,37615,28954,90.3781
48588,41813,31642,30057,90.7564
48652,41787,31623,30154,90.7581
42286,40761,39585,28080,90.8264
42350,40735,39566,28177,90.8288
43238,36134,31463,38087,91.2238
44070,36038,32967,39063,91.2261
44122,36032,33061,39124,91.2279
40810,37042,42904,29846,91.2554
40874,37016,42885,29943,91.257
42357,36166,36900,33717,91.2714
41923,36349,37300,37761,91.276
41975,36343,37394,37822,91.2786
44871,37002,31456,35372,91.3143
44923,36996,31550,35433,91.316
42152,38218,36823,29885,91.3418
42216,38192,36804,29982,91.3435
44432,38987,32793,33834,91.3527
44496,38961,32774,33931,91.357
41195,38296,42392,25382,91.3727
41259,38270,42373,25479,91.3743
45621,35459,37439,26817,91.4738
45685,35433,37420,26914,91.4748
46581,35069,37154,28272,91.4757
46645,35043,37135,28369,91.4767
47936,34271,31207,31852,91.497
49340,34109,33745,33499,91.4986
45705,33867,31221,34533,91.5572
45757,33861,31315,34594,91.559
43222,35093,37284,29279,91.5884
44439,37250,36848,27946,91.6046
45886,35706,33140,33810,91.6155
42393,35119,42815,24970,91.6705
44249,34365,42264,27783,91.672
44313,34339,42245,27880,91.6736
43738,37224,42341,23831,91.7003
44417,35992,38861,28531,91.734
44481,35966,38842,28628,91.7364
42011,35054,41558,29360,91.7988
42075,35028,41539,29457,91.8012
42396,37549,41369,26766,91.8234
39643,41848,46495,28801,92.075
39707,41822,46476,28898,92.0759
45825,36636,30633,34315,92.0932
45877,36630,30727,34376,92.0942
43594,36232,30647,36996,92.095
43646,36226,30741,37057,92.0968
43262,37834,36282,29011,92.109
43326,37808,36263,29108,92.1101
43719,38003,31926,36295,92.137
41239,36567,34604,35450,92.2217
41291,36561,34698,35511,92.2245
41060,36857,39983,33688,92.2366
41124,36831,39964,33785,92.2387
43044,36051,39394,36695,92.24
46253,36434,36060,27919,92.2832
46317,36408,36041,28016,92.2841
47876,35512,29924,31923,92.2937
47509,37619,32334,30316,92.2946
47573,37593,32315,30413,92.2964
45593,35114,29844,34543,92.3171
45645,35108,29938,34604,92.3189
45494,37097,32065,33360,92.346
45558,37071,32046,33457,92.3495
43857,35756,41189,27333,92.3758
43921,35730,41170,27430,92.3774
44345,37253,37691,28566,92.4153
44409,37227,37672,28663,92.4177
42323,36159,40274,29977,92.4503
42387,36133,40255,30074,92.4527
50069,42631,32319,28980,92.6671
50133,42605,32300,29077,92.6696
44725,41410,41348,23486,92.7457
44789,41384,41329,23583,92.7479
47048,40698,35124,27283,92.8753
47112,40672,35105,27380,92.8763
45033,40176,34855,30327,92.91
45097,40150,34836,30424,92.9116
45895,39328,34777,30036,92.953
45947,39322,34871,30097,92.9549
38373,42007,46978,33351,93.3515
38437,41981,46959,33448,93.3535
43186,36140,31369,38026,93.3731
43914,36056,32685,38880,93.376
43966,36050,32779,38941,93.3777
41383,37120,37449,33767,93.3882
41447,37094,37430,33864,93.3898
39978,37380,43151,28585,93.41
41403,36409,36360,37151,93.4263
41455,36403,36454,37212,93.4289
47258,37388,31724,32874,93.4698
44403,37056,30610,34823,93.4718
44455,37050,30704,34884,93.4737
46639,39431,33005,31081,93.4893
46703,39405,32986,31178,93.4912
42024,38270,36861,29691,93.5079
42088,38244,36842,29788,93.5098
42856,37932,36614,30952,93.511
42920,37906,36595,31049,93.5127
44240,39065,32850,33543,93.5215
44304,39039,32831,33640,93.525
42308,37361,35037,33582,93.6102
42360,37355,35131,33643,93.6129
40557,38335,41211,29384,93.6316
45557,35485,37458,26720,93.6924
45877,35355,37363,27205,93.6952
45941,35329,37344,27302,93.6963
47286,37434,36870,26163,93.7105
47350,37408,36851,26260,93.7121
47884,34277,31113,31791,93.7241
48248,34235,31771,32218,93.7258
48300,34229,31865,32279,93.7269
49101,36434,30677,30458,93.7312
47517,36384,33523,30184,93.7473
49374,38281,32897,29821,93.7703
49438,38255,32878,29918,93.773
45653,33873,31127,34472,93.8085
45809,33855,31409,34655,93.8109
45861,33849,31503,34716,93.8128
46766,36042,30503,33017,93.8327
43350,35041,37246,29473,93.8478
44438,34599,36923,31122,93.8502
44502,34573,36904,31219,93.852
44503,37224,36829,28043,93.878
45822,35732,33159,33713,93.889
46399,38149,32913,31410,93.9199
46463,38123,32894,31507,93.9242
42457,35093,42796,25067,93.9629
42521,35067,42777,25164,93.9647
43865,34521,42378,27201,93.966
43929,34495,42359,27298,93.9678
44505,34261,42188,28171,93.9692
44569,34235,42169,28268,93.971
43674,37250,42360,23734,94.0077
45916,33773,38632,31444,94.0379
45968,33767,38726,31505,94.04
44353,36018,38880,28434,94.0568
41499,35262,41710,28584,94.1464
41563,35236,41691,28681,94.1491
42652,37445,41293,27154,94.1881
42716,37419,41274,27251,94.1912
43922,34136,36212,33658,94.2161
43974,34130,36306,33719,94.2188
39451,41926,46552,28510,94.4833
45461,36678,29975,33888,94.5023
45513,36672,30069,33949,94.5039
43334,36262,30177,36691,94.5063
43386,36256,30271,36752,94.5082
44218,36160,31775,37728,94.5092
44270,36154,31869,37789,94.511
43198,37860,36301,28914,94.5249
45350,38681,32309,32669,94.5286
40799,37494,36146,31376,94.5502
43463,38107,32002,35907,94.5656
43527,38081,31983,36004,94.569
42713,36264,36084,32626,94.6245
42765,36258,36178,32687,94.6268
41083,36585,34322,35267,94.6798
38756,37793,40667,30196,94.7064
41700,36597,39793,34658,94.7081
41764,36571,39774,34755,94.7107
45869,36590,36174,27337,94.7752
45933,36564,36155,27434,94.7762
47341,35992,35737,29568,94.7773
47405,35966,35718,29665,94.7783
48240,35470,30582,32350,94.7881
48292,35464,30676,32411,94.7895
48021,37411,32182,31092,94.793
48085,37385,32163,31189,94.795
45541,35120,29750,34482,94.8195
45853,35084,30314,34848,94.8222
45905,35078,30408,34909,94.8242
45174,37227,32160,32875,94.8666
43089,36068,41417,26169,94.9044
43153,36042,41398,26266,94.9063
45076,35104,35939,30600,94.9485
45128,35098,36033,30661,94.9504
44473,37201,37653,28760,94.9727
44665,37123,37596,29051,94.9745
41619,36445,40483,28910,95.0151
41683,36419,40464,29007,95.0176
42835,35951,40122,30753,95.0197
42899,35925,40103,30850,95.0223
48657,41464,35763,26400,95.2327
48721,41438,35744,26497,95.2343
49015,38465,30515,31593,95.2489
49877,42709,32376,28689,95.2677
49941,42683,32357,28786,95.2705
50389,42501,32224,29465,95.2719
50453,42475,32205,29562,95.2746
45810,41280,35741,28183,95.3096
45874,41254,35722,28280,95.312
44917,41332,41291,23777,95.3726
44981,41306,41272,23874,95.3751
46728,40828,35219,26798,95.5307
46792,40802,35200,26895,95.5317
47816,40386,34896,28447,95.5328
47880,40360,34877,28544,95.5338
49007,39700,29326,31725,95.5402
49059,39694,29420,31786,95.5416
44777,40280,34931,29939,95.5712
44841,40254,34912,30036,95.5729
45843,39334,34683,29975,95.6321
38245,42059,47016,33157,96.0621
38309,42033,46997,33254,96.064
45469,36538,31449,35406,96.0774
43134,36146,31275,37965,96.0784
43498,36104,31933,38392,96.0841
43550,36098,32027,38453,96.0861
44018,36044,32873,39002,96.0871
41319,37146,37468,33670,96.0967
40042,37354,43132,28682,96.1208
40106,37328,43113,28779,96.1228
42669,36130,37464,34083,96.1374
42721,36124,37558,34144,96.1394
41351,36415,36266,37090,96.1416
41767,36367,37018,37578,96.1451
41819,36361,37112,37639,96.1477
42079,36331,37582,37944,96.1488
40724,38552,38206,35178,96.1878
47050,37412,31348,32630,96.2034
47102,37406,31442,32691,96.2048
44351,37062,30516,34762,96.2074
44715,37020,31174,35189,96.2101
44767,37014,31268,35250,96.2122
46383,39535,33081,30693,96.2256
46447,39509,33062,30790,96.2276
42728,37984,36652,30758,96.2559
42792,37958,36633,30855,96.2578
44176,39091,32869,33446,96.2676
44368,39013,32812,33737,96.2719
40493,38361,41230,29287,96.425
46325,35173,37230,27884,96.4956
46389,35147,37211,27981,96.497
47094,37512,36927,25872,96.5099
47158,37486,36908,25969,96.5116
47670,37278,36756,26745,96.513
48092,34253,31489,32035,96.5309
48144,34247,31583,32096,96.5323
48560,34199,32335,32584,96.5335
48612,34193,32429,32645,96.5349
48285,36072,33295,31348,96.5611
48349,36046,33276,31445,96.5631
49310,38307,32916,29724,96.594
45601,33879,31033,34411,96.6404
45913,33843,31597,34777,96.6458
45965,33837,31691,34838,96.6479
43286,35067,37265,29376,96.697
43734,34885,37132,30055,96.7024
43798,34859,37113,30152,96.7043
44695,37146,36772,28334,96.7553
44759,37120,36753,28431,96.7578
45015,37016,36677,28819,96.7613
45438,35888,33273,33131,96.7706
45502,35862,33254,33228,96.774
42713,34989,42720,25455,96.8818
42905,34911,42663,25746,96.8847
42969,34885,42644,25843,96.8865
44057,34443,42321,27492,96.888
44121,34417,42302,27589,96.8899
44377,34313,42226,27977,96.8926
43610,37276,42379,23637,96.9463
44058,37094,42246,24316,96.9563
44122,37068,42227,24413,96.9587
44928,33887,36846,30285,96.9949
44980,33881,36940,30346,96.9972
44673,35888,38785,28919,97.0277
41435,35288,41729,28487,97.1493
41819,35132,41615,29069,97.1529
41883,35106,41596,29166,97.1555
42395,34898,41444,29942,97.1571
42459,34872,41425,30039,97.1596
42524,37497,41331,26960,97.2186
42588,37471,41312,27057,97.2218
43818,34148,36024,33536,97.2644
43870,34142,36118,33597,97.2672
