obj0,obj1,obj2,obj3,obj4,cpu
27797,11097,19053,19715,13843,0.0635912
27998,10204,18948,20504,15337,0.0802091
19061,17581,19192,28595,9874,0.0971042
15315,14369,14855,19773,10702,0.106233
15516,13476,14750,20562,12196,0.129303
15415,14946,15323,19737,11861,0.136211
14280,16755,14164,17374,13810,0.142353
14851,20456,14261,22009,11495,0.151714
20617,14271,15515,16845,13569,0.157073
14180,16178,13696,17410,12651,0.163987
14671,13346,14574,19777,12872,0.172132
13536,15155,13415,17414,14821,0.177294
20818,13378,15410,17634,15063,0.192811
14381,15285,13591,18199,14145,0.199568
22445,12759,17661,20371,13324,0.549407
22600,12724,17722,20384,13381,0.551859
16505,15653,14611,17605,13506,0.568813
16660,15618,14672,17618,13563,0.573172
24297,13295,17963,18701,14609,0.748162
24527,13234,18116,18817,14674,0.750807
22135,12829,17539,20345,13210,0.777269
22290,12794,17600,20358,13267,0.779742
23530,12514,18088,20462,13723,0.782443
23685,12479,18149,20475,13780,0.784962
14955,16003,14001,17475,12936,0.812693
15110,15968,14062,17488,12993,0.817155
18365,15233,15343,17761,14190,0.821427
18520,15198,15404,17774,14247,0.826152
24958,12280,18164,19722,16233,0.909071
25188,12219,18317,19838,16298,0.911849
17996,12916,15726,20770,13108,0.960575
18151,12881,15787,20783,13165,0.963105
15466,15040,14018,18290,14544,1.01123
15621,15005,14079,18303,14601,1.01568
22457,13783,16739,17773,14089,1.12347
22687,13722,16892,17889,14154,1.12612
26367,12746,19340,19745,15194,1.12869
26597,12685,19493,19861,15259,1.13139
21980,12864,17478,20332,13153,1.15891
22755,12689,17783,20397,13438,1.16866
14335,16143,13757,17423,12708,1.21061
14490,16108,13818,17436,12765,1.21534
16040,15758,14428,17566,13335,1.21973
16195,15723,14489,17579,13392,1.22443
18055,15303,15221,17735,14076,1.22868
18210,15268,15282,17748,14133,1.23325
22428,12951,16481,18446,15518,1.35386
22658,12890,16634,18562,15583,1.35663
27028,11731,19541,20766,16818,1.35922
27258,11670,19694,20882,16883,1.36202
17841,12951,15665,20757,13051,1.43888
26211,11061,18959,21459,16129,1.44316
26366,11026,19020,21472,16186,1.44571
15156,15110,13896,18264,14430,1.53042
15311,15075,13957,18277,14487,1.53496
20611,17231,19802,28725,10444,1.70052
20766,17196,19863,28738,10501,1.70229
16246,20141,14810,22126,12008,1.70966
21767,13966,16280,17425,13894,1.72319
21997,13905,16433,17541,13959,1.72585
24067,13356,17810,18585,14544,1.72844
24757,13173,18269,18933,14739,1.73428
27287,12502,19952,20209,15454,1.73689
27517,12441,20105,20325,15519,1.73955
21515,12969,17295,20293,12982,1.76262
21670,12934,17356,20306,13039,1.76529
23220,12584,17966,20436,13609,1.78069
23375,12549,18027,20449,13666,1.78338
27715,11569,19735,20813,15262,1.78594
14800,16038,13940,17462,12879,1.84953
15885,15793,14367,17553,13278,1.85732
16350,15688,14550,17592,13449,1.86487
16815,15583,14733,17631,13620,1.87231
16970,15548,14794,17644,13677,1.87665
13761,15077,13691,17723,14845,1.95576
13836,15051,13783,17826,14853,1.95863
22198,13012,16328,18330,15453,2.01386
23118,12768,16940,18794,15713,2.01824
23348,12707,17093,18910,15778,2.02101
26798,11792,19388,20650,16753,2.02384
16136,13336,14994,20614,12424,2.1338
16291,13301,15055,20627,12481,2.13641
18771,12741,16031,20835,13393,2.14285
18926,12706,16092,20848,13450,2.14559
27451,10781,19447,21563,16585,2.14844
27606,10746,19508,21576,16642,2.15135
14691,15215,13713,18225,14259,2.2853
14846,15180,13774,18238,14316,2.2901
15776,14970,14140,18316,14658,2.30095
15931,14935,14201,18329,14715,2.30629
20146,17336,19619,28686,10273,2.54117
20301,17301,19680,28699,10330,2.54302
15316,20351,14444,22048,11666,2.55418
15471,20316,14505,22061,11723,2.55815
20847,14210,15668,16961,13634,2.57568
22227,13844,16586,17657,14024,2.57844
