obj0,obj1,obj2
-1025,-644,-375
-986,-636,-409
-972,-743,-416
-967,-619,-423
-966,-789,-512
-937,-674,-515
-926,-795,-571
-882,-640,-598
-1017,-820,-285
-880,-501,-686
-777,-508,-695
-759,-528,-706
-752,-423,-751
-1010,-838,-352
-1009,-876,-10
-726,-474,-763
-679,-626,-778
-613,-422,-812
-997,-931,-334
-485,-648,-830
-392,-578,-835
-990,-1070,-102
-985,-825,-408
-387,-399,-847
-362,-557,-862
-332,-536,-889
-866,-781,-602
-863,-672,-644
-859,-687,-652
-934,-787,-515
-828,-527,-678
-200,-453,-899
-878,-683,-583
-812,-728,-654
-736,-648,-718
-807,-529,-668
-792,-542,-656
-790,-857,-669
-956,-884,-420
-789,-549,-679
-788,-629,-683
-734,-646,-728
-790,-782,-676
-970,-929,-397
-948,-803,-429
-172,-438,-910
-766,-669,-691
-937,-799,-466
-762,-680,-695
-867,-687,-578
-929,-906,-502
-985,-946,-109
-739,-690,-701
-965,-934,-226
-963,-992,-292
-709,-647,-751
-81,-480,-918
-840,-750,-619
-836,-738,-652
-921,-815,-519
-80,-369,-948
-690,-491,-755
-785,-658,-683
-915,-861,-549
-598,-700,-781
-539,-769,-795
-781,-787,-681
-895,-908,-562
-827,-755,-620
-837,-841,-579
-823,-871,-619
-810,-801,-627
-534,-570,-809
-833,-856,-587
-841,-820,-569
-797,-922,-631
-958,-952,-293
-957,-937,-393
-794,-833,-632
-729,-688,-722
-759,-709,-695
-810,-876,-620
-953,-1051,-365
-919,-994,-449
-904,-923,-509
-677,-730,-725
-718,-828,-689
-713,-704,-696
-704,-824,-717
-654,-752,-737
-957,-1056,-152
-650,-751,-739
-641,-685,-757
-940,-1155,-379
-910,-968,-490
-604,-665,-771
-608,-790,-744
-487,-618,-797
-4,-404,-953
-822,-922,-565
-760,-789,-680
-813,-947,-566
-812,-949,-597
-753,-878,-671
-895,-919,-522
-591,-772,-766
-868,-1001,-553
-891,-959,-516
-626,-861,-724
17,-182,-956
-612,-806,-730
52,-439,-989
-565,-767,-770
-423,-651,-816
-669,-839,-678
-565,-714,-777
-397,-758,-801
-664,-884,-694
-316,-613,-840
-396,-673,-818
-321,-734,-835
-260,-648,-876
-724,-968,-652
-907,-975,-474
-542,-804,-734
-500,-809,-760
-393,-689,-805
-373,-700,-827
-543,-852,-727
-917,-1028,-438
-884,-1014,-488
-703,-883,-659
-457,-842,-765
-674,-898,-653
-344,-715,-821
-662,-891,-674
-772,-979,-601
-457,-786,-786
-760,-965,-608
-649,-901,-672
-786,-1034,-575
-759,-935,-615
-603,-906,-724
-401,-789,-766
-198,-651,-862
-371,-843,-779
-185,-681,-842
-642,-924,-673
-140,-528,-908
-285,-751,-827
-417,-915,-740
-636,-920,-674
-209,-770,-807
-176,-789,-812
-175,-670,-876
-184,-611,-877
-170,-549,-881
-231,-752,-805
-138,-740,-837
-364,-863,-749
-145,-633,-878
-102,-684,-847
-139,-671,-843
-85,-688,-846
-71,-567,-895
-573,-921,-688
-73,-733,-839
-620,-965,-653
-536,-954,-687
-63,-706,-848
-322,-853,-771
-53,-760,-817
-51,-572,-890
-7,-725,-853
-38,-581,-891
-467,-924,-693
-866,-1062,-526
-281,-866,-754
-24,-603,-882
-452,-915,-694
-881,-1057,-384
26,-711,-903
-450,-955,-701
-61,-491,-940
4,-582,-888
25,-607,-895
-38,-547,-918
-158,-640,-877
-709,-1071,-611
-750,-1027,-576
-682,-1018,-646
-35,-554,-906
-12,-576,-918
-835,-1064,-538
-494,-965,-658
-563,-1007,-652
1,-494,-926
54,-578,-906
131,-542,-921
164,-534,-923
32,-421,-945
-860,-1077,-482
108,-456,-950
142,-340,-994
-859,-1073,-484
-837,-1094,-474
-808,-1095,-530
172,-319,-1021
-645,-1074,-609
-803,-1117,-454
-796,-1104,-503
-704,-1116,-509
-756,-1108,-463
-755,-1110,-494
-733,-1128,-496
145,-369,-994
-753,-1153,-458
-776,-1148,-446
175,-348,-1021
