obj0,obj1,obj2
1984,4358,5781
1995,4355,5690
2012,4492,5294
2023,4489,5203
2120,4170,5054
2131,4167,4963
2140,5040,4926
2151,5037,4835
2163,4718,4752
2220,4677,4619
2231,4674,4528
2271,4396,4512
2280,5269,4475
2291,5266,4384
2338,4797,4324
2349,4794,4233
2360,4906,4168
1988,3867,5972
2371,4903,4077
2503,4796,4036
2539,5048,3926
2550,5045,3835
2571,4752,3812
2605,5184,3786
2631,5344,3668
1999,3864,5881
2016,4001,5485
2014,4027,5854
2152,4721,4843
1990,3773,6233
2650,4667,3593
2027,3998,5394
2689,4872,3517
2001,3770,6142
2070,3410,5926
2036,4411,5386
2321,4935,4457
2042,4161,5367
2047,4408,5295
2711,4981,3361
2053,4158,5276
2119,4431,5247
2167,4227,4943
2181,4706,4908
2182,4390,4916
2193,4387,4825
2042,3826,5838
2018,3907,5746
2775,5311,3297
2053,3823,5747
2238,4290,4759
2338,4613,4481
2029,3904,5655
2849,5273,3294
2890,5123,3119
2244,4596,4711
2040,3920,5577
2075,3992,5383
2249,4287,4668
2077,4077,5368
2124,3679,5245
2081,3407,5835
2255,4593,4620
2094,3664,5547
2051,3917,5486
2260,4399,4603
2368,4466,4397
2261,4343,4601
2238,4106,4916
2135,3676,5154
2155,3351,6071
2064,3995,5474
2105,3661,5456
2379,4463,4306
2144,4089,5146
2150,3839,5127
2155,4086,5055
2954,5453,3055
2161,3163,6119
2401,4572,4150
2252,4227,4877
2340,4235,4504
2363,4567,4487
2161,3836,5036
2390,4575,4241
2200,4006,4955
2253,3796,4859
2263,4224,4786
2967,5393,2999
2548,4679,4032
2550,4160,4028
2096,3545,5732
2557,4966,3957
2635,5082,3748
2274,4265,4784
2275,3905,4703
2264,3908,4794
2648,5022,3692
3017,4874,2930
2107,3542,5641
2569,4717,3999
2301,4065,4585
2324,4362,4563
2381,4344,4491
2242,3799,4950
2548,4515,4127
2285,4262,4693
2392,4456,4426
2611,4474,3796
2403,4453,4335
2290,4068,4676
2411,4260,4426
2120,3633,5599
2126,3585,5506
2150,3504,5598
2450,4538,4270
3078,4765,2920
2422,4257,4335
3094,5144,2810
2172,3160,6028
2166,3348,5980
2246,3104,6264
2465,4522,4304
2471,4245,4247
2161,3501,5507
2400,4148,4491
2185,3417,5740
2510,4415,4166
2137,3582,5415
2187,3298,5925
2185,3755,5128
2389,4151,4582
2148,3598,5337
2196,3414,5649
2257,3101,6173
2198,3295,5834
2573,4633,3997
2580,4714,3908
2279,3097,6229
2290,3094,6138
2308,3067,5643
2445,4085,4365
2159,3595,5246
2255,3702,5120
2215,3432,5438
2585,4314,3914
2327,3740,5095
2217,3314,5450
2402,4029,4676
3100,4874,2764
2310,2973,5904
2330,3777,5015
2424,4138,4520
2443,4050,4552
2226,3429,5347
2338,3737,5004
2595,4671,3904
2447,3991,4626
2431,3988,4697
2219,3220,5711
2252,3589,5229
2348,3671,5205
2328,3871,4754
2354,3696,5107
2355,3661,4987
3164,5204,2700
2352,3790,4846
2366,3658,4896
2241,3592,5320
2368,3564,5157
2243,3474,5332
2454,4047,4461
2469,4004,4457
2452,3681,4658
2254,3471,5241
2480,4207,4343
2252,3108,6251
2392,3818,4778
2495,4164,4339
2478,3841,4540
2391,3598,5100
2230,3217,5620
2250,3202,5990
2263,3105,6160
2321,2970,5813
2341,2955,6183
3218,5125,2532
2402,3639,5098
2411,3623,5051
2261,3199,5899
2554,3669,4219
2494,3985,4448
2377,3544,5176
2520,4060,4366
2343,2861,6444
