obj0,obj1,obj2,obj3,cpu
26712,10779,22098,22791,0.149949
25460,11356,18901,21989,0.162048
27695,12486,23647,20106,0.19592
19678,18044,24748,15266,0.213535
22702,14242,23534,23275,0.222281
25665,10924,20144,23775,0.227048
24847,12117,23487,21086,0.259843
20632,16012,23680,19784,0.268505
23595,12694,20290,20284,0.282052
18560,18071,24965,13596,0.297587
22641,14726,21358,15766,0.346893
20837,15580,24923,21570,0.35585
23800,12262,21533,22070,0.361355
26253,12836,23207,18480,0.395182
25001,13413,20010,17678,0.427361
25325,13090,20667,17634,0.450688
21523,14753,21575,14096,0.453771
26443,13063,20450,19304,0.482847
23883,13440,20227,16008,0.513995
24545,12137,21718,22775,0.672291
24694,12112,21755,22916,0.675378
24396,12162,21681,22634,0.770619
19454,17921,25187,14442,0.83586
19603,17896,25224,14583,0.83778
22566,14578,21834,15083,0.839614
22715,14553,21871,15224,0.841359
20423,17919,24933,15971,0.861885
22790,14701,21395,15907,0.86997
24247,12187,21644,22493,0.917387
19156,17971,25113,14160,1.00369
19305,17946,25150,14301,1.00514
21821,14703,21649,14378,1.00978
21970,14678,21686,14519,1.0115
22864,14528,21908,15365,1.01323
23013,14503,21945,15506,1.01493
20125,17969,24859,15689,1.02682
20274,17944,24896,15830,1.02824
22939,14676,21432,16048,1.03426
23088,14651,21469,16189,1.03609
21135,15530,24997,21852,1.04984
24667,13168,20835,18056,1.07903
24716,13151,20873,18184,1.0807
24098,12212,21607,22352,1.09226
24843,12087,21792,23057,1.10947
25741,11967,23709,21932,1.15195
20930,15962,23754,20066,1.15577
21079,15937,23791,20207,1.15777
23744,12669,20327,20425,1.18831
18858,18021,25039,13878,1.20042
19007,17996,25076,14019,1.20183
21672,14728,21612,14237,1.2097
22417,14603,21797,14942,1.2114
23162,14478,21982,15647,1.2168
23311,14453,22019,15788,1.21849
19827,18019,24785,15407,1.22983
23386,14601,21543,16471,1.24042
20986,15555,24960,21711,1.25438
24618,13185,20797,17928,1.28972
23949,12237,21570,22211,1.31212
26302,12819,23245,18608,1.38683
26351,12802,23283,18736,1.38847
25592,11992,23672,21791,1.40342
20781,15987,23717,19925,1.40827
25050,13396,20048,17806,1.43255
23893,12644,20364,20566,1.45239
18709,18046,25002,13737,1.46922
20050,17821,25335,15006,1.47292
20199,17796,25372,15147,1.47436
22119,14653,21723,14660,1.48004
22268,14628,21760,14801,1.48178
23460,14428,22056,15929,1.49521
19976,17994,24822,15548,1.50659
23237,14626,21506,16330,1.51894
24275,13304,20531,17032,1.5827
24324,13287,20569,17160,1.58444
25304,12947,21329,19720,1.58866
25353,12930,21367,19848,1.59038
24992,12062,21829,23198,1.64407
25141,12037,21866,23339,1.64701
26743,12666,23587,19760,1.71087
26792,12649,23625,19888,1.71238
25443,12017,23635,21650,1.7288
25540,13226,20428,19086,1.76595
25589,13209,20466,19214,1.76771
25383,12394,20734,21976,1.78887
19752,17871,25261,14724,1.80588
24079,13372,20379,16520,1.93807
24128,13355,20417,16648,1.9398
24422,13253,20645,17416,1.94155
24471,13236,20683,17544,1.94328
24863,13100,20987,18568,1.94631
24912,13083,21025,18696,1.94798
25500,12879,21481,20232,1.94979
26400,12785,23321,18864,2.11374
25145,12067,23561,21368,2.13303
25294,12042,23598,21509,2.13506
25099,13379,20086,17934,2.18899
25148,13362,20124,18062,2.19079
24936,12469,20623,21553,2.21588
25085,12444,20660,21694,2.2189
19901,17846,25298,14865,2.23217
24030,13389,20341,16392,2.3828
24226,13321,20493,16904,2.38572
24373,13270,20607,17288,2.38995
24520,13219,20721,17672,2.39289
24814,13117,20949,18440,2.39612
24961,13066,21063,18824,2.40023
25451,12896,21443,20104,2.40195
26694,12683,23549,19632,2.61091
26841,12632,23663,20016,2.61387
24996,12092,23524,21227,2.62633
25491,13243,20390,18958,2.69285
23777,13266,21681,20193,2.70984
23791,13310,21788,20186,2.71223
24042,12619,20401,20707,2.72012
24191,12594,20438,20848,2.72319
25234,12419,20697,21835,2.7263
20348,17771,25409,15288,2.74286
23932,13423,20265,16136,2.91617
24177,13338,20455,16776,2.9215
24569,13202,20759,17800,2.93299
24765,13134,20911,18312,2.93741
25010,13049,21101,18952,2.94648
25402,12913,21405,19976,2.94817
23194,14370,22528,17375,3.0322
23243,14353,22566,17503,3.03393
23049,14447,22337,16748,3.113
23098,14430,22375,16876,3.1147
26449,12768,23359,18992,3.21842
26498,12751,23397,19120,3.21998
25197,13345,20162,18190,3.30993
23763,13222,21574,20200,3.32148
23861,13530,22323,20151,3.32517
24340,12569,20475,20989,3.34714
23981,13406,20303,16264,3.56075
25059,13032,21139,19080,3.59836
23898,12570,22282,22021,3.62165
23912,12614,22389,22014,3.62401
23294,14362,22527,17388,3.801
23343,14345,22565,17516,3.80275
23492,14320,22602,17657,3.86686
23541,14303,22640,17785,3.86894
26645,12700,23511,19504,3.94953
24945,12425,24236,21037,3.96052
24959,12469,24343,21030,3.96201
20688,16188,24108,19756,3.97694
20702,16232,24215,19749,3.97846
25246,13328,20200,18318,4.04254
25295,13311,20238,18446,4.04434
25638,13192,20504,19342,4.04747
25687,13175,20542,19470,4.04924
23651,12870,20718,20256,4.05723
23665,12914,20825,20249,4.05986
23819,13398,22002,20172,4.06498
23833,13442,22109,20165,4.06752
24787,12494,20586,21412,4.09908
25290,13191,20767,17634,4.12271
20497,17746,25446,15429,4.12423
26408,13164,20550,19304,4.22148
20186,17757,25726,16261,4.28563
20235,17740,25764,16389,4.28717
20484,17707,25800,16543,4.3027
25255,12964,21291,19592,4.3799
23814,12306,21640,22063,4.41137
22557,14591,22034,15711,4.49213
23635,14217,22870,18527,4.49386
23196,14396,22451,17132,4.61851
23245,14379,22489,17260,4.6204
22855,14541,22108,15993,4.70387
23590,14286,22678,17913,4.70572
26547,12734,23435,19248,4.80238
26596,12717,23473,19376,4.80392
27233,12496,23967,21040,4.80544
24861,12161,23594,21079,4.81313
24875,12205,23701,21072,4.81465
20674,16144,24001,19763,4.82994
20772,16452,24750,19714,4.83243
20786,16496,24857,19707,4.83403
25110,12366,19901,21989,4.84745
25075,12467,20001,21989,4.84876
25393,13277,20314,18702,4.88735
25442,13260,20352,18830,4.88921
25736,13158,20580,19598,4.89716
23637,12826,20611,20263,4.9021
23721,13090,21253,20221,4.9059
23735,13134,21360,20214,4.90845
23805,13354,21895,20179,4.91505
23847,13486,22216,20158,4.92015
24638,12519,20549,21271,4.96437
20935,15888,25672,21521,5.14495
20949,15932,25779,21514,5.14644
20329,17654,25994,17131,5.14956
