obj0,obj1,obj2,cpu
-435,-508,-495,7.94097
-217,-599,-554,12.5787
-453,-496,-499,16.6686
-545,-222,-637,16.9349
-300,-563,-567,17.2326
-290,-581,-586,17.2484
-207,-672,-642,17.2485
-506,-483,-642,18.2538
-356,-509,-584,18.5403
-360,-574,-486,19.1657
-427,-315,-673,19.2131
9,-738,-540,19.3527
-386,-486,-615,19.445
-347,-578,-562,19.4478
-31,-674,-529,19.5187
-505,-489,-411,19.5645
-481,-488,-442,19.5754
-520,-396,-495,19.5821
-437,-487,-551,19.5821
-525,-341,-576,19.5845
-511,-239,-609,19.6196
-402,-495,-563,19.6687
-460,-306,-647,19.7614
-335,-561,-587,19.7767
-308,-591,-548,19.7966
-347,-499,-601,19.7974
-82,-675,-465,19.8316
-256,-507,-607,19.8417
-517,-224,-662,19.917
-351,-564,-503,19.9214
-369,-504,-589,19.9369
-578,-384,-571,19.9795
-233,-608,-502,20.0055
-317,-601,-531,20.0441
-520,-342,-593,20.0636
-388,-541,-579,20.0895
52,-765,-585,20.0964
-239,-646,-369,20.1057
-511,-386,-512,20.1429
-536,-259,-588,20.1547
