obj0,obj1,obj2,obj3,obj4,cpu
6881,18038,12594,10219,20531,0.0985107
7046,10127,13271,7174,14143,0.112538
7502,16732,12874,8273,19300,0.122338
7967,11911,14151,6608,15117,0.137707
14633,20308,8816,6426,13745,0.159035
11190,11517,12265,5757,11713,0.1795
14024,18702,10041,5290,13999,0.198271
12111,13301,13145,5191,12687,0.221233
11615,10598,14256,8336,13347,0.232411
10108,8143,14493,7755,11491,0.26303
11029,9927,15373,7189,12465,0.317704
11435,19528,11273,8532,17606,0.356047
11353,19508,11336,8586,17705,0.362237
9500,10127,14333,8651,13139,0.400359
9462,10251,14323,8707,13242,0.409633
10288,11297,12958,6351,12802,0.420528
10206,11277,13021,6405,12901,0.431559
11400,18062,12057,7018,17167,0.482782
11318,18042,12120,7072,17266,0.488624
13075,19928,10013,7452,15626,0.551842
12993,19908,10076,7506,15725,0.55787
9795,19128,12533,9612,19586,0.563285
9713,19108,12596,9666,19685,0.56972
9804,9135,14413,8203,12315,0.615822
9766,9259,14403,8259,12418,0.622063
9158,11243,14243,9155,14066,0.628702
10944,11457,12454,5919,12010,0.64051
10862,11437,12517,5973,12109,0.647074
9632,11137,13462,6783,13594,0.653546
9550,11117,13525,6837,13693,0.661176
12712,18382,11049,6154,15583,0.693131
12630,18362,11112,6208,15682,0.697793
10088,17742,13065,7882,18751,0.702238
10006,17722,13128,7936,18850,0.707109
10725,10919,15293,7637,13289,0.729565
10687,11043,15283,7693,13392,0.733526
11865,13241,13334,5353,12984,0.739968
11783,13221,13397,5407,13083,0.746669
13895,20128,9383,6912,14636,0.773524
13813,20108,9446,6966,14735,0.779062
12255,19728,10643,7992,16616,0.783204
12173,19708,10706,8046,16715,0.789064
10615,19328,11903,9072,18596,0.794032
10533,19308,11966,9126,18695,0.79904
9956,8639,14453,7979,11903,0.86384
9918,8763,14443,8035,12006,0.868471
9652,9631,14373,8427,12727,0.873231
9614,9755,14363,8483,12830,0.878202
9310,10747,14283,8931,13654,0.883013
9272,10871,14273,8987,13757,0.888823
11108,11497,12328,5811,11812,0.89571
11026,11477,12391,5865,11911,0.903606
10698,11397,12643,6081,12307,0.913687
10616,11377,12706,6135,12406,0.923277
10042,11237,13147,6513,13099,0.931335
9960,11217,13210,6567,13198,0.93878
9140,11017,13840,7107,14188,0.945695
9058,10997,13903,7161,14287,0.953245
13368,18542,10545,5722,14791,0.974119
13286,18522,10608,5776,14890,0.979256
12056,18222,11553,6586,16375,0.983894
11974,18202,11616,6640,16474,0.989445
10744,17902,12561,7450,17959,0.993706
10662,17882,12624,7504,18058,0.998991
10877,10423,15333,7413,12877,1.02664
10839,10547,15323,7469,12980,1.03113
12029,13281,13208,5245,12786,1.04525
11947,13261,13271,5299,12885,1.05218
11619,13181,13523,5515,13281,1.05938
11537,13161,13586,5569,13380,1.06512
11463,11094,14216,8560,13759,1.0926
14305,20228,9068,6642,14141,1.10155
14223,20208,9131,6696,14240,1.10556
13485,20028,9698,7182,15131,1.11026
13403,20008,9761,7236,15230,1.1141
12665,19828,10328,7722,16121,1.11791
12583,19808,10391,7776,16220,1.12266
11845,19628,10958,8262,17111,1.1279
11763,19608,11021,8316,17210,1.13246
11025,19428,11588,8802,18101,1.13752
10943,19408,11651,8856,18200,1.14226
10205,19228,12218,9342,19091,1.14728
10123,19208,12281,9396,19190,1.15211
9385,19028,12848,9882,20081,1.15665
10032,8391,14473,7867,11697,1.206
9994,8515,14463,7923,11800,1.2106
9880,8887,14433,8091,12109,1.21531
9842,9011,14423,8147,12212,1.21972
9728,9383,14393,8315,12521,1.22414
9690,9507,14383,8371,12624,1.22931
9576,9879,14353,8539,12933,1.23308
9538,10003,14343,8595,13036,1.23798
9386,10499,14303,8819,13448,1.24221
9348,10623,14293,8875,13551,1.24656
9234,10995,14263,9043,13860,1.25076
9196,11119,14253,9099,13963,1.25492
10780,11417,12580,6027,12208,1.27963
10534,11357,12769,6189,12505,1.28581
10452,11337,12832,6243,12604,1.29251
10124,11257,13084,6459,13000,1.30235
9878,11197,13273,6621,13297,1.30914
9796,11177,13336,6675,13396,1.31525
9468,11097,13588,6891,13792,1.32267
9386,11077,13651,6945,13891,1.32908
13696,18622,10293,5506,14395,1.359
13614,18602,10356,5560,14494,1.36272
13040,18462,10797,5938,15187,1.3664
12958,18442,10860,5992,15286,1.37039
12384,18302,11301,6370,15979,1.37462
12302,18282,11364,6424,16078,1.37824
11728,18142,11805,6802,16771,1.38302
11646,18122,11868,6856,16870,1.38718
11072,17982,12309,7234,17563,1.3909
10990,17962,12372,7288,17662,1.39448
10416,17822,12813,7666,18355,1.39821
10334,17802,12876,7720,18454,1.40203
10953,10175,15353,7301,12671,1.43689
10915,10299,15343,7357,12774,1.44112
10801,10671,15313,7525,13083,1.44537
10763,10795,15303,7581,13186,1.44956
11701,13201,13460,5461,13182,1.48097
11455,13141,13649,5623,13479,1.48703
11373,13121,13712,5677,13578,1.4931
11539,10846,14236,8448,13553,1.52825
11501,10970,14226,8504,13656,1.53318
14469,20268,8942,6534,13943,1.53867
14387,20248,9005,6588,14042,1.54322
14059,20168,9257,6804,14438,1.54792
13977,20148,9320,6858,14537,1.55219
13649,20068,9572,7074,14933,1.55645
13567,20048,9635,7128,15032,1.56052
