obj0,obj1,obj2
19845,20249,23123
19854,21060,18673
20559,20238,25429
20579,20156,25407
20599,20074,25385
20619,19992,25363
20639,19910,25341
20659,19828,25319
20679,19746,25297
20699,19664,25275
20719,19582,25253
20739,19500,25231
20759,19418,25209
20779,19336,25187
20799,19254,25165
20819,19172,25143
20839,19090,25121
20859,19008,25099
20879,18926,25077
20899,18844,25055
20919,18762,25033
20000,21213,18645
20146,21366,18617
20292,21519,18589
20939,18680,25011
20438,21672,18561
20584,21825,18533
20959,18598,24989
20730,21978,18505
20876,22131,18477
20979,18516,24967
21022,22284,18449
21069,22584,18109
20999,18434,24945
21019,18352,24923
21039,18270,24901
21059,18188,24879
21079,18106,24857
21324,22868,18095
21579,23152,18081
21099,18024,24835
21834,23436,18067
22089,23720,18053
22344,24004,18039
22599,24288,18025
22854,24572,18011
21119,17942,24813
23109,24856,17997
23364,25140,17983
23504,24885,17973
23619,25424,17969
23650,25038,17945
21139,17860,24791
23796,25191,17917
23942,25344,17889
24088,25497,17861
21159,17778,24769
24234,25650,17833
24380,25803,17805
21179,17696,24747
24526,25956,17777
24672,26109,17749
21199,17614,24725
24818,26262,17721
24964,26415,17693
25110,26568,17665
21219,17532,24703
25256,26721,17637
25402,26874,17609
21239,17450,24681
25548,27027,17581
25694,27180,17553
21259,17368,24659
25840,27333,17525
25986,27486,17497
26132,27639,17469
21279,17286,24637
26278,27792,17441
26424,27945,17413
21299,17204,24615
26470,28451,15826
21319,17122,24593
21339,17040,24571
21359,16958,24549
21379,16876,24527
21399,16794,24505
21419,16712,24483
21439,16630,24461
21459,16548,24439
21479,16466,24417
21499,16384,24395
21519,16302,24373
21539,16220,24351
21559,16138,24329
21579,16056,24307
21599,15974,24285
21619,15892,24263
21639,15810,24241
21659,15728,24219
20768,20229,20759
20788,20147,20737
20808,20065,20715
20828,19983,20693
21679,15646,24197
20848,19901,20671
20868,19819,20649
19991,20402,23095
20137,20555,23067
20897,19778,20784
20283,20708,23039
20429,20861,23011
20568,21049,20979
20575,21014,22983
20926,19737,20919
20588,20967,20957
20955,19696,21054
20608,20885,20935
20984,19655,21189
20628,20803,20913
21013,19614,21324
20648,20721,20891
20668,20639,20869
21042,19573,21459
21071,19532,21594
20688,20557,20847
20708,20475,20825
21100,19491,21729
21129,19450,21864
20728,20393,20803
21158,19409,21999
20748,20311,20781
21187,19368,22134
21216,19327,22269
21245,19286,22404
21274,19245,22539
22837,15633,25198
21303,19204,22674
21332,19163,22809
22857,15551,25176
21361,19122,22944
21390,19081,23079
21419,19040,23214
21448,18999,23349
21477,18958,23484
21506,18917,23619
21535,18876,23754
21564,18835,23889
21593,18794,24024
21622,18753,24159
21971,15952,24141
22097,16187,24135
22117,16105,24113
22554,18564,24007
22243,16340,24107
22263,16258,24085
22570,18822,23722
21805,15881,24191
21825,15799,24169
22389,16493,24079
22409,16411,24057
22541,18863,23587
22574,18482,23985
21951,16034,24163
22514,18728,24051
22534,18646,24029
22594,18400,23963
22512,18904,23452
22599,18781,23857
22483,18945,23317
22454,18986,23182
22614,18318,23941
22694,17990,23853
22714,17908,23831
22634,18236,23919
22734,17826,23809
22654,18154,23897
22425,19027,23047
22814,17498,23721
22834,17416,23699
22754,17744,23787
22674,18072,23875
22854,17334,23677
22774,17662,23765
22874,17252,23655
23914,18306,23577
22794,17580,23743
22396,19068,22912
24169,18590,23563
22894,17170,23633
24424,18874,23549
23149,17454,23619
20994,20054,20643
23404,17738,23605
21014,19972,20621
22367,19109,22777
23659,18022,23591
21092,20719,19586
22535,16646,24051
22338,19150,22642
22309,19191,22507
22280,19232,22372
22555,16564,24029
22251,19273,22237
22222,19314,22102
22193,19355,21967
21140,20207,20615
21160,20125,20593
22164,19396,21832
21286,20360,20587
21306,20278,20565
21432,20513,20559
21452,20431,20537
22135,19437,21697
21578,20666,20531
21598,20584,20509
22877,15469,25154
22106,19478,21562
22086,19560,21584
22681,16799,24023
22701,16717,24001
21238,20872,19558
21384,21025,19530
23358,24732,18001
26570,28098,17385
26716,28251,17357
27708,28110,16739
26862,28404,17329
21168,22437,18421
22827,16952,23995
22847,16870,23973
22897,15387,25132
22973,17105,23967
22993,17023,23945
22917,15305,25110
23043,15540,25104
23063,15458,25082
23209,15611,25054
