obj0,obj1,obj2,obj3,obj4,cpu
31980,37010,20810,26366,30176,1.96183
23557,30950,21453,23272,25600,2.94342
20947,25450,23402,27402,22632,4.86977
22963,26656,21848,26191,23061,4.93446
23357,27133,22773,26129,22875,4.96336
21207,26825,22386,25181,24039,5.05511
23223,28031,20832,23970,24468,5.123
23617,28508,21757,23908,24282,5.15301
22892,23552,26704,29175,24204,7.10542
22649,25963,22997,27551,22127,8.06053
21004,25464,24360,25879,21869,8.11788
21398,25941,25285,25817,21683,8.16759
21598,29758,23965,22960,24408,8.29417
22909,27338,21981,25330,23534,8.37397
21264,26839,23344,23658,23276,8.42955
21658,27316,24269,23596,23090,8.48314
22348,23883,26973,29751,25628,9.73894
22324,23588,27118,29966,23909,10.0337
24038,23344,26330,29101,24213,10.361
24298,24719,25314,26880,25620,10.5265
20633,24757,24551,28762,21698,11.3109
18988,24258,25914,27090,21440,11.3175
19742,24483,25831,26560,20579,11.3894
20438,24212,27584,27663,19772,11.4703
22093,25242,23028,27328,22641,11.4876
20134,24050,25540,27016,21449,11.6058
20893,26132,23535,26541,23105,11.7931
19248,25633,24898,24869,22847,11.7993
20002,25858,24815,24339,21986,11.8715
20698,25587,26568,25442,21179,11.9528
22353,26617,22012,25107,24048,11.9704
20394,25425,24524,24795,22856,12.0868
20389,22691,29485,29439,24436,12.7942
20365,22396,29630,29654,22717,13.1163
21119,22621,29547,29124,21856,13.149
20625,23771,28614,27433,24124,13.2208
21379,23996,28531,26903,23263,13.2533
23646,23777,26621,28645,23343,13.468
20933,22360,29216,28863,23012,13.5523
21687,22585,29133,28333,22151,13.5723
22371,22578,30370,29676,21920,13.6143
23906,25152,25605,26424,24750,13.7193
21193,23735,28200,26642,24419,13.802
21947,23960,28117,26112,23558,13.8222
22631,23953,29354,27455,23327,13.8643
19684,23987,27667,28193,20633,14.1093
21701,25675,23319,26872,21771,14.1435
21387,24982,24468,28232,20837,14.1648
22397,25404,25072,27975,20964,14.2347
22083,24711,26221,29335,20030,14.2636
22789,24971,24781,28431,21834,14.363
21779,24549,24177,28688,21707,14.3782
22475,24278,25930,29791,20900,14.4016
20830,23779,27293,28119,20642,14.5575
19944,25362,26651,25972,22040,14.8254
21961,27050,22303,24651,23178,14.8595
21647,26357,23452,26011,22244,14.8804
22657,26779,24056,25754,22371,14.949
23049,26346,23765,26210,23241,15.077
22039,25924,23161,26467,23114,15.0922
21090,25154,26277,25898,22049,15.2694
22034,23190,28122,31111,24694,15.5263
23494,23675,26599,29677,25637,15.5697
23180,22982,27748,31037,24703,15.5788
21535,22483,29111,29365,24445,15.6113
21795,23858,28095,27144,25852,15.7492
22010,22895,28267,31326,22975,15.7896
23078,23813,27035,29436,23048,15.802
22764,23120,28184,30796,22114,15.8121
23470,23380,26744,29892,23918,15.8343
23156,22687,27893,31252,22984,15.8427
21511,22188,29256,29580,22726,15.8744
21771,23563,28240,27359,24133,16.0101
22578,22859,27853,30535,23270,16.1045
23724,22651,27479,30461,23279,16.1134
23332,23084,27770,30005,22409,16.1226
24408,22644,28716,31804,23048,16.155
24016,23077,29007,31348,22178,16.1698
22079,22152,28842,28789,23021,16.2505
22763,22145,30079,30132,22790,16.3131
23984,24026,26463,28240,24686,16.4271
22339,23527,27826,26568,24428,16.5594
23023,23520,29063,27911,24197,16.6214
21726,24200,28778,27760,20979,16.8093
22118,23767,28487,28216,21849,17.1887
22802,23760,29724,29559,21618,17.2119
21986,25575,27762,25539,22386,17.43
22378,25142,27471,25995,23256,17.7103
20823,23202,29114,29733,24800,17.8343
20885,23275,29061,29775,24852,17.8355
20923,23053,29153,30032,23185,17.874
20985,23126,29100,30074,23237,17.8752
23435,22900,27905,31192,23257,17.8944
21491,23017,28739,29241,23480,17.9597
21553,23090,28686,29283,23532,17.9611
22203,22298,28736,28873,23125,17.9774
22265,22371,28683,28915,23177,17.9812
22773,24038,27455,26862,24792,18.0157
22835,24111,27402,26904,24844,18.0193
19298,24623,25649,27300,21700,18.0276
19360,24696,25596,27342,21752,18.0288
22317,25692,24508,28032,21747,18.0419
22641,25137,26245,29215,20576,18.0785
21066,25537,24307,25921,21921,18.1478
21128,25610,24254,25963,21973,18.1502
20630,24634,25116,27352,21865,18.1569
20692,24707,25063,27394,21917,18.1609
19496,25925,24686,25037,23055,18.2041
19558,25998,24633,25079,23107,18.2053
20130,25581,26492,26098,22196,18.2067
20192,25654,26439,26140,22248,18.2089
21304,27391,23702,25221,23078,18.2287
21366,27464,23649,25263,23130,18.2318
20451,22764,29432,29481,24488,18.3436
20513,22837,29379,29523,24540,18.3449
20675,22761,29365,29864,22977,18.3818
20737,22834,29312,29906,23029,18.3831
22857,23191,28188,30776,22205,18.3865
22950,23262,28192,30756,22296,18.3901
23342,22829,27901,31212,23166,18.4005
22689,23575,28249,30378,23714,18.41
22751,23648,28196,30420,23766,18.4134
22143,24001,27922,27611,24445,18.4206
21119,22579,29057,28989,23168,18.454
21181,22652,29004,29031,23220,18.4553
22307,23315,28603,28753,22671,18.4585
22369,23388,28550,28795,22723,18.4618
22141,22225,28789,28831,23073,18.4736
21689,24319,27776,26978,24835,18.4951
22525,23746,27667,26694,24584,18.5087
22587,23819,27614,26736,24636,18.5123
21098,25112,24571,28662,22153,18.5232
21191,25183,24575,28642,22244,18.5245
19236,24550,25702,27258,21648,18.5252
19794,25207,25225,27636,22116,18.5269
19856,25280,25172,27678,22168,18.5281
19994,24352,27402,28403,20893,18.5295
20056,24425,27349,28445,20945,18.5316
21480,25053,24472,28212,20928,18.542
21573,25124,24476,28192,21019,18.5458
20362,25213,25301,26980,21099,18.5474
20424,25286,25248,27022,21151,18.5507
22548,25066,26241,29235,20485,18.5812
21438,25975,23989,26173,22233,18.6515
21500,26048,23936,26215,22285,18.6539
20196,24123,25487,27058,21501,18.6645
20940,24999,24851,27562,22125,18.6658
21002,25072,24798,27604,22177,18.6696
21079,26274,23543,26501,23287,18.7089
21172,26345,23547,26481,23378,18.7101
19310,25706,24845,24911,22899,18.7109
19372,25779,24792,24953,22951,18.7121
21108,27823,23308,26129,24407,18.7128
21170,27896,23255,26171,24459,18.7141
20006,25435,26598,26014,22092,18.7155
20068,25508,26545,26056,22144,18.7177
20254,25727,26386,26182,22300,18.7191
20316,25800,26333,26224,22352,18.7212
22391,26925,23484,25851,22972,18.7342
22484,26996,23488,25831,23063,18.7378
23148,31583,22640,24010,25708,18.7388
20188,26077,24656,24465,22142,18.7426
20250,26150,24603,24507,22194,18.7459
21380,26390,25985,25904,21751,18.7812
21510,26739,23570,25551,23792,18.8161
21572,26812,23517,25593,23844,18.8195
21338,25446,26065,26066,22257,18.8361
20575,22910,29326,29565,24592,18.8512
20637,22983,29273,29607,24644,18.8525
23459,23195,27760,30977,24976,18.8654
23552,23266,27764,30957,25067,18.8693
21597,22556,29058,29407,24497,18.874
22568,23321,28291,31206,23521,18.884
20613,22688,29418,29822,22925,18.8856
20799,22907,29259,29948,23081,18.8873
20861,22980,29206,29990,23133,18.8886
21233,23418,28888,30242,23445,18.8893
21295,23491,28835,30284,23497,18.8906
23136,23404,28200,30716,22478,18.8964
23229,23475,28204,30696,22569,18.9001
23249,22758,27897,31232,23075,18.9068
22503,23356,28408,30252,23558,18.9164
22565,23429,28355,30294,23610,18.9198
20687,23844,28561,27475,24176,18.9265
21895,23709,28134,27443,24237,18.9319
21957,23782,28081,27485,24289,18.9353
22671,22930,27857,30515,23361,18.944
24003,22864,27491,30401,23552,18.9452
24096,22935,27495,30381,23643,18.9491
23425,23155,27774,29985,22500,18.9505
23518,23226,27778,29965,22591,18.9543
20995,22433,29163,28905,23064,18.9679
21057,22506,29110,28947,23116,18.9696
21367,22871,28845,29157,23376,18.9705
21429,22944,28792,29199,23428,18.9718
21925,23528,28368,29535,23844,18.9725
21987,23601,28315,29577,23896,18.9739
21749,22658,29080,28375,22203,18.9757
21811,22731,29027,28417,22255,18.9794
21441,24027,27988,26810,24627,19.0127
21503,24100,27935,26852,24679,19.014
22133,24179,27958,26238,23714,19.0154
22195,24252,27905,26280,23766,19.0187
22463,23673,27720,26652,24532,19.0273
22649,23892,27561,26778,24688,19.0319
22711,23965,27508,26820,24740,19.0357
22897,24184,27349,26946,24896,19.0403
21005,25041,24567,28682,22062,19.0465
21284,25254,24579,28622,22335,19.0483
19050,24331,25861,27132,21492,19.0515
19732,25134,25278,27594,22064,19.0523
20104,25572,24960,27846,22376,19.054
20166,25645,24907,27888,22428,19.0553
19932,24279,27455,28361,20841,19.0568
22131,25550,24500,28072,21565,19.0767
22224,25621,24504,28052,21656,19.0804
20300,25140,25354,26938,21047,19.0821
20796,25724,24930,27274,21463,19.0863
20858,25797,24877,27316,21515,19.0897
22269,24853,26229,29295,20212,19.1199
22362,24924,26233,29275,20303,19.1277
20872,24723,27213,27957,20136,19.1318
20934,24796,27160,27999,20188,19.1376
22430,25046,24205,28548,22344,19.1734
22523,25117,24209,28528,22435,19.1772
22661,24420,25938,29751,21082,19.1786
21314,25829,24095,26089,22129,19.191
21376,25902,24042,26131,22181,19.1934
22492,27216,23088,26887,23117,19.1944
22554,27289,23035,26929,23169,19.1967
20382,24342,25328,27184,21657,19.1985
20444,24415,25275,27226,21709,19.2022
20878,24926,24904,27520,22073,19.2037
21188,25291,24639,27730,22333,19.2085
21250,25364,24586,27772,22385,19.2124
21016,23998,27134,28245,20798,19.2244
21078,24071,27081,28287,20850,19.2303
21460,26014,25232,25859,21735,19.2493
20986,26203,23539,26521,23196,19.2519
21544,26629,23563,26401,23742,19.2536
19434,25852,24739,24995,23003,19.2571
21046,27750,23361,26087,24355,19.2588
21926,26570,23464,25951,22517,19.2846
22019,26641,23468,25931,22608,19.2884
22714,31072,23011,23716,25344,19.294
22776,31145,22958,23758,25396,19.2963
20064,25931,24762,24381,22038,19.3039
20436,26369,24444,24633,22350,19.3057
20498,26442,24391,24675,22402,19.3097
21008,25952,26303,25652,21439,19.3451
21070,26025,26250,25694,21491,19.3507
23374,27693,22001,25230,23989,19.3583
23467,27764,22005,25210,24080,19.3607
22132,27861,22602,24246,24004,19.3724
22194,27934,22549,24288,24056,19.3747
20642,25717,24312,24963,23064,19.3846
20704,25790,24259,25005,23116,19.3883
21152,25227,26224,25940,22101,19.4158
22127,23261,28126,31091,24785,19.4219
22220,23332,28130,31071,24876,19.4233
20761,23129,29167,29691,24748,19.4256
20947,23348,29008,29817,24904,19.4286
23366,23124,27756,30997,24885,19.4451
23645,23337,27768,30937,25158,19.4531
21659,22629,29005,29449,24549,19.455
21721,22702,28952,29491,24601,19.4588
22475,23250,28287,31226,23430,19.4695
20489,22542,29524,29738,22821,19.4714
20551,22615,29471,29780,22873,19.4727
21047,23199,29047,30116,23289,19.4772
21481,23710,28676,30410,23653,19.4781
23043,23333,28196,30736,22387,19.4852
22049,23716,28752,29754,22636,19.4917
21883,22626,28938,29832,23038,19.5067
21945,22699,28885,29874,23090,19.5106
22627,23502,28302,30336,23662,19.5121
22813,23721,28143,30462,23818,19.5166
20811,23990,28455,27559,24280,19.5208
21441,24069,28478,26945,23315,19.5261
21833,23636,28187,27401,24185,19.5277
22081,23928,27975,27569,24393,19.5321
23817,22722,27483,30441,23370,19.5413
23910,22793,27487,30421,23461,19.545
24189,23006,27499,30361,23734,19.5463
24282,23077,27503,30341,23825,19.5502
23704,23368,27786,29925,22773,19.5559
23797,23439,27790,29905,22864,19.5599
21243,22725,28951,29073,23272,19.5768
21615,23163,28633,29325,23584,19.5791
21677,23236,28580,29367,23636,19.5806
22245,23242,28656,28711,22619,19.5883
22451,22590,28524,29041,23333,19.6188
22513,22663,28471,29083,23385,19.623
21379,23954,28041,26768,24575,19.636
21627,24246,27829,26936,24783,19.6382
22009,24033,28064,26154,23610,19.6436
22401,23600,27773,26610,24480,19.6605
20726,24828,24555,28742,21789,19.6894
19112,24404,25808,27174,21544,19.6946
19484,24842,25490,27426,21856,19.6956
19546,24915,25437,27468,21908,19.6971
19980,25426,25066,27762,22272,19.698
20042,25499,25013,27804,22324,19.6993
20228,25718,24854,27930,22480,19.7012
