obj0,obj1,obj2,obj3,cpu
29452,9643,24869,20963,0.160358
21642,11757,21464,12004,0.195139
20709,10456,19901,12828,0.202664
21688,9783,20461,11847,0.210587
22724,12211,13481,12008,0.33377
21548,15106,14270,14777,0.339859
20632,11249,22063,12179,0.380359
22647,13004,15643,11359,0.510294
22387,14265,16482,13992,0.520595
21565,12550,23626,11355,0.543716
20223,13069,21020,15495,0.564833
21611,10576,22623,11198,0.581011
23440,14137,18858,10731,0.612475
22264,17032,19647,13500,0.6214
23563,11370,15693,11223,0.624696
23486,12163,17855,10574,0.633321
21471,15899,16432,14128,0.640084
22310,15058,18644,13343,0.647784
20146,13862,23182,14846,0.699365
22502,14218,16537,13975,0.986426
22617,14171,16592,13958,1.07166
22947,12992,15529,11959,1.35563
23786,12151,17741,11174,1.35974
21771,15887,16318,14728,1.3819
22610,15046,18530,13943,1.39328
20932,11237,21949,12779,1.40659
20446,13850,23068,15446,1.4103
21911,10564,22509,11798,1.41326
22897,12994,15548,11859,1.4357
23736,12153,17760,11074,1.43942
21721,15889,16337,14628,1.45936
22560,15048,18549,13843,1.47422
20882,11239,21968,12679,1.48714
20396,13852,23087,15346,1.49079
21861,10566,22528,11698,1.49373
22847,12996,15567,11759,1.51596
23686,12155,17779,10974,1.51966
21671,15891,16356,14528,1.54231
22510,15050,18568,13743,1.55904
20832,11241,21987,12579,1.57695
20346,13854,23106,15246,1.5807
21811,10568,22547,11598,1.58672
22797,12998,15586,11659,1.60947
23636,12157,17798,10874,1.61329
21621,15893,16375,14428,1.63808
22460,15052,18587,13643,1.66025
20782,11243,22006,12479,1.68061
20296,13856,23125,15146,1.68432
21761,10570,22566,11498,1.69485
24067,12198,15387,12240,1.70872
22747,13000,15605,11559,1.71728
23586,12159,17817,10774,1.72121
21571,15895,16394,14328,1.74912
22410,15054,18606,13543,1.77867
20732,11245,22025,12379,1.80277
20246,13858,23144,15046,1.80641
21711,10572,22585,11398,1.82127
24011,12106,15421,12127,1.83715
22697,13002,15624,11459,1.84567
23536,12161,17836,10674,1.84975
21521,15897,16413,14228,1.8794
22360,15056,18625,13443,1.91615
20682,11247,22044,12279,1.94265
20196,13860,23163,14946,1.94657
21661,10574,22604,11298,1.96655
23955,12014,15455,12014,1.97621
22625,15003,18623,13726,2.08175
23899,11922,15489,11901,2.13185
22575,15005,18642,13626,2.23745
23843,11830,15523,11788,2.2966
22525,15007,18661,13526,2.40828
23787,11738,15557,11675,2.47389
22475,15009,18680,13426,2.5878
22640,14960,18716,13509,2.59708
23731,11646,15591,11562,2.66337
22611,14633,16346,14444,2.77167
22425,15011,18699,13326,2.78033
22590,14962,18735,13409,2.79441
23675,11554,15625,11449,2.87203
22555,14541,16380,14331,2.99625
22540,14964,18754,13309,3.00766
23619,11462,15659,11336,3.10438
22499,14449,16414,14218,3.23429
22698,14636,14820,14607,3.35503
22443,14357,16448,14105,3.4687
20683,12881,21240,15427,3.50956
22583,14683,14765,14624,3.58449
20568,12928,21185,15444,3.73627
22468,14730,14710,14641,3.81296
20453,12975,21130,15461,3.96303
22353,14777,14655,14658,4.03559
20338,13022,21075,15478,4.1831
22238,14824,14600,14675,4.2556
22123,14871,14545,14692,4.47265
22008,14918,14490,14709,4.68308
21893,14965,14435,14726,4.88388
21778,15012,14380,14743,5.08028
23804,12433,17696,11213,5.26135
23798,12339,17711,11200,5.26426
23792,12245,17726,11187,5.26658
21663,15059,14325,14760,5.27037
23766,12623,17685,11139,5.44547
23760,12529,17700,11126,5.44787
23754,12435,17715,11113,5.4502
23748,12341,17730,11100,5.45253
23742,12247,17745,11087,5.45487
22616,15140,18515,13956,5.57633
23710,12531,17719,11026,5.62975
23704,12437,17734,11013,5.63259
23698,12343,17749,11000,5.63492
23692,12249,17764,10987,5.63728
22590,15518,18474,13908,5.72837
22584,15424,18489,13895,5.73576
22578,15330,18504,13882,5.74281
22572,15236,18519,13869,5.7503
22566,15142,18534,13856,5.75491
23654,12439,17753,10913,5.81049
23648,12345,17768,10900,5.81266
23642,12251,17783,10887,5.81477
22534,15426,18508,13795,5.89487
22528,15332,18523,13782,5.90194
22522,15238,18538,13769,5.90824
22516,15144,18553,13756,5.91464
20626,13758,23197,15312,5.95511
20561,13803,23123,15429,5.95945
23598,12347,17787,10800,5.96618
23592,12253,17802,10787,5.96835
22478,15334,18542,13682,6.04846
22472,15240,18557,13669,6.05474
22466,15146,18572,13656,6.06118
20576,13760,23216,15212,6.09931
20511,13805,23142,15329,6.1038
23542,12255,17821,10687,6.11407
22346,15652,16593,14643,6.19225
22422,15242,18576,13569,6.19468
22416,15148,18591,13556,6.20135
20591,13717,23309,14995,6.22814
20526,13762,23235,15112,6.23494
20461,13807,23161,15229,6.24175
22361,15609,16686,14426,6.31009
22296,15654,16612,14543,6.3212
22231,15699,16538,14660,6.32817
22366,15150,18610,13456,6.33045
20606,13674,23402,14778,6.34342
20541,13719,23328,14895,6.35241
20476,13764,23254,15012,6.35895
20411,13809,23180,15129,6.36597
22376,15566,16779,14209,6.40586
22311,15611,16705,14326,6.41936
22246,15656,16631,14443,6.43297
22181,15701,16557,14560,6.44412
22116,15746,16483,14677,6.45086
20491,13721,23347,14795,6.45966
20426,13766,23273,14912,6.46894
20361,13811,23199,15029,6.47546
22326,15568,16798,14109,6.50186
22261,15613,16724,14226,6.5151
22196,15658,16650,14343,6.52867
22131,15703,16576,14460,6.54006
22066,15748,16502,14577,6.54908
22001,15793,16428,14694,6.55584
20376,13768,23292,14812,6.55949
20311,13813,23218,14929,6.56664
22276,15570,16817,14009,6.57708
22211,15615,16743,14126,6.5906
22146,15660,16669,14243,6.60433
22081,15705,16595,14360,6.61578
22016,15750,16521,14477,6.62465
21951,15795,16447,14594,6.63382
21886,15840,16373,14711,6.64066
20261,13815,23237,14829,6.64296
22161,15617,16762,14026,6.65338
22096,15662,16688,14143,6.66722
22031,15707,16614,14260,6.67851
21966,15752,16540,14377,6.68736
21901,15797,16466,14494,6.69737
21836,15842,16392,14611,6.70463
22046,15664,16707,14043,6.71708
21981,15709,16633,14160,6.72884
21916,15754,16559,14277,6.73823
21851,15799,16485,14394,6.7477
21786,15844,16411,14511,6.75448
21931,15711,16652,14060,6.76571
21866,15756,16578,14177,6.7749
21801,15801,16504,14294,6.78416
21736,15846,16430,14411,6.79083
21816,15758,16597,14077,6.80179
21751,15803,16523,14194,6.81104
21686,15848,16449,14311,6.81885
21701,15805,16542,14094,6.82952
21636,15850,16468,14211,6.83663
21586,15852,16487,14111,6.84719
