obj0,obj1,obj2
19639,22904,24214
19686,22322,23643
19935,19764,24689
19958,19741,24696
19981,19718,24703
19982,19182,24118
20035,21990,20830
20005,19159,24125
20028,19136,24132
20051,19113,24139
20074,19090,24146
20097,19067,24153
20120,19044,24160
20143,19021,24167
20166,18998,24174
20189,18975,24181
20212,18952,24188
20235,18929,24195
20258,18906,24202
20281,18883,24209
20304,18860,24216
20327,18837,24223
20350,18814,24230
20373,18791,24237
20396,18768,24244
20419,18745,24251
20442,18722,24258
20465,18699,24265
20466,18480,22908
20511,18336,25223
20513,17898,22337
20675,17885,22421
20837,17872,22505
20862,17566,19524
20933,17550,19549
21004,17534,19574
21042,17052,23442
21204,17039,23526
21320,17027,20142
21343,17004,20149
21366,16981,20156
21389,16958,20163
21412,16935,20170
21435,16912,20177
21458,16889,20184
21481,16866,20191
21504,16843,20198
21527,16820,20205
21550,16797,20212
21573,16774,20219
21596,16751,20226
21619,16728,20233
21642,16705,20240
21665,16682,20247
21688,16659,20254
21690,15904,18312
21852,15891,18396
22014,15878,18480
22176,15865,18564
22338,15852,18648
22500,15839,18732
22662,15826,18816
22824,15813,18900
22986,15800,18984
23148,15787,19068
23310,15774,19152
23472,15761,19236
23634,15748,19320
23796,15735,19404
23958,15722,19488
24120,15709,19572
24282,15696,19656
24444,15683,19740
24606,15670,19824
24768,15657,19908
24930,15644,19992
25092,15631,20076
25254,15618,20160
25416,15605,20244
25578,15592,20328
25740,15579,20412
25902,15566,20496
26064,15553,20580
26226,15540,20664
26388,15527,20748
26550,15514,20832
26712,15501,20916
26874,15488,21000
27036,15475,21084
27198,15462,21168
27359,14860,21175
20106,21974,20855
20177,21958,20880
20248,21942,20905
20319,21926,20930
20331,18850,21305
20354,18827,21312
20377,18804,21319
20400,18781,21326
20423,18758,21333
20446,18735,21340
20390,21910,20955
20461,21894,20980
20532,21878,21005
20603,21862,21030
20674,21846,21055
20745,21830,21080
20816,21814,21105
20469,18712,21347
20492,18689,21354
20515,18666,21361
20538,18643,21368
20561,18620,21375
20584,18597,21382
20607,18574,21389
20630,18551,21396
20653,18528,21403
20676,18505,21410
20699,18482,21417
20722,18459,21424
20745,18436,21431
20768,18413,21438
20791,18390,21445
20814,18367,21452
20837,18344,21459
20860,18321,21466
21075,17518,19599
21146,17502,19624
21159,17188,20093
23478,16081,18177
21182,17165,20100
21205,17142,20107
21228,17119,20114
21251,17096,20121
21274,17073,20128
21297,17050,20135
21217,17486,19649
21288,17470,19674
21359,17454,19699
21430,17438,19724
21501,17422,19749
21572,17406,19774
21643,17390,19799
29147,15037,21040
23640,16068,18261
