obj0,obj1,obj2,cpu
4487,5584,1431,0.146499
4703,4876,1569,0.146523
1614,5151,3905,0.146536
4350,5256,1567,0.146561
4781,1386,4895,0.146575
4906,1349,5050,0.146585
4484,2004,3708,0.146593
4035,1372,5675,0.146612
1370,5336,4459,0.146632
1422,5220,4318,0.146647
1172,5438,5279,0.146665
5236,4004,1900,0.146686
5135,3734,2009,0.146703
2064,4813,3462,0.146733
2920,4065,2981,0.146774
4602,4606,1678,0.146787
4043,3485,2548,0.146797
4508,3477,2261,0.146833
4586,5365,1437,0.14686
5039,2786,2629,0.146875
4653,3041,2495,0.146885
4721,3280,2313,0.146898
3906,6071,1640,0.146906
4875,1428,4759,0.146918
4632,1654,4370,0.146928
4831,2227,3331,0.146949
4810,2586,2855,0.146965
5046,1961,3689,0.146987
3611,1471,6092,0.147014
3692,1437,5896,0.147029
2715,2717,4596,0.147042
2628,2545,5309,0.147085
1755,4770,3958,0.147101
3097,1959,5665,0.147113
3523,1656,5299,0.147131
3525,2145,4357,0.147145
1265,5324,4931,0.147157
1188,5583,5064,0.147167
1249,5226,5667,0.147176
1464,5109,4255,0.147187
1406,5075,4533,0.147203
2205,4432,3515,0.147222
2457,4488,3220,0.147234
3691,4714,2139,0.147243
2933,4754,2630,0.14726
2893,4758,2661,0.147268
2626,4904,2848,0.147285
5272,3294,2213,0.147293
4366,4497,1808,0.147301
4803,2677,2759,0.147331
5204,3055,2395,0.147344
5046,2695,2725,0.147351
3827,5801,1723,0.147359
4948,1539,4514,0.147369
4726,1696,4234,0.147376
4799,1807,3989,0.147384
3442,1690,5495,0.147393
2003,3644,5167,0.147402
2264,3881,3961,0.147413
1605,4728,4308,0.147423
3272,2113,4738,0.147434
2995,2488,4507,0.147448
4390,1962,3844,0.147459
3866,1591,5078,0.147477
4195,1640,4644,0.147496
1224,5322,5138,0.147508
1313,5057,5332,0.147521
1547,4694,4586,0.147531
1572,5262,3968,0.147542
3411,5708,2061,0.147552
3110,5201,2348,0.147564
2893,3074,3951,0.147574
4756,2633,2835,0.147587
3332,5438,2144,0.147598
2709,2511,5113,0.14761
2870,2214,5531,0.147621
2868,2212,5561,0.147632
2951,2180,5335,0.147642
2992,2342,4827,0.147656
1570,4436,5185,0.147667
1365,4941,5191,0.147676
2399,2947,5137,0.147687
2408,2909,5448,0.147707
4155,1644,4675,0.147726
1213,5440,5072,0.147738
1240,5467,4923,0.147748
4201,4228,2042,0.147767
4606,2997,2571,0.147783
3957,3133,2929,0.147797
3769,5743,1776,0.147814
3178,1925,5469,0.147825
3296,1911,5165,0.147839
2386,3485,4225,0.147855
3340,2547,4048,0.147873
4377,2072,3712,0.147887
3619,2187,4221,0.147931
3274,5380,2197,0.147943
3168,5259,2295,0.147956
4763,2542,2931,0.14797
1518,4552,5326,0.147995
3973,1997,4190,0.148016
4283,2030,3848,0.148033
3978,2410,3633,0.148047
2480,2913,4941,0.148073
2593,3113,4332,0.148089
4503,4825,1672,0.262479
3992,5221,1852,0.262508
5125,2389,3136,0.262563
2491,2877,5222,0.262611
5083,2378,3160,0.262665
3568,4541,2330,0.262721
2847,3128,4149,0.262789
2583,3042,4738,0.262802
3855,4893,1988,0.262887
2754,5828,2714,0.262902
2234,5300,3238,0.262913
2213,3298,5253,0.262924
1923,3817,5607,0.26294
4107,2769,3193,0.26297
4163,2496,3493,0.263008
3283,5760,2188,0.263072
2388,3431,4543,0.263089
2296,3266,5027,0.263151
1728,4206,5412,0.263169
1550,5400,4040,0.359394
2921,4054,3002,0.359449
4284,3180,2706,0.359465
3590,3590,2821,0.359479
3719,4010,2480,0.359497
4824,2318,3235,0.359518
4391,3112,2702,0.359544
4413,3600,2365,0.359568
1377,4933,5273,0.359626
2458,4477,3241,0.359642
2170,5552,3257,0.359656
2961,4050,2971,0.359673
3819,3188,2993,0.359699
3828,2774,3369,0.359712
2172,4734,3479,0.359767
1831,5137,3754,0.359783
2313,4353,3532,0.359797
1863,4691,3975,0.359812
1722,5072,3922,0.359835
2266,5418,3174,0.359851
1307,5213,4868,0.359888
4550,2334,3342,0.359921
4541,2748,2966,0.359943
4400,2698,3078,0.35996
4293,2766,3082,0.359976
1835,4253,4589,0.359999
2635,2842,4607,0.360024
2627,4893,2869,0.36007
2716,5080,2731,0.360084
2166,4818,3440,0.360101
1713,4649,4325,0.36012
3151,5663,2295,0.360136
3247,5529,2212,0.36015
1735,5271,3837,0.360166
1572,5030,4272,0.36018
1255,5329,5009,0.360198
3935,2706,3365,0.360213
1429,4817,5132,0.360245
1448,4832,4921,0.360262
2620,5214,2814,0.360288
2930,3640,3378,0.360315
4085,2342,3629,0.360354
4334,2368,3444,0.360378
1739,4387,4672,0.360396
1454,4721,5661,0.360422
2281,4799,3311,0.360436
2975,5364,2466,0.360455
3599,3176,3197,0.360478
3014,5335,2431,0.360502
2998,3791,3331,0.433337
3719,2970,3323,0.433365
3510,3146,3350,0.43339
3532,3881,2728,0.433412
3690,4624,2222,0.433434
3381,4742,2499,0.433462
2746,3510,3911,0.43349
1524,4756,4940,0.433564
3188,3188,3642,0.433646
2160,3534,4990,0.433709
3775,2697,3623,0.433745
3229,2867,3972,0.433837
2118,3805,4715,0.433864
3922,5312,1881,0.523774
4462,2525,3215,0.52385
4507,4619,1764,0.523887
4572,2761,2906,0.523913
3710,3521,2783,0.523941
4422,3125,2642,0.523994
3287,3376,3352,0.524045
4862,3402,2269,0.524131
3843,5042,1964,0.524161
3403,4272,2564,0.524186
3785,4984,2017,0.524241
2661,3853,3585,0.524264
1798,4149,5173,0.524286
5261,2429,3083,0.524316
3293,3556,3129,0.52437
4649,3599,2217,0.524428
2421,4078,3643,0.524464
2059,3753,4963,0.524483
3034,3344,3733,0.524558
3590,2715,3798,0.524577
2199,3967,4180,0.52465
4794,3163,2451,0.52467
5361,2498,3006,0.524691
3443,3192,3393,0.524739
4744,1887,3909,0.605263
4746,1796,4093,0.605319
4359,5636,1558,0.605353
3023,5715,2422,0.605372
3944,5312,1855,0.605443
3699,5853,1850,0.605464
3040,5311,2422,0.605483
4604,5095,1563,0.605504
4431,4675,1807,0.605528
5048,1870,3873,0.605553
4320,1603,4799,0.605574
4767,2178,3493,0.605612
3778,6123,1767,0.605639
3495,4664,2375,0.605687
4964,3803,2138,0.605736
4028,2560,3532,0.605759
3447,2757,3741,0.605782
4079,2270,3762,0.60581
4405,2216,3641,0.605834
4139,2158,3834,0.605857
4652,1754,4229,0.605881
4289,1682,4508,0.605903
2422,4418,3364,0.605979
2944,5445,2505,0.606035
3672,5111,2093,0.606081
3121,4399,2769,0.606135
3076,3584,3355,0.606158
3119,5581,2339,0.606186
3218,3159,3569,0.606211
4707,2290,3421,0.606239
3728,2252,4053,0.606264
4045,2116,3970,0.606298
2987,3116,3815,0.606357
3081,4403,2800,0.60642
3036,3588,3386,0.606442
3358,2435,4181,0.606473
3392,2589,3973,0.606507
3353,2715,3877,0.606532
3298,2547,4109,0.606558
2373,3946,3793,0.606618
3452,2477,4045,0.606643
5119,4493,1768,0.68771
5146,2030,3612,0.687839
3834,1788,4750,0.687879
3983,1520,5275,0.687912
2121,3668,4821,0.687951
3617,2172,4279,0.688036
2350,3940,3897,0.688096
1999,4064,4557,0.688124
2341,4354,3521,0.688158
2113,5629,3333,0.688186
3884,2368,3769,0.688254
3585,1895,4835,0.688289
2467,4063,3617,0.688326
1774,5214,3830,0.688355
2583,5760,2856,0.688381
2505,5233,2943,0.688405
2531,5027,2952,0.68843
2601,5099,2860,0.688459
3533,2846,3563,0.68849
4385,4304,2024,0.688517
4492,4236,2020,0.688541
3866,2065,4194,0.688572
4034,2137,3933,0.688606
2143,3453,5468,0.68864
2679,3172,4268,0.688672
2275,4344,3657,0.688698
2139,5423,3342,0.688743
2744,5081,2720,0.688779
3524,3260,3187,0.688816
3724,2104,4275,0.688848
2995,2816,4218,0.688891
2648,5215,2803,0.688954
3208,3366,3503,0.750629
2710,3568,3945,0.750816
1957,3964,4922,0.750908
4026,3451,2657,0.804772
4048,4404,2239,0.804817
3515,3847,2837,0.804961
3299,3850,3009,0.804992
4176,3087,2921,0.805108
3726,3143,3178,0.805158
3810,3454,2829,0.805234
2557,2864,5619,0.805266
2225,3494,4909,0.805351
2414,3140,5021,0.805384
2375,3536,4559,0.805422
3338,2824,3906,0.805518
4155,2906,3130,0.805594
3509,3395,3151,0.805629
2564,3182,4671,0.805698
1768,4204,5649,0.805729
1308,5170,5316,0.956025
4394,3035,2755,0.956087
3750,3670,2714,0.956171
1338,5625,4714,0.956206
1486,4806,5332,0.956239
1875,4372,4252,0.956271
4689,3748,2148,0.956308
2882,5776,2587,0.95639
4544,2671,3019,0.956438
3408,3104,3616,0.956508
1490,4923,4711,0.956559
4092,3740,2463,0.956586
3957,4669,2106,0.956619
2604,4086,3459,0.956656
1520,5378,4109,0.956702
4347,2991,2831,0.956798
3703,3626,2790,0.956835
2696,3687,3764,0.956901
2792,3731,3598,0.956941
1772,4388,4629,0.956976
1971,3898,5173,0.957008
1668,4559,4727,0.957036
4015,4727,2053,0.957071
1697,4736,4236,0.957175
3937,2935,3273,0.957209
1990,4276,4153,0.957249
1778,4353,4712,0.957291
2512,3190,4385,1.03969
1939,3813,5502,1.03974
3635,2060,4412,1.03984
3388,2076,4681,1.03989
3111,2451,4450,1.03993
4381,2344,3542,1.03997
2292,3915,3948,1.04002
2388,4587,3315,1.04006
1694,4634,4536,1.04011
3054,2242,4943,1.04024
2503,3608,3945,1.04027
2341,4387,3519,1.04031
1862,4025,5114,1.04039
2123,4262,3908,1.04043
3856,1969,4376,1.0405
3555,1933,4743,1.04054
2552,4080,3516,1.0406
3051,2563,4378,1.04064
3086,2519,4387,1.04067
2646,4122,3380,1.04071
2597,3650,3809,1.04074
3349,1901,5126,1.09317
4369,2341,3593,1.09325
4290,1923,4311,1.09334
3583,1879,4971,1.09338
2357,3057,5786,1.09342
3069,2130,5215,1.09346
2554,2876,4803,1.0935
2908,2289,5422,1.09354
3962,2230,3898,1.09361
3812,2914,3404,1.09365
3232,3846,3125,1.09369
2702,4189,3275,1.09376
2326,4552,3447,1.09379
1972,4756,3807,1.09383
1876,4890,3890,1.09386
3759,2123,4202,1.0939
3853,2165,4066,1.09393
2613,3721,3735,1.09397
3282,3257,3554,1.09412
2982,2949,4075,1.09416
2504,3656,3903,1.0942
2662,4193,3306,1.09438
3512,2606,3925,1.09442
2653,3717,3704,1.09445
2700,2802,4526,1.09449
2873,2884,4243,1.09453
3089,2530,4371,1.09457
3198,2595,4203,1.09461
2980,2573,4437,1.09465
3828,5042,2003,1.16205
4854,1497,4650,1.1621
4705,1765,4125,1.16214
3518,1682,5723,1.16217
3993,1473,5529,1.16223
4364,1421,5241,1.16226
4674,2682,2971,1.16232
4425,4453,1955,1.1624
3589,2440,3963,1.16247
2309,4800,3300,1.16257
4730,2276,3371,1.16272
4737,2185,3467,1.16275
2986,3234,3778,1.1628
1821,5330,3773,1.16285
2256,5611,3193,1.16289
2200,4735,3468,1.16293
3712,1583,5707,1.16297
3714,1585,5677,1.163
2213,4934,3383,1.16307
4312,4469,1990,1.16317
3991,2300,3765,1.16321
1917,5196,3690,1.16327
1506,4605,5520,1.16331
2629,4395,3201,1.23508
3740,3226,3085,1.23515
1914,3855,5296,1.23523
1396,4948,5062,1.23529
4078,5055,1805,1.23538
3320,5095,2296,1.23543
3497,5542,2014,1.23547
4434,2816,2970,1.23552
3634,5870,1878,1.23561
3071,3690,3266,1.23565
2303,4378,3644,1.23573
2766,3955,3405,1.23577
3969,2824,3257,1.23586
1995,3821,5100,1.2359
2775,3541,3781,1.23596
3331,2961,3672,1.236
3080,3276,3642,1.23605
4106,4351,2146,1.23613
4443,2402,3346,1.23617
3033,5422,2413,1.23625
3555,5600,1961,1.23629
3111,3686,3235,1.23634
3348,4391,2637,1.23638
2027,4098,4544,1.23643
4077,1562,5139,1.23648
3928,1830,4614,1.23652
1599,4518,5130,1.23657
4243,3911,2350,1.23666
3977,3931,2487,1.2367
4067,2039,4054,1.2368
4141,2069,3929,1.23688
4645,3805,2125,1.30749
5059,3491,2161,1.30757
4999,2651,2801,1.30762
4437,4337,1912,1.30767
4208,4513,1990,1.30771
4992,2742,2705,1.30785
4656,2700,3008,1.30789
4894,3222,2395,1.30793
4739,4166,1882,1.30807
4922,3931,1957,1.30812
3669,4209,2592,1.30826
4091,5002,1858,1.30836
3827,4952,2086,1.30841
3926,4733,2092,1.30849
5107,3025,2447,1.30853
4899,3625,2139,1.35579
5036,3185,2343,1.35587
4968,2946,2525,1.35602
2577,3095,4771,1.40623
2680,3500,4047,1.44565
4480,3183,2589,1.51085
2017,4024,4688,1.51092
2782,3952,3309,1.51098
3732,2873,3557,1.51104
2818,3698,3605,1.51111
2445,4207,3457,1.51115
3483,3026,3604,1.5112
3220,3445,3374,1.51125
3884,3022,3174,1.51131
2578,3923,3663,1.51138
4113,4526,2076,1.5649
3528,5219,2193,1.56509
1574,4661,5122,1.56515
4644,4179,1968,1.56519
3860,3157,3047,1.56525
1756,4414,4517,1.56531
1821,4374,4436,1.56535
3449,4949,2276,1.56541
3070,3701,3245,1.5655
3540,3832,2768,1.56555
4252,3436,2627,1.56573
4964,3504,2247,1.56579
2765,3966,3384,1.56587
3705,4101,2534,1.56592
3818,3160,3174,1.63772
3284,4694,2613,1.63784
4072,2681,3416,1.63806
3035,3613,3468,1.63811
2059,5308,3441,1.63842
3287,3741,3155,1.63847
1793,4262,5157,1.63852
2023,5342,3475,1.6386
4504,2536,3191,1.71535
1700,5210,3841,1.71544
1841,4829,3894,1.71562
4497,2627,3095,1.71573
4551,2580,3115,1.7158
4431,2425,3436,1.71587
1543,5340,4250,1.7937
2000,5062,3597,1.79397
2185,4933,3394,1.79405
2318,3472,4607,1.85539
2258,3584,4535,1.85547
1996,3755,5181,1.85559
2191,3366,5376,1.85564
1998,3757,5151,1.8557
2249,4002,4095,1.85578
2177,3618,4731,1.85588
2193,3368,5346,1.85593
2590,5649,2865,1.85607
2494,5783,2948,1.85612
1938,4925,3758,1.85619
2038,4309,4098,1.85626
1869,4656,4058,1.85638
1891,4725,3962,1.85643
2237,3506,4803,1.85648
1985,4295,4239,1.90768
2553,4128,3474,1.90784
2314,3527,4610,1.90789
2164,3485,4960,1.90799
2769,3774,3602,1.90811
3448,3492,3253,1.9082
2918,3835,3403,1.9083
